"","DEPT","SP","GR","CALI","BITSIZE","MSFL","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"1027",611,-13.47857,77.3041,14.4983,12.25,3.2674,14.227,10.857,2.2532,56.7392,126.1075,9.8,"WA2",611,0.323285162893935,0.107176415642746,0.186595956149743,0.17262071658637,0.137367675115324,0.256,40.1210814450458
"1028",611.5,-13.09346,76.4974,14.807,12.25,3.1029,13.6514,10.8683,2.2255,55.4625,127.2063,9.8,"WA2",611.5,0.318833269500971,0.10501742045708,0.183417532739996,0.169647501731068,0.134965395345273,0.273870967741936,39.2183879803656
"1029",612,-12.64245,76.6619,14.7124,12.25,2.7303,13.5835,10.8925,2.2208,53.9786,128.35629,9.8,"WA2",612,0.319741087107445,0.105455678144899,0.184064076705169,0.170252270710975,0.135453790526279,0.276903225806451,38.169136310352
"1030",612.5,-12.08074,77.6175,14.5046,12.25,2.9546,13.3117,10.9269,2.2121,52.9827,127.2571,9.8,"WA2",612.5,0.32501470719709,0.10802184842285,0.18783606240706,0.173780864348221,0.138305861863927,0.282516129032258,37.4649590594542
"1031",613,-11.11873,78.1931,14.3433,12.25,3.3003,13.3907,11.1285,2.2077,53.1436,126.293,9.8,"WA2",613,0.328191241022539,0.109584398493014,0.190121439213504,0.175919040246047,0.140036178475455,0.285354838709677,37.5787416523224
"1032",613.5,-10.16411,78.2912,14.118,12.25,3.5254,13.7619,11.4969,2.2068,53.3469,125.7003,9.8,"WA2",613.5,0.328732620397585,0.109851977184133,0.190511942686195,0.17628441114166,0.140332013903253,0.285935483870968,37.7224965949428
"1033",614,-9.80591,77.4773,14.0772,12.25,3.1446,14.1424,11.644,2.2116,53.572,127.5278,9.8,"WA2",614,0.324240992738563,0.107643179097068,0.187280931291467,0.173261519187414,0.137885821301842,0.282838709677419,37.8816524305348
"1034",614.5,-9.4477,76.2741,14.4389,12.25,2.7671,14.5367,11.7638,2.2224,53.7519,126.707,9.8,"WA2",614.5,0.317600955388353,0.104424139244909,0.182541184611641,0.168827803415726,0.134303624836177,0.275870967741935,38.0088335680065
"1035",615,-9.08948,74.6365,14.395,12.25,2.7476,14.186,11.8532,2.2271,54.179,125.7945,9.8,"WA2",615,0.308563617319284,0.100130060379111,0.176159915146523,0.162859983664519,0.129492275796136,0.272838709677419,38.3108240707603
"1036",615.5,-8.83948,72.8403,14.1456,12.25,3.0637,14.0752,11.7697,2.2319,55.2092,127.8833,9.8,"WA2",615.5,0.298651021667316,0.0955331553563745,0.16925195179408,0.15640156228285,0.124298196050329,0.269741935483871,39.0392656523644
"1037",616,-8.61066,71.365,14.3465,12.25,3.631,14.4427,12.3257,2.2465,55.9808,123.6158,9.8,"WA2",616,0.290509360178981,0.0918439497428966,0.163648705785539,0.151164564132837,0.120095745520598,0.260322580645161,39.5848312898135
"1038",616.5,-8.37356,70.754,14.2789,12.25,3.2725,15.2296,12.771,2.2707,54.8467,122.8288,9.8,"WA2",616.5,0.287137466212077,0.0903384689120671,0.161346560526733,0.149013338935373,0.118371809752961,0.244709677419355,38.782859511105
"1039",617,-8.01794,70.8856,14.6575,12.25,2.6237,15.1991,12.6819,2.2969,51.6723,122.441,9.8,"WA2",617,0.287863720297256,0.0906616271617765,0.161841498308922,0.149475807953819,0.1187423085661,0.227806451612903,36.5381888102667
"1040",617.5,-7.05944,70.5757,15.3316,12.25,2.3157,14.8606,12.4109,2.2835,50.2981,122.2207,9.8,"WA2",617.5,0.286153491262324,0.089901592780819,0.160676781958248,0.148387518846562,0.117870541786995,0.236451612903226,35.5665205844994
"1041",618,-6.48433,71.1483,15.2082,12.25,2.317,14.5474,11.9868,2.2512,51.1655,123.9002,9.8,"WA2",618,0.289313469143583,0.0913085186639473,0.162830984843147,0.150400419537005,0.119483227809154,0.257290322580645,36.179929439954
"1042",618.5,-6.00572,72.2295,14.1452,12.25,2.3593,13.9885,11.6482,2.2647,51.8449,125.6461,9.8,"WA2",618.5,0.295280231430025,0.0939964099133309,0.166924435973293,0.154225999402049,0.122551417820813,0.24858064516129,36.6603017468975
"1043",619,-4.88631,73.9891,14.488,12.25,2.352,13.8189,11.3984,2.292,52.2634,127.7984,9.8,"WA2",619,0.304990844562862,0.098459723613928,0.173659146408613,0.16052171098621,0.127610254354619,0.230967741935484,36.956165423768
"1044",619.5,-4.0271,77.0124,14.9157,12.25,2.3382,13.7119,11.09,2.2611,52.2144,125.9989,9.8,"WA2",619.5,0.321675373253762,0.106392883569299,0.185444384187873,0.171543447890393,0.136496923662717,0.250903225806452,36.9215825757017
"1045",620,-3.69859,77.2625,14.8507,12.25,2.6488,13.3758,10.9061,2.2523,52.2794,123.5781,9.8,"WA2",620,0.323055587134486,0.107064476487077,0.18643157069732,0.172466934684256,0.13724334964467,0.25658064516129,36.9675634711531
"1046",620.5,-3.48018,77.2385,14.7139,12.25,3.2381,13.0829,10.6126,2.2439,52.3822,124.2092,9.8,"WA2",620.5,0.322923139580958,0.106999926178765,0.186336756731743,0.172378237092101,0.137171645471816,0.262,37.0402721428987
"1047",621,-2.86737,76.2338,14.8909,12.25,3.9938,13.3252,10.9501,2.2305,51.7202,123.0262,9.8,"WA2",621,0.317378553871387,0.104317266588433,0.182383185362741,0.168680020987591,0.13418433891519,0.270645161290322,36.5722048613652
"1048",621.5,-2.60126,74.2358,14.9319,12.25,5.6853,14.4037,11.6202,2.2237,50.3006,121.9643,9.8,"WA2",621.5,0.30635229504017,0.0990944224451177,0.174610635759999,0.161411342084122,0.128326093941797,0.275032258064516,35.5684270322921
"1049",622,-2.66405,72.4855,14.7015,12.25,7.5769,15.2149,12.2385,2.2234,48.9574,119.6727,9.8,"WA2",622,0.296693005334325,0.0946388776541779,0.167898626341142,0.155136558424133,0.123282340520574,0.275225806451613,34.618656559755
"1050",622.5,-2.54974,71.1138,14.7053,12.25,8.5383,15.587,12.999,2.2276,49.0795,116.0669,9.8,"WA2",622.5,0.289123075785386,0.0912234261088479,0.162700923587477,0.15027888284735,0.119385822788272,0.272516129032258,34.7049822452813
"1051",623,-2.17583,70.4274,14.6401,12.25,7.4967,15.7331,13.0101,2.2442,49.2015,115.5183,9.8,"WA2",623,0.285335075754482,0.0895390624654362,0.160120393040832,0.147867663989984,0.117454233698119,0.261806451612903,34.7912068263527
"1052",623.5,-1.59612,70.406,14.5233,12.25,6.818,15.6434,12.5611,2.2762,50.6525,115.9548,9.8,"WA2",623.5,0.285216976685919,0.0894868113792401,0.160040157062701,0.147792697849331,0.117394205883702,0.241161290322581,35.817132178735
"1053",624,-0.57751,70.7421,14.3377,12.25,6.5905,15.5569,12.2136,2.3167,52.7829,116.3204,9.8,"WA2",624,0.287071794300119,0.0903092768193883,0.161301830076624,0.148971543492144,0.118338329074669,0.215032258064516,37.3234562392205
"1054",624.5,0,70.8943,14.214,12.25,6.2008,15.3422,11.8758,2.3376,53.3054,116.4482,9.8,"WA2",624.5,0.28791173253541,0.0906830121857396,0.161874235923422,0.149506398362482,0.118766817674779,0.201548387096774,37.6928792407289
"1055",625,0.05105,70.3734,14.4321,12.25,5.4159,14.8458,11.6272,2.3463,53.5115,116.5953,9.8,"WA2",625,0.285037068759044,0.0894072443414119,0.15991795366821,0.147678521320216,0.117302784072559,0.195935483870968,37.8385981701479
"1056",625.5,-0.092,69.9653,14.5826,12.25,4.6526,14.2525,11.4711,2.3736,53.4661,118.3194,9.8,"WA2",625.5,0.282784908484259,0.0884142921180499,0.158390738199894,0.146251685872005,0.116160615512958,0.178322580645161,37.8064521487587
"1057",626,-0.31496,69.3645,14.5836,12.25,3.7979,13.683,10.8952,2.3429,54.5064,123.716,9.8,"WA2",626,0.279469304727605,0.086962876913889,0.1561510488478,0.144159429409163,0.114486798984287,0.198129032258064,38.5420996838095
"1058",626.5,-0.48091,69.0615,14.5724,12.25,3.0269,13.1268,10.4166,2.3319,55.6912,126.7976,9.8,"WA2",626.5,0.277797154364312,0.0862355566470628,0.155025410860078,0.143107991889915,0.113646092118132,0.205225806451613,39.3798925536347
"1059",627,-0.57466,68.365,14.4778,12.25,2.6719,12.699,9.9589,2.3296,55.5419,124.7053,9.8,"WA2",627,0.273953415987965,0.084575458447423,0.152447800895527,0.140700560031725,0.111722270409782,0.206709677419355,39.2743261208944
"1060",627.5,-0.05931,67.2874,14.6273,12.25,2.6762,12.6522,9.842,2.3321,54.3429,124.7203,9.8,"WA2",627.5,0.268006520834552,0.0820390439095052,0.148486780253434,0.137001799226312,0.10876945591307,0.205096774193548,38.426506770046
"1061",628,-0.29256,67.7443,14.8392,12.25,2.7308,12.6055,10.0552,2.3438,53.6875,123.7474,9.8,"WA2",628,0.270527991134844,0.0831097560292669,0.150162257431353,0.138566229895176,0.110017954530152,0.197548387096774,37.9630523115255
"1062",628.5,-0.45095,68.2141,15.0394,12.25,2.3127,12.7243,10.3643,2.3005,55.0679,122.7137,9.8,"WA2",628.5,0.273120651995157,0.0842179421435266,0.151891157495877,0.140180716666023,0.111307054128553,0.225483870967742,38.9392119423729
"1063",629,-0.57613,68.1945,15.237,12.25,1.9049,13.1086,10.6829,2.2838,57.258,119.5514,9.8,"WA2",629,0.273012486493109,0.0841715613052783,0.151818903707343,0.140113240927888,0.111253164147043,0.236258064516129,40.4878647366902
"1064",629.5,-0.97382,68.3034,15.2457,12.25,1.8512,12.9071,10.5919,2.253,58.4251,124.1122,9.8,"WA2",629.5,0.273613467267243,0.0844294218495318,0.152220491771526,0.140488276300605,0.111552703802752,0.256129032258064,41.3131813837374
"1065",630,-1.2296,70.5155,15.1439,12.25,2.0543,12.6228,10.3888,2.2216,59.684,126.0645,9.8,"WA2",630,0.285821268648891,0.0897543376736962,0.160450848707928,0.148176419086406,0.117701480543493,0.276387096774193,42.2034136405295
"1066",630.5,-1.06529,73.2977,14.8969,12.25,2.5257,12.4983,10.1896,2.2192,60.923,125.6366,9.8,"WA2",630.5,0.30117525129164,0.0966926838916255,0.171002057085237,0.158037576268111,0.125612710121364,0.277935483870968,43.0795147206488
"1067",631,-1.41617,74.8897,14.9255,12.25,2.6138,12.556,10.1508,2.2445,61.2647,127.5336,9.8,"WA2",631,0.309960939009005,0.100787508718273,0.177141347361541,0.163777717361173,0.130231413896149,0.261612903225806,43.3210797845641
"1068",631.5,-1.77726,72.8881,15.7572,12.25,2.5197,12.4821,10.2897,2.306,61.2791,126.599,9.8,"WA2",631.5,0.298914813044759,0.0956539794585321,0.169434557874795,0.156572257512599,0.124435309123456,0.221935483870968,43.3311513357827
"1069",632,-2.00524,70.7869,15.9582,12.25,2.2914,12.3043,10.4029,2.2695,61.1981,126.7164,9.8,"WA2",632,0.287319029733372,0.0904192020542635,0.16147024826017,0.149128911377108,0.118464392852722,0.245483870967742,43.2739396516015
"1070",632.5,-2.30493,70.1527,15.6371,12.25,2.1534,12.1045,10.244,2.2627,57.1832,127.9456,9.8,"WA2",632.5,0.283819103131391,0.0888695448663163,0.159091445307106,0.146906322106182,0.116684575404104,0.249870967741935,40.4350145155193
"1071",633,-3.65061,69.5186,15.3245,12.25,2.4689,12.0007,9.9221,2.2598,54.6511,127.6017,9.8,"WA2",633,0.280319728394217,0.0873339763446847,0.156724528548228,0.144695132740501,0.114915250709581,0.251741935483871,38.6445733914354
"1072",633.5,-4.44989,69.1365,15.3382,12.25,3.3245,12.0828,9.5395,2.2571,52.8838,126.9304,9.8,"WA2",633.5,0.278211052969088,0.0864152960457975,0.155303791169493,0.143368015281355,0.113853973570956,0.253483870967742,37.3949231615258
"1073",634,-5.17638,69.9523,15.3629,12.25,4.5733,12.155,9.8231,2.2512,52.0852,125.7109,9.8,"WA2",634,0.282713166059431,0.0883827558489457,0.158342167167904,0.146206309301827,0.116124301264411,0.257290322580645,36.8302474696417
"1074",634.5,-5.84096,72.6037,15.3876,12.25,4.2118,12.0679,9.8027,2.2469,53.7012,124.9973,9.8,"WA2",634.5,0.297345309535451,0.094936303498903,0.168349072552329,0.155557597853635,0.123620400723917,0.260064516129032,37.972927955272
"1075",635,-6.23405,75.4018,15.9785,12.25,3.4013,11.7813,9.7447,2.2563,55.6993,124.7865,9.8,"WA2",635,0.312787038682412,0.102124428877065,0.179132125991847,0.165639411912274,0.13173164751136,0.254,39.3857622529386
"1076",635.5,-6.14443,77.7217,16.6376,12.25,3.1056,11.7174,9.6871,2.2612,58.7519,121.7988,9.8,"WA2",635.5,0.325589750325324,0.108303771696902,0.18824903505001,0.174167222783689,0.138618404605851,0.250838709677419,41.5442455321328
"1077",636,-6.13402,79.0561,15.7458,12.25,2.8739,11.8286,9.6338,2.2745,60.8024,122.1195,9.8,"WA2",636,0.332953834301488,0.111951118027416,0.1935668275509,0.17914288106941,0.142648099144478,0.242258064516129,42.9941306152934
"1078",636.5,-6.4455,80.3906,15.298,12.25,2.3901,11.7913,9.5852,2.2889,60.7964,123.772,9.8,"WA2",636.5,0.340318470142458,0.115668284865848,0.198939590985915,0.184171025253688,0.14672927928078,0.232967741935484,42.9898623336292
"1079",637,-7.18819,81.725,15.3299,12.25,2.067,11.6579,9.5369,2.2999,58.5651,125.3005,9.8,"WA2",637,0.347682554118622,0.119456041026468,0.204367080088904,0.189251422044197,0.150862314617084,0.225870967741935,41.4120873399547
"1080",637.5,-8.36087,78.4655,15.3925,12.25,2.2998,11.5474,9.4888,2.2655,57.5844,125.8606,9.8,"WA2",637.5,0.329694520755083,0.11032831730742,0.191206496394417,0.176934277870137,0.140858317166815,0.248064516129032,40.7186975440286
"1081",638,-9.12115,77.5262,15.6063,12.25,2.7689,11.4739,9.4518,2.2339,57.2592,128.1445,9.8,"WA2",638,0.324510854628876,0.10777516887891,0.187474486437821,0.173442595659236,0.138032263380204,0.268451612903226,40.488813584177
"1082",638.5,-9.60794,77.1287,15.7886,12.25,3.2483,11.8872,9.4288,2.2219,57.0633,128.3349,9.8,"WA2",638.5,0.322317192023567,0.106704887982255,0.185903204782915,0.171972657674919,0.136843804562874,0.276193548387097,40.3503190183558
"1083",639,-9.86233,76.6751,15.7511,12.25,3.4755,11.5557,9.4057,2.2006,56.9567,126.5214,9.8,"WA2",639,0.319813933261885,0.10549088957074,0.184115992710938,0.170300832998552,0.135493013464314,0.289935483870968,40.274990611264
"1084",639.5,-10.06021,75.9983,15.6608,12.25,3.2971,11.2039,9.3463,2.1816,55.6548,127.9506,9.8,"WA2",639.5,0.316078912252392,0.10369395524457,0.181460862946093,0.167817359426104,0.133488167211265,0.302193548387097,39.3544666078749
"1085",640,-10.17859,76.0264,15.2965,12.25,2.6707,10.8628,9.2828,2.1693,53.8055,128.80251,9.8,"WA2",640,0.316233986262981,0.103768220011963,0.181570827714892,0.167920209269748,0.13357115451586,0.310129032258065,38.0468659042151
"1086",640.5,-10.23598,76.0545,14.9301,12.25,2.2862,10.5321,9.2197,2.1859,50.7666,130.1899,9.8,"WA2",640.5,0.31638906027357,0.103842514321049,0.181680816126264,0.168023081715587,0.133654163566069,0.29941935483871,35.8980314746509
"1087",641,-10.36796,77.7582,14.7582,12.25,2.4361,10.4187,9.157,2.2258,49.2124,130.6515,9.8,"WA2",641,0.325791180979648,0.108402624380506,0.188393772247893,0.174302633867261,0.138727956945281,0.273677419354839,34.7989598486066
"1088",641.5,-10.44295,76.3224,14.6367,12.25,2.7824,10.3869,9.1892,2.2567,49.5158,130.7867,9.8,"WA2",641.5,0.317867506089828,0.104552307653499,0.182730612665326,0.169004983663737,0.134446649477678,0.253741935483871,35.0134176752986
"1089",642,-10.44363,74.6001,14.6063,12.25,2.9688,10.4387,9.2676,2.2655,49.935,129.0847,9.8,"WA2",642,0.308362738529766,0.100035739239213,0.176018980808829,0.162728199847291,0.12938615990797,0.248064516129032,35.3098128075197
"1090",642.5,-10.28431,73.1508,14.5934,12.25,2.8045,10.4909,9.2149,2.2521,50.2447,127.548,9.8,"WA2",642.5,0.300364561891086,0.0963194675288072,0.170439320123289,0.157511509504056,0.125189933687094,0.256709677419355,35.5288317986145
"1091",643,-10.0465,72.7087,14.3558,12.25,2.5529,10.3654,9.1529,2.2425,50.4198,127.5502,9.8,"WA2",643,0.297924767582137,0.0952009319231209,0.168749556907466,0.155931945072971,0.123921015734967,0.262903225806451,35.6526671523053
"1092",643.5,-10.11728,73.656,14.2304,12.25,2.2156,10.1895,9.1401,2.2491,51.5149,127.8688,9.8,"WA2",643.5,0.303152582892853,0.0976062473919746,0.172377269692401,0.159323234602599,0.126646295325427,0.258645161290323,36.4269942441691
"1093",644,-10.43517,74.4913,14.3597,12.25,2.0251,10.0886,9.3375,2.2714,52.7024,128.8315,9.8,"WA2",644,0.307762309620438,0.0997541018317698,0.175597960423788,0.162334520349605,0.12906919153112,0.244258064516129,37.2666246644506
"1094",644.5,-10.93495,74.9263,14.4211,12.25,2.252,10.1267,9.6038,2.2963,55.6457,126.686,9.8,"WA2",644.5,0.310162921528136,0.100882737767957,0.177283370486896,0.163910526053335,0.130338399743974,0.228193548387097,39.3477826617049
"1095",645,-11.41054,72.9975,14.4238,12.25,3.0961,10.3065,10.0031,2.3181,58.6911,123.7527,9.8,"WA2",645,0.299518553142925,0.0959308177562637,0.169852740345245,0.156963168967418,0.124749346992026,0.214129032258065,41.5011510108603
"1096",645.5,-11.83082,71.4255,14.4255,12.25,3.3688,10.3579,10.1326,2.3437,60.3047,122.8096,9.8,"WA2",645.5,0.290843238386833,0.0919937290507593,0.163877245691517,0.15137813623109,0.120266969354251,0.197612903225806,42.6420912535345
"1097",646,-12.13741,70.4863,14.4799,12.25,2.983,10.3198,9.857,2.3682,58.6792,121.7249,9.8,"WA2",646,0.285660124125432,0.0896829567839126,0.160341297293496,0.14807406113918,0.117619510731993,0.181806451612903,41.4926593882933
"1098",646.5,-12.32019,70.3299,14.5686,12.25,2.7154,10.1791,9.5822,2.3793,57.1145,123.3632,9.8,"WA2",646.5,0.284797007568274,0.0893011307613641,0.159754938316955,0.147526214751253,0.117180837005005,0.174645161290322,40.3862390622249
"1099",647,-12.42048,71.7238,14.7147,12.25,2.661,10.0404,9.3149,2.3821,56.4665,125.3255,9.8,"WA2",647,0.292489451104226,0.0927341057303322,0.165005627511103,0.152432654309729,0.121112586292392,0.172838709677419,39.9280321044599
"1100",647.5,-12.56666,71.7159,15.236,12.25,2.8962,9.8416,9.107,2.3472,54.8239,126.2198,9.8,"WA2",647.5,0.292445853784523,0.0927144577121306,0.164975710909414,0.152404695243001,0.121090161754262,0.195354838709677,38.7665975726721
"1101",648,-13.09524,71.1592,15.3097,12.25,3.4145,9.549,8.9667,2.2842,52.8001,126.2806,9.8,"WA2",648,0.289373622407477,0.0913354116170375,0.162872083796906,0.150438824930004,0.119514008518025,0.236,37.3356817000172
"1102",648.5,-13.66173,75.4648,15.1415,12.25,3.2914,9.3367,8.8399,2.2982,50.765,126.0823,9.8,"WA2",648.5,0.313134713510423,0.102289570976603,0.179377576463872,0.165868958569656,0.13191670405855,0.226967741935484,35.8966345174299
"1103",649,-13.87021,78.0202,15.0375,12.25,3.2084,9.4323,8.882,2.3032,48.7176,127.4384,9.8,"WA2",649,0.32723706677233,0.109113697946698,0.189433894889358,0.175275759801472,0.139515437221277,0.223741935483871,34.4489086199671
"1104",649.5,-13.9585,81.8576,14.9406,12.25,3.2581,9.5288,8.9242,2.3178,48.8609,129.8951,9.8,"WA2",649.5,0.348414326851865,0.1198363545251,0.204909445118354,0.189759158527439,0.151275903728201,0.214322580645161,34.5502060990855
"1105",650,-13.58048,82.8455,14.9455,12.25,3.3747,9.6264,8.9666,2.3404,50.2544,132.3575,9.8,"WA2",650,0.353866199273967,0.122692355698519,0.208967553282273,0.193558486356724,0.154373860647773,0.199741935483871,35.5355077084934
"1106",650.5,-13.41537,80.2693,14.97,12.25,3.5255,9.7204,9.0922,2.3394,51.7561,130.9164,9.8,"WA2",650.5,0.339649058132335,0.115327502995958,0.198448961625152,0.183711822929246,0.146356178065253,0.200387096774194,36.5973635812647
"1107",651,-12.95385,77.705,14.7354,12.25,3.4754,9.8115,9.2251,2.3299,51.9972,129.6124,9.8,"WA2",651,0.325497588902661,0.108258560233586,0.188182826300414,0.174105280448605,0.138568293188325,0.206516129032258,36.7678627115553
"1108",651.5,-12.77314,75.4457,14.6601,12.25,3.3015,9.9033,9.3598,2.3123,51.3745,128.3773,9.8,"WA2",651.5,0.313029307332407,0.102239488531093,0.179303149617781,0.165799353902618,0.131860588161998,0.217870967741935,36.3275839962458
"1109",652,-12.22302,74.9655,14.6419,12.25,3.0816,10.0152,9.4966,2.3022,50.935,126.5866,9.8,"WA2",652,0.310379252532232,0.100984786448512,0.177435526798561,0.164052811437708,0.130453025971893,0.224387096774193,36.0168333878008
"1110",652.5,-11.6183,74.2615,14.6966,12.25,2.9539,10.1536,9.586,2.2876,50.5097,123.7382,9.8,"WA2",652.5,0.306494124295407,0.0991606698147089,0.174709860592534,0.161504118380935,0.128400760538555,0.233806451612903,35.716134026143
"1111",653,-11.31229,74.2246,14.7752,12.25,2.8652,10.2938,9.6632,2.3015,50.1344,121.2086,9.8,"WA2",653,0.306290486181857,0.0990655595341891,0.174567399912912,0.161370916230984,0.128293559964254,0.224838709677419,35.4507307104196
"1112",653.5,-11.18457,74.5357,14.8108,12.25,2.7052,10.3599,9.741,2.3156,50.3836,120.3515,9.8,"WA2",653.5,0.308007337594465,0.0998689823674822,0.175769731565408,0.162495135826973,0.129198504029749,0.215741935483871,35.6269118332106
