"","DEPT","SP","GR","CALI","SFL_A","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"2486",1267.5,-23.02642,84.3732,NA,15.7273,9.8222,10.1849,NA,NA,NA,NA,116.0889,"SB20",1267.5,0.593616077477166,0.297411992583296,0.421460972720794,0.393647274243059,0.327463927109879,NA,NA
"2487",1268,-19.31284,83.9344,NA,12.6526,9.906,10.225,NA,NA,NA,NA,117.3541,"SB20",1268,0.589543997579766,0.293459856543487,0.417230850300292,0.389627427673337,0.323763035233225,NA,NA
"2488",1268.5,-15.19095,83.7398,NA,10.5362,9.9904,10.3244,NA,NA,NA,NA,118.9899,"SB20",1268.5,0.587738102529552,0.291720322067664,0.415362495969133,0.387852683844688,0.322132330726107,NA,NA
"2489",1269,-14.64026,84.1358,NA,10.8252,10.0756,10.388,NA,NA,NA,NA,120.2562,"SB20",1269,0.59141299687634,0.295268680357975,0.419169423189693,0.391469346366364,0.325457548282719,NA,NA
"2490",1269.5,-15.29387,85.1248,NA,12.1094,10.1321,10.3959,NA,NA,NA,NA,120.3334,"SB20",1269.5,0.600590952707079,0.304278058437946,0.428762263899997,0.400591221463972,0.333880871286965,NA,NA
"2491",1270,-9.52658,84.467,NA,13.3037,10.1506,10.4284,NA,NA,NA,NA,118.8161,"SB20",1270,0.594486544875471,0.298262187987806,0.422368326098526,0.394509829551993,0.328259365728428,NA,NA
"2492",1270.5,-5.51589,82.105,NA,14.8315,10.1691,10.3035,NA,NA,NA,NA,117.0061,"SB20",1270.5,0.572567099301956,0.277420609394275,0.399850118242287,0.373134152306946,0.308683840561946,NA,NA
"2493",1271,-5.6867,80.708,NA,16.3875,10.1072,10.2477,NA,NA,NA,NA,115.8466,"SB20",1271,0.559602888689677,0.265634158709696,0.386850265109208,0.360820936989896,0.297535414538834,NA,NA
"2494",1271.5,-7.35352,80.5274,NA,16.528,9.9556,10.1519,NA,NA,NA,NA,115.4037,"SB20",1271.5,0.557926914146673,0.264138847757879,0.385186672801132,0.359246525767906,0.296116576582434,NA,NA
"2495",1272,-9.51573,80.7508,NA,14.6316,9.7557,10.057,NA,NA,NA,NA,115.8944,"SB20",1272,0.56000007424029,0.265989472264692,0.387245083085266,0.36119463217596,0.297872403440722,NA,NA
"2496",1272.5,-12.90414,80.3445,NA,12.8586,9.5891,9.963,NA,NA,NA,NA,117.3619,"SB20",1272.5,0.556229595520341,0.262631029920365,0.383505828820415,0.357656078592822,0.294684805160326,NA,NA
"2497",1273,-15.12215,80.1274,NA,12.2793,9.5188,9.8767,NA,NA,NA,NA,119.1313,"SB20",1273,0.554214899654968,0.260849767548993,0.381515814807873,0.355773461992556,0.2929919806586,NA,NA
"2498",1273.5,-9.39147,80.6138,NA,11.4748,9.5228,9.9096,NA,NA,NA,NA,121.1284,"SB20",1273.5,0.558728709276881,0.264853410581499,0.385982061966116,0.359999240133739,0.296794725805164,NA,NA
"2499",1274,-7.09298,82.3041,NA,10.3103,9.5923,9.9538,NA,NA,NA,NA,122.8982,"SB20",1274,0.574414754515202,0.27913254375605,0.401721948182156,0.374908669761228,0.310298136944878,NA,NA
"2500",1274.5,-5.78119,83.7392,NA,10.3303,9.6897,10.0114,NA,NA,NA,NA,123.8267,"SB20",1274.5,0.587732534507815,0.291714971100906,0.415356742599994,0.387847219425238,0.322127312843894,NA,NA
"2501",1275,-5,85.1737,NA,11.9631,9.7882,10.058,NA,NA,NA,NA,122.2541,"SB20",1275,0.60104474647869,0.304729042665156,0.429239745151931,0.401045586765955,0.33430181542648,NA,NA
"2502",1275.5,-7.72644,86.0413,NA,14.7363,9.8876,10.0931,NA,NA,NA,NA,120.0334,"SB20",1275.5,0.609096105911198,0.312818442369272,0.437761510305123,0.409160201462575,0.341841645295629,NA,NA
"2503",1276,-11.66108,85.195,NA,15.9304,9.988,10.1283,NA,NA,NA,NA,118.1536,"SB20",1276,0.601242411250373,0.304925647809964,0.429447821717509,0.401243599760404,0.33448530436713,NA,NA
"2504",1276.5,-14.61263,83.8293,NA,14.5669,9.976,10.1636,NA,NA,NA,NA,118.3749,"SB20",1276.5,0.588568665772071,0.292519364359145,0.416221204443707,0.388668312900819,0.322881518151143,NA,NA
"2505",1277,-14.88817,83.098,NA,13.4468,9.9562,10.1991,NA,NA,NA,NA,119.7054,"SB20",1277,0.581782175277612,0.286040023682684,0.409233621887259,0.382033970414794,0.31679965233386,NA,NA
"2506",1277.5,-18.46601,83.0707,NA,13.1572,9.9084,10.1082,NA,NA,NA,NA,121.5873,"SB20",1277.5,0.581528830288554,0.285800321553484,0.408974040693979,0.381787628210366,0.316574351741085,NA,NA
"2507",1278,-21.76205,83.0519,NA,13.4863,9.8114,9.9996,NA,NA,NA,NA,121.625,"SB20",1278,0.581354365607443,0.285635342487554,0.408795334484953,0.381618041029556,0.316419271938225,NA,NA
"2508",1278.5,-24.72679,83.0652,NA,13.8775,9.6413,9.8782,NA,NA,NA,NA,120.2099,"SB20",1278.5,0.581477790089293,0.285752048762057,0.408921755149399,0.381738010292391,0.316528976553447,NA,NA
"2509",1279,-23.71903,83.3664,NA,13.5522,9.4702,9.7257,NA,NA,NA,NA,120.3524,"SB20",1279,0.584272937001546,0.288404966776687,0.41179055496199,0.384460938137745,0.319021333217129,NA,NA
"2510",1279.5,-22.70348,83.6676,NA,12.2828,9.2881,9.5755,NA,NA,NA,NA,120.8854,"SB20",1279.5,0.587068083913799,0.291076970716443,0.414670492641761,0.387195464903301,0.321528951704635,NA,NA
"2511",1280,-25.29242,84.7955,NA,11.3403,9.0194,9.5016,NA,NA,NA,NA,121.7393,"SB20",1280,0.597535036776784,0.301254692366711,0.425554643364643,0.39753970181941,0.331057193978282,NA,NA
"2512",1280.5,-26.98136,85.9696,NA,11.0784,8.9474,9.4883,NA,NA,NA,NA,122.676,"SB20",1280.5,0.608430727313559,0.312143570170844,0.437053645472547,0.408485760116556,0.34121337845138,NA,NA
"2513",1281,-27.8354,87.9733,NA,10.8483,9.0125,9.5338,NA,NA,NA,NA,123.5618,"SB20",1281,0.627025135906131,0.331443732156421,0.457083281779391,0.427599006337501,0.359131265799371,NA,NA
"2514",1281.5,-27.05155,89.647,NA,10.4469,9.2763,9.619,NA,NA,NA,NA,124.0306,"SB20",1281.5,0.642557132543045,0.348285924234523,0.474214467317508,0.44399826996226,0.37469384662839,NA,NA
"2515",1282,-26.37459,90.4856,NA,10.473,9.5013,9.6944,NA,NA,NA,NA,124.3223,"SB20",1282,0.650339370924904,0.356980295450462,0.48293768401982,0.452368811174498,0.382705370044529,NA,NA
"2516",1282.5,-30.23253,90.7299,NA,11.1049,9.7318,9.7781,NA,NA,NA,NA,123.2992,"SB20",1282.5,0.652606483775713,0.359545941430411,0.485496673490954,0.454827040107318,0.385066956072261,NA,NA
"2517",1283,-32.22997,89.952,NA,13.4908,9.8058,9.9125,NA,NA,NA,NA,121.8569,"SB20",1283,0.64538754359297,0.35142801846715,0.477376229251852,0.44703058395471,0.377590765705847,NA,NA
"2518",1283.5,-31.00701,89.2691,NA,16.1108,9.8546,9.9928,NA,NA,NA,NA,120.1212,"SB20",1283.5,0.639050206852008,0.344424322589864,0.470314161689064,0.440260128625915,0.371130936982616,NA,NA
"2519",1284,-31.74175,88.3743,NA,17.3269,9.8308,10.001,NA,NA,NA,NA,119.1355,"SB20",1284,0.630746430434064,0.335418034135445,0.461154186067036,0.431491451393805,0.362809226512023,NA,NA
"2520",1284.5,-35.1264,86.2271,NA,16.8812,9.6935,9.9727,NA,NA,NA,NA,120.6489,"SB20",1284.5,0.610820336642594,0.314572642662692,0.439598879043023,0.410911157039905,0.343474081681215,NA,NA
"2521",1285,-38.26134,84.3929,NA,15.0312,9.4632,9.7438,NA,NA,NA,NA,123.5294,"SB20",1285,0.593798894190883,0.297590394328416,0.421651445456458,0.39382833387397,0.327630859411002,NA,NA
"2522",1285.5,-37.01258,83.8642,NA,12.6057,9.2442,9.5802,NA,NA,NA,NA,124.9879,"SB20",1285.5,0.588892539036472,0.292831407758352,0.416556320811549,0.388986642777384,0.323174029556128,NA,NA
"2523",1286,-33.42172,83.6324,NA,11.2644,9.0897,9.4202,NA,NA,NA,NA,125.7209,"SB20",1286,0.58674142663853,0.290763715300506,0.414333350060671,0.386875291157675,0.321235104576618,NA,NA
"2524",1286.5,-33.43206,83.3652,NA,10.8486,8.9433,9.2661,NA,NA,NA,NA,130.15559,"SB20",1286.5,0.584261800958071,0.288394359604756,0.41177910341073,0.384450066854195,0.319011373321186,NA,NA
"2525",1287,-39.94621,83.2725,NA,10.5451,8.8897,9.146,NA,NA,NA,NA,136.9996,"SB20",1287,0.583401541599618,0.287575870505729,0.410895005184746,0.383610816278209,0.318242702817629,NA,NA
"2526",1287.5,-39.61165,83.6208,NA,10.2602,8.9835,9.113,NA,NA,NA,NA,140.8904,"SB20",1287.5,0.58663377821827,0.290660540880651,0.414222279697792,0.386769814256549,0.321138314636766,NA,NA
"2527",1288,-39.69669,84.1836,NA,10.2716,9.0783,9.1511,NA,NA,NA,NA,144.29201,"SB20",1288,0.591856582608098,0.295699258715261,0.419630259412298,0.39190727776196,0.325860745821322,NA,NA
"2528",1288.5,-40.22184,84.3274,NA,11.3955,9.2112,9.2824,NA,NA,NA,NA,143.28081,"SB20",1288.5,0.593191051817866,0.296997554308739,0.421018334310401,0.393226529386902,0.327076090838664,NA,NA
"2529",1289,-39.67698,83.9951,NA,13.0397,9.3604,9.4284,NA,NA,NA,NA,136.1443,"SB20",1289,0.590107295778883,0.294004105947242,0.417814588607189,0.39018201059151,0.324273012104226,NA,NA
"2530",1289.5,-37.81952,83.2015,NA,13.5487,9.5121,9.5783,NA,NA,NA,NA,144.13651,"SB20",1289.5,0.582742659027341,0.286950200321773,0.41021857681199,0.382968766235414,0.317654944254467,NA,NA
"2531",1290,-39.78176,81.509,NA,13.0866,9.6662,9.7306,NA,NA,NA,NA,163.0408,"SB20",1290,0.567036197709316,0.272344205311792,0.394275422523851,0.367851632251753,0.303889709502708,NA,NA
"2532",1290.5,-46.0139,80.6107,NA,12.4993,9.8228,9.8853,NA,NA,NA,NA,142.6089,"SB20",1290.5,0.55869994116457,0.264827746909534,0.385953508403417,0.359972217410286,0.296770374080179,NA,NA
"2533",1291,-49.26584,80.6547,NA,12.5287,9.9421,10.0438,NA,NA,NA,NA,122.177,"SB20",1291,0.559108262758658,0.265192182827327,0.386358891419325,0.36035587462458,0.297116150896352,NA,NA
"2534",1291.5,-43.96688,81.3473,NA,13.3782,10.0273,10.1727,NA,NA,NA,NA,118.8525,"SB20",1291.5,0.565535615851044,0.270979305731746,0.392770315943015,0.366426003173233,0.302598807104935,NA,NA
"2535",1292,-41.43333,82.1411,NA,14.2126,10.1132,10.1691,NA,NA,NA,NA,124.4006,"SB20",1292,0.572902108609832,0.277730408569522,0.400189155061412,0.373455533388856,0.30897606063518,NA,NA
"2536",1292.5,-40.05127,82.6978,NA,14.2834,10.1999,10.1774,NA,NA,NA,NA,140.17619,"SB20",1292.5,0.578068304778662,0.282541693658713,0.405437445204886,0.378432215767879,0.31350929129293,NA,NA
"2537",1293,-40.86831,83.2803,NA,13.777,10.2788,10.341,NA,NA,NA,NA,149.7224,"SB20",1293,0.583473925882207,0.287644670580275,0.410969354708002,0.383681390551468,0.318307324995545,NA,NA
"2538",1293.5,-43.51986,83.4777,NA,13.3216,10.3262,10.452,NA,NA,NA,NA,152.40559,"SB20",1293.5,0.585305805033863,0.289390100225661,0.412853455320097,0.385470050722976,0.319946167940604,NA,NA
"2539",1294,-46.1066,83.4775,NA,12.8888,10.353,10.4226,NA,NA,NA,NA,165.77409,"SB20",1294,0.585303949026617,0.289388327653412,0.412851543981134,0.385468235980361,0.319944504190086,NA,NA
"2540",1294.5,-49.16124,83.521,NA,12.736,10.293,10.3933,NA,NA,NA,NA,162.03011,"SB20",1294.5,0.58570763060259,0.289774060840333,0.413267376014271,0.385863063219714,0.320306528965465,NA,NA
"2541",1295,-49.99778,84.0839,NA,13.3307,10.2202,10.3077,NA,NA,NA,NA,153.3317,"SB20",1295,0.590931362996041,0.294801723882759,0.418669379959782,0.390994187929945,0.325020212414097,NA,NA
"2542",1295.5,-50.40062,84.8957,NA,14.2993,10.148,10.1792,NA,NA,NA,NA,130.1496,"SB20",1295.5,0.598464896406956,0.302172140887597,0.426529226012411,0.398466706995601,0.331914361416316,NA,NA
"2543",1296,-51.75006,84.9848,NA,14.5755,10.0763,10.1378,NA,NA,NA,NA,115.7917,"SB20",1296,0.599291747634983,0.302989795682198,0.427396901789602,0.399292133287558,0.332678059772076,NA,NA
"2544",1296.5,-51.26071,84.5469,NA,13.3806,10.0051,10.1092,NA,NA,NA,NA,116.493,"SB20",1296.5,0.595228019770189,0.298987893411517,0.42314208496205,0.395245472587968,0.328938137329917,NA,NA
"2545",1297,-47.12195,84.1784,NA,12.5788,9.9344,10.0237,NA,NA,NA,NA,117.6833,"SB20",1297,0.591808326419706,0.295652393805879,0.419580112862898,0.391859622290972,0.325816864234543,NA,NA
"2546",1297.5,-45.40089,84.4596,NA,12.755,9.8412,9.8886,NA,NA,NA,NA,119.221,"SB20",1297.5,0.594417872607375,0.29819504601945,0.422296704059676,0.394441739685816,0.328196557014016,NA,NA
"2547",1298,-46.22143,84.8176,NA,13.3435,9.6834,9.7826,NA,NA,NA,NA,119.905,"SB20",1298,0.59774012557745,0.301456855765433,0.425769488250567,0.397744047252529,0.33124609800475,NA,NA
"2548",1298.5,-48.52798,85.0467,NA,13.5767,9.5282,9.6563,NA,NA,NA,NA,119.8256,"SB20",1298.5,0.599866181877574,0.303558862515046,0.428000283629671,0.399866195650995,0.333209446084819,NA,NA
"2549",1299,-50.89242,84.5777,NA,13.5053,9.3755,9.5316,NA,NA,NA,NA,119.4138,"SB20",1299,0.59551384488605,0.299268008407457,0.423440567415605,0.395529272958353,0.329200088646479,NA,NA
"2550",1299.5,-52.09076,83.2082,NA,13.0445,9.2349,9.4086,NA,NA,NA,NA,119.4071,"SB20",1299.5,0.582804835270077,0.287009197270801,0.410282382387212,0.383029326595421,0.317710372710965,NA,NA
"2551",1300,-54.6749,81.9425,NA,12.1832,9.1819,9.2871,NA,NA,NA,NA,119.8789,"SB20",1300,0.571059093414701,0.276029375042094,0.398325931076006,0.371689501265687,0.307371055234213,NA,NA
"2552",1300.5,-56.89904,83.129,NA,11.9933,9.1293,9.3425,NA,NA,NA,NA,120.6815,"SB20",1300.5,0.582069856400719,0.286312401817229,0.409528494974704,0.382313814556501,0.317055638960921,NA,NA
"2553",1301,-55.00119,84.5132,NA,12.1895,9.0769,9.3566,NA,NA,NA,NA,121.3698,"SB20",1301,0.594915282549263,0.298681639105994,0.422815634110574,0.394935093177216,0.32865171131433,NA,NA
"2554",1301.5,-56.79463,85.8836,NA,12.327,8.9425,9.2305,NA,NA,NA,NA,121.5626,"SB20",1301.5,0.607632644197843,0.311335617638587,0.436205463391581,0.407677722923513,0.340461044572634,NA,NA
"2555",1302,-57.87488,85.8456,NA,12.1305,8.8022,9.1096,NA,NA,NA,NA,121.4541,"SB20",1302,0.607280002821131,0.310979141810938,0.435830984090037,0.407321001089604,0.340129046476067,NA,NA
"2556",1302.5,-58.16802,84.0829,NA,11.9134,8.7503,9.0516,NA,NA,NA,NA,121.4018,"SB20",1302.5,0.590922082959812,0.294792732310806,0.418659748493557,0.390985036095194,0.32501179045453,NA,NA
"2557",1303,-58.46116,82.5813,NA,11.9757,8.772,9.0733,NA,NA,NA,NA,121.4933,"SB20",1303,0.576987180557953,0.281529560257878,0.404336029202435,0.377387531931348,0.312556428472324,NA,NA
"2558",1303.5,-58.7543,81.5486,NA,12.1484,8.7468,9.0454,NA,NA,NA,NA,121.6957,"SB20",1303.5,0.567403687143995,0.272679267911178,0.394644497578332,0.368201256265119,0.304206482119988,NA,NA
"2559",1304,-59.58854,80.0231,NA,12.0513,8.7251,9.0252,NA,NA,NA,NA,122.4144,"SB20",1304,0.553246991876256,0.25999727424065,0.380561739496588,0.354871018320877,0.292181269628427,NA,NA
"2560",1304.5,-60.15578,78.6503,NA,11.8331,8.7942,9.1031,NA,NA,NA,NA,123.5049,"SB20",1304.5,0.540507358140726,0.248971747649772,0.368122757187232,0.343113308194558,0.2816631074384,NA,NA
"2561",1305,-62.78422,78.1086,NA,11.7684,8.8865,9.1606,NA,NA,NA,NA,126.6668,"SB20",1305,0.535480362515335,0.244719287392333,0.363274525546057,0.338534512431925,0.277589144743488,NA,NA
"2562",1305.5,-63.33067,77.8477,NA,11.9729,8.9798,9.1895,NA,NA,NA,NA,128.2141,"SB20",1305.5,0.533059201063121,0.242690646024343,0.360951490234214,0.336341315917514,0.275642108415118,NA,NA
"2563",1306,-61.8171,77.8674,NA,12.2644,9.074,9.2482,NA,NA,NA,NA,123.1469,"SB20",1306,0.533242017776837,0.24284338510921,0.36112662563756,0.336506646297931,0.27578878456767,NA,NA
"2564",1306.5,-62.01765,77.9106,NA,12.6175,9.1693,9.3087,NA,NA,NA,NA,121.3152,"SB20",1306.5,0.533642915341942,0.243178576452319,0.361510834331113,0.336869354233925,0.276110624019882,NA,NA
"2565",1307,-62.96419,78.1073,NA,13.158,9.224,9.3696,NA,NA,NA,NA,120.7539,"SB20",1307,0.535468298468237,0.24470914791678,0.363262931097677,0.33852356484587,0.277579418912756,NA,NA
"2566",1307.5,-64.20763,79.2262,NA,13.9294,9.2281,9.431,NA,NA,NA,NA,120.0452,"SB20",1307.5,0.545851731005158,0.25355321683931,0.373314268587207,0.348018689348313,0.28604135685337,NA,NA
"2567",1308,-66.91428,80.9274,NA,14.2767,9.2322,9.4777,NA,NA,NA,NA,119.4398,"SB20",1308,0.561638928638377,0.267459389522484,0.388876469513849,0.362738913396413,0.299265893364163,NA,NA
"2568",1308.5,-69.38921,82.398,NA,13.5377,9.2363,9.4628,NA,NA,NA,NA,119.3901,"SB20",1308.5,0.575286149917129,0.279942749615409,0.402606410114161,0.375747291552875,0.311061713775334,NA,NA
"2569",1309,-68.25836,82.5779,NA,12.5814,9.2329,9.449,NA,NA,NA,NA,119.765,"SB20",1309,0.576955628434773,0.281500063726116,0.404303909657461,0.377357068968063,0.312528653122286,NA,NA
"2570",1309.5,-65.5238,82.3863,NA,12.0516,9.2051,9.4468,NA,NA,NA,NA,120.3775,"SB20",1309.5,0.575177573493247,0.27984169867065,0.402496147313294,0.375642738510535,0.310966493138479,NA,NA
"2571",1310,-61.58355,82.5367,NA,12.0469,9.1773,9.4446,NA,NA,NA,NA,120.8726,"SB20",1310,0.576573290942128,0.281142824801804,0.403914807987248,0.376988045083044,0.312192232088661,NA,NA
"2572",1310.5,-63.62479,83.584,NA,12.3855,9.1497,9.3798,NA,NA,NA,NA,120.6539,"SB20",1310.5,0.586292272885033,0.29033341738286,0.413870028227031,0.386435312321371,0.32083140783774,NA,NA
"2573",1311,-67.91223,85.6764,NA,12.921,9.1229,9.3143,NA,NA,NA,NA,120.1884,"SB20",1311,0.60570982069114,0.309395794110084,0.434165786268528,0.40573501007301,0.338653959702015,NA,NA
"2574",1311.5,-68.42818,88.0049,NA,13.3749,9.1003,9.2492,NA,NA,NA,NA,119.72,"SB20",1311.5,0.627318385050975,0.331755544165625,0.45740331950736,0.427904915226196,0.359419961590241,NA,NA
"2575",1312,-68.27881,90.6206,NA,13.4125,9.0777,9.1846,NA,NA,NA,NA,119.9563,"SB20",1312,0.651592175815854,0.358396225286127,0.484350785460755,0.453726117471218,0.38400882054715,NA,NA
"2576",1312.5,-65.04425,96.457,NA,13.2436,9.0552,9.1557,NA,NA,NA,NA,124.285,"SB20",1312.5,0.705754179264316,0.424171509812896,0.547849962512493,0.515156049312438,0.444292032037763,NA,NA
"2577",1313,-64.81749,102.3291,NA,12.7231,9.0327,9.1312,NA,NA,NA,NA,132.9135,"SB20",1313,0.760247480006162,0.500243739943183,0.616735214026527,0.583005238537058,0.51385257870598,NA,NA
"2578",1313.5,-66.35464,109.7463,NA,11.9505,9.0166,9.1414,NA,NA,NA,NA,141.229,"SB20",1313.5,0.82907936472584,0.612850262457467,0.711524415128952,0.679256988086805,0.617866943671401,NA,NA
"2579",1314,-68.32348,116.372,NA,11.3907,9.0525,9.1273,NA,NA,NA,NA,128.48109,"SB20",1314,0.890566100770057,0.731705029426506,0.804196123971873,0.777991605742586,0.730650282085836,NA,NA
"2580",1314.5,-69.94942,117.7442,NA,11.3801,9.1266,9.1803,NA,NA,NA,NA,127.0037,"SB20",1314.5,0.90330016648385,0.758751191133129,0.824396045258734,0.800317513701162,0.756913372307319,NA,NA
"2581",1315,-71.50737,117.2096,NA,11.8307,9.1972,9.2263,NA,NA,NA,NA,131.0584,"SB20",1315,0.898339059115687,0.748109035340624,0.816483862195567,0.791533020905448,0.746549258952492,NA,NA
"2582",1315.5,-72.8567,111.4326,NA,12.3659,9.2433,9.2524,NA,NA,NA,NA,135.07291,"SB20",1315.5,0.844728289819243,0.641345456014907,0.734366131556348,0.703097542067372,0.644563374776415,NA,NA
"2583",1316,-73.77805,104.7211,NA,13.1216,9.2693,9.3204,NA,NA,NA,NA,141.4073,"SB20",1316,0.782445326666555,0.534410898797287,0.646321754619158,0.612638122130222,0.54521652199104,NA,NA
"2584",1316.5,-71.12729,97.0322,NA,14.0859,9.2251,9.4028,NA,NA,NA,NA,129.4902,"SB20",1316.5,0.711092056103387,0.43116230643342,0.554370030925029,0.521518260980716,0.450681262373355,NA,NA
"2585",1317,-72.95563,91.7734,NA,14.4371,9.1831,9.373,NA,NA,NA,NA,129.746,"SB20",1317,0.662290201580947,0.370674316360952,0.496518108049736,0.465429059682457,0.395298110891646,NA,NA
"2586",1317.5,-74.33768,88.2257,NA,14.1233,9.1674,9.299,NA,NA,NA,NA,140.90871,"SB20",1317.5,0.629367417050396,0.333940837509046,0.459643166772773,0.430046351048686,0.361442604708275,NA,NA
"2587",1318,-73.83812,86.33,NA,13.3984,9.1517,9.2255,NA,NA,NA,NA,157.8194,"SB20",1318,0.611775252370585,0.31554749902515,0.440618344276214,0.411882890701281,0.344380886708771,NA,NA
"2588",1318.5,-71.48966,85.1597,NA,12.3103,9.165,9.1539,NA,NA,NA,NA,151.11099,"SB20",1318.5,0.600914825971481,0.304599872898831,0.42910301226311,0.400915470199267,0.334181256309104,NA,NA
"2589",1319,-70.8641,83.6453,NA,11.3908,9.1902,9.1282,NA,NA,NA,NA,131.87939,"SB20",1319,0.586861139105887,0.29087848582741,0.414456887431527,0.386992609061511,0.321342768465277,NA,NA
"2590",1319.5,-73.15495,81.9039,NA,11.0592,9.2488,9.2304,NA,NA,NA,NA,130.65021,"SB20",1319.5,0.570700884016251,0.275699693471042,0.397964346098828,0.371346823523792,0.307059844457138,NA,NA
"2591",1320,-73.68399,80.7045,NA,11.1459,9.3864,9.4091,NA,NA,NA,NA,143.576,"SB20",1320,0.559570408562875,0.265605118700511,0.386817988207068,0.360790387626809,0.297507869625712,NA,NA
"2592",1320.5,-70.45592,81.4167,NA,11.6171,9.554,9.5969,NA,NA,NA,NA,154.4411,"SB20",1320.5,0.566179650365355,0.271564463420847,0.393415908916348,0.367037475020146,0.303152341125823,NA,NA
"2593",1321,-68.40546,84.2524,NA,12.6645,9.6974,9.854,NA,NA,NA,NA,127.1622,"SB20",1321,0.592495049100672,0.296319863849385,0.420294052747029,0.392538127496541,0.326441772308523,NA,NA
"2594",1321.5,-68.78651,89.587,NA,14.677,9.82,9.9969,NA,NA,NA,NA,120.045,"SB20",1321.5,0.64200033036929,0.347670487603098,0.473593940354739,0.443403360943251,0.374126210704494,NA,NA
"2595",1322,-67.43175,94.3977,NA,16.6401,9.8988,10.0347,NA,NA,NA,NA,119.2071,"SB20",1322,0.686643800657398,0.399913670355235,0.524898786365688,0.492846749539062,0.422105223524687,NA,NA
"2596",1322.5,-65.16479,100.2159,NA,18.1545,9.9186,10.0695,NA,NA,NA,NA,118.6014,"SB20",1322.5,0.740636907446487,0.471635437970811,0.591343953301136,0.557824312593276,0.487669808230964,NA,NA
"2597",1323,-63.65604,103.1186,NA,16.7701,9.8388,10.05,NA,NA,NA,NA,118.432,"SB20",1323,0.767574068609164,0.511306555804176,0.626400020974897,0.59264894764761,0.523994328785973,NA,NA
"2598",1323.5,-67.77628,104.428,NA,14.213,9.6618,10.0219,NA,NA,NA,NA,121.1645,"SB20",1323.5,0.779725348047759,0.53011896438769,0.642647278954691,0.608939555136866,0.541269462929441,NA,NA
"2599",1324,-69.11391,102.9211,NA,12.145,9.4698,9.8226,NA,NA,NA,NA,132.3524,"SB20",1324,0.765741261453885,0.50851957371797,0.623973074533808,0.590224097183772,0.52143830318595,NA,NA
"2600",1324.5,-68.13616,98.3856,NA,12.0896,9.2815,9.6273,NA,NA,NA,NA,150.3942,"SB20",1324.5,0.723651657136069,0.447993563365779,0.569902897793732,0.536721890890349,0.466061184897063,NA,NA
"2601",1325,-68.73581,92.8024,NA,12.256,9.2104,9.5257,NA,NA,NA,NA,144.41541,"SB20",1325,0.671839358860857,0.381922056039058,0.507532249001008,0.476048704612707,0.405621400901603,NA,NA
