"","DEPT","SP","GR","CALI","BITSIZE","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"134",109.5,NA,77.4169,NA,NA,NA,NA,NA,54.7893,NA,9.6,"TL1",109.5,0.359364151380632,0.125613222327278,0.213091139975439,0.197419687747243,0.157527992748785,NA,NA
"135",110,NA,78.8564,13.3622,12.25,3.1203,NA,2.1506,55.508,NA,9.6,"TL1",110,0.370079940006472,0.131425876744887,0.221219109749361,0.205032133457128,0.163763771044383,0.322193548387097,39.2507444049321
"136",110.5,NA,79.3889,13.3582,12.25,6.0174,NA,2.1747,55.5123,NA,9.6,"TL1",110.5,0.374043925725999,0.133616894497816,0.22425653520538,0.207877469638943,0.166100585214737,0.306645161290322,39.2537226422217
"137",111,NA,79.8095,13.357,12.25,11.6044,NA,2.1836,53.1493,NA,9.6,"TL1",111,0.377174916136578,0.135363303978984,0.226667500060662,0.210136180704372,0.167958002344761,0.300903225806451,37.5828327381086
"138",111.5,NA,NA,13.6215,12.25,18.5669,NA,2.1929,49.2411,NA,9.6,"TL1",111.5,NA,NA,NA,NA,NA,0.294903225806452,34.8193401511473
"139",112,NA,NA,14.112,12.25,22.888,22.7368,2.2253,46.931,NA,9.6,"TL1",112,NA,NA,NA,NA,NA,0.274,33.185793926016
"140",112.5,NA,NA,14.0126,12.25,27.2109,26.5538,2.2336,46.5555,NA,9.6,"TL1",112.5,NA,NA,NA,NA,NA,0.268645161290323,32.9202578245727
"141",113,NA,NA,13.8416,12.25,32.3504,31.0117,2.2238,46.5252,NA,9.6,"TL1",113,NA,NA,NA,NA,NA,0.274967741935484,32.8988589642491
"142",113.5,NA,NA,14.0722,12.25,38.4605,36.2179,2.2122,NA,NA,9.6,"TL1",113.5,NA,NA,NA,NA,NA,0.282451612903226,NA
"143",114,NA,NA,14.0375,12.25,45.7247,42.2982,2.2007,NA,NA,9.6,"TL1",114,NA,NA,NA,NA,NA,0.289870967741936,NA
"144",114.5,NA,NA,14.2646,12.25,49.7329,44.2485,2.1891,NA,NA,9.6,"TL1",114.5,NA,NA,NA,NA,NA,0.297354838709677,NA
"145",115,NA,NA,14.5876,12.25,52.6944,44.3729,2.1775,NA,NA,9.6,"TL1",115,NA,NA,NA,NA,NA,0.304838709677419,NA
"146",115.5,NA,NA,14.3436,12.25,49.8624,42.1894,2.1659,NA,NA,9.6,"TL1",115.5,NA,NA,NA,NA,NA,0.312322580645161,NA
"147",116,NA,NA,14.4002,12.25,50.2473,41.1993,NA,NA,NA,9.6,"TL1",116,NA,NA,NA,NA,NA,NA,NA
"148",116.5,NA,NA,13.9622,12.25,48.2468,39.7176,NA,NA,NA,9.6,"TL1",116.5,NA,NA,NA,NA,NA,NA,NA
"149",117,NA,NA,13.8328,12.25,44.7481,38.1993,NA,NA,NA,9.6,"TL1",117,NA,NA,NA,NA,NA,NA,NA
"150",117.5,NA,NA,13.8488,12.25,45.6091,36.6514,NA,NA,NA,9.6,"TL1",117.5,NA,NA,NA,NA,NA,NA,NA
"151",118,NA,NA,13.8459,12.25,46.4645,38.1608,NA,NA,NA,9.6,"TL1",118,NA,NA,NA,NA,NA,NA,NA
"152",118.5,NA,NA,14.2009,12.25,52.5223,40.0725,NA,NA,NA,9.6,"TL1",118.5,NA,NA,NA,NA,NA,NA,NA
"153",119,NA,NA,NA,12.25,57.322,41.0497,NA,NA,NA,9.6,"TL1",119,NA,NA,NA,NA,NA,NA,NA
"154",119.5,NA,NA,NA,12.25,62.061,41.5872,NA,NA,NA,9.6,"TL1",119.5,NA,NA,NA,NA,NA,NA,NA
"155",120,NA,NA,NA,12.25,65.2649,43.1172,NA,NA,NA,9.6,"TL1",120,NA,NA,NA,NA,NA,NA,NA
"156",120.5,NA,NA,NA,12.25,68.6342,42.9439,NA,NA,NA,9.6,"TL1",120.5,NA,NA,NA,NA,NA,NA,NA
"157",121,NA,NA,NA,12.25,72.1774,42.6142,NA,NA,NA,9.6,"TL1",121,NA,NA,NA,NA,NA,NA,NA
"158",121.5,NA,NA,NA,12.25,80.6835,43.8353,NA,NA,NA,9.6,"TL1",121.5,NA,NA,NA,NA,NA,NA,NA
"159",122,NA,NA,NA,12.25,95.6542,45.8008,NA,NA,NA,9.6,"TL1",122,NA,NA,NA,NA,NA,NA,NA
"160",122.5,NA,NA,NA,12.25,111.1283,47.2547,NA,NA,NA,9.6,"TL1",122.5,NA,NA,NA,NA,NA,NA,NA
"161",123,NA,NA,NA,12.25,132.57001,48.1784,NA,NA,NA,9.6,"TL1",123,NA,NA,NA,NA,NA,NA,NA
"162",123.5,NA,NA,NA,12.25,146.61169,48.8806,NA,NA,NA,9.6,"TL1",123.5,NA,NA,NA,NA,NA,NA,NA
"163",124,NA,NA,NA,12.25,157.147,49.6224,NA,NA,NA,9.6,"TL1",124,NA,NA,NA,NA,NA,NA,NA
"164",124.5,NA,NA,NA,12.25,161.3817,50.843,NA,NA,NA,9.6,"TL1",124.5,NA,NA,NA,NA,NA,NA,NA
"165",125,NA,NA,NA,12.25,168.59061,52.4715,NA,NA,NA,9.6,"TL1",125,NA,NA,NA,NA,NA,NA,NA
"166",125.5,NA,NA,NA,12.25,184.38631,52.2944,NA,NA,NA,9.6,"TL1",125.5,NA,NA,NA,NA,NA,NA,NA
"167",126,NA,NA,NA,12.25,190.3279,49.8953,NA,NA,NA,9.6,"TL1",126,NA,NA,NA,NA,NA,NA,NA
"168",126.5,NA,NA,NA,12.25,165.7379,45.5468,NA,NA,NA,9.6,"TL1",126.5,NA,NA,NA,NA,NA,NA,NA
"169",127,NA,NA,NA,12.25,149.6788,43.2898,NA,NA,NA,9.6,"TL1",127,NA,NA,NA,NA,NA,NA,NA
"170",127.5,NA,NA,NA,12.25,136.1179,43.1104,NA,NA,NA,9.6,"TL1",127.5,NA,NA,NA,NA,NA,NA,NA
"171",128,NA,NA,NA,12.25,131.9588,42.5356,NA,NA,NA,9.6,"TL1",128,NA,NA,NA,NA,NA,NA,NA
"172",128.5,NA,NA,NA,12.25,138.9305,46.3935,NA,NA,NA,9.6,"TL1",128.5,NA,NA,NA,NA,NA,NA,NA
"173",129,NA,NA,NA,12.25,146.2706,46.9526,NA,NA,NA,9.6,"TL1",129,NA,NA,NA,NA,NA,NA,NA
"174",129.5,NA,NA,NA,12.25,155.0723,46.3825,NA,NA,NA,9.6,"TL1",129.5,NA,NA,NA,NA,NA,NA,NA
"175",130,NA,NA,NA,12.25,176.6711,45.299,NA,NA,NA,9.6,"TL1",130,NA,NA,NA,NA,NA,NA,NA
"176",130.5,NA,NA,NA,12.25,200.87959,46.5153,2.2492,NA,NA,9.6,"TL1",130.5,NA,NA,NA,NA,NA,0.25858064516129,NA
"177",131,NA,NA,14.9953,12.25,198.73779,46.8497,2.2485,NA,NA,9.6,"TL1",131,NA,NA,NA,NA,NA,0.259032258064516,NA
"178",131.5,NA,82.2143,15.0273,12.25,186.4856,47.8856,2.2505,NA,NA,9.6,"TL1",131.5,0.395076498969103,0.145622324677797,0.240655087477434,0.223244278356921,0.178780023504114,0.257741935483871,NA
"179",132,NA,81.6961,15.0465,12.25,165.23351,47.061,2.2701,NA,NA,9.6,"TL1",132,0.391218963945894,0.143371668328617,0.237611552398625,0.220391547494794,0.176418495277549,0.245096774193549,NA
"180",132.5,NA,80.6117,15.0522,12.25,122.6988,44.057,2.2685,NA,NA,9.6,"TL1",132.5,0.383146576876869,0.138733319210805,0.23129498846608,0.21447198175197,0.171529481373416,0.246129032258065,NA
"181",133,NA,80.3804,15.0343,12.25,94.8942,40.3722,2.2641,NA,NA,9.6,"TL1",133,0.38142475547419,0.137756334637418,0.229956802390758,0.213218073069359,0.170495796925975,0.248967741935484,NA
"182",133.5,NA,81.0196,15.2921,12.25,80.5863,36.512,2.2617,NA,NA,9.6,"TL1",133.5,0.38618302715855,0.14046678961371,0.233662691218691,0.216690716164465,0.173360182406523,0.250516129032258,NA
"183",134,NA,82.593,15.4722,12.25,75.3126,34.4087,2.2635,NA,NA,9.6,"TL1",134,0.397895581395366,0.147281241091506,0.242889615622155,0.225338922886845,0.18051628079812,0.249354838709677,NA
"184",134.5,NA,84.199,15.2887,12.25,85.1669,36.2488,2.2627,NA,NA,9.6,"TL1",134.5,0.409850813443368,0.154451233607911,0.252463502041591,0.234315459623356,0.187979231878314,0.249870967741935,NA
"185",135,NA,85.0531,15.2997,12.25,98.4126,39.3901,2.2633,NA,NA,9.6,"TL1",135,0.416208823214351,0.158354861641741,0.257620069721552,0.23915166325233,0.192015229561455,0.249483870967742,NA
"186",135.5,NA,85.717,15.2628,12.25,114.8373,43.6167,2.268,NA,NA,9.6,"TL1",135.5,0.42115096428326,0.161433463922418,0.261659831882392,0.242941142133676,0.195185308759842,0.246451612903226,NA
"187",136,NA,86.0766,15.4552,12.25,126.7952,45.0962,2.2706,NA,NA,9.6,"TL1",136,0.423827864310945,0.163117345838226,0.263859543614388,0.245004834579063,0.196914531725715,0.244774193548387,NA
"188",136.5,NA,85.3199,15.5687,12.25,119.3627,43.9945,2.2689,NA,NA,9.6,"TL1",136.5,0.418194910331665,0.159587364863217,0.259240194187382,0.240671338420176,0.193285701059087,0.245870967741936,NA
"189",137,NA,84.0075,14.9393,12.25,108.143,41.8082,2.263,NA,NA,9.6,"TL1",137,0.408425267405266,0.153584692419961,0.251313558920189,0.233237092581911,0.187080762869261,0.249677419354839,NA
"190",137.5,NA,83.5619,14.8889,12.25,100.7881,40.341,2.24,NA,NA,9.6,"TL1",137.5,0.405108174378747,0.15158056430754,0.248646544284321,0.230736265022078,0.184999177498144,0.264516129032258,NA
"191",138,NA,83.0463,14.8755,12.25,90.5179,38.9152,2.2433,NA,NA,9.6,"TL1",138,0.401269994027595,0.149282782221399,0.245575830749385,0.22785720792633,0.182606278087609,0.262387096774193,NA
"192",138.5,NA,81.2655,14.9048,12.25,83.3518,37.3851,2.2488,NA,NA,9.6,"TL1",138.5,0.388013532488939,0.141518342186073,0.23509486888837,0.218032877179476,0.174468639603781,0.258838709677419,NA
"193",139,NA,79.8459,15.3833,12.25,78.9657,35.7994,2.2499,NA,NA,9.6,"TL1",139,0.377445881545387,0.135515103920976,0.226876644704757,0.210332126834681,0.168119236008419,0.258129032258065,NA
"194",139.5,NA,78.7543,15.2321,12.25,76.7027,34.6083,2.2707,NA,NA,9.6,"TL1",139.5,0.369319896922972,0.131008316265589,0.220638627214404,0.204488395884323,0.163317589085501,0.244709677419355,NA
"195",140,NA,77.5665,15.3175,12.25,68.3363,33.6738,2.2962,NA,NA,9.6,"TL1",140,0.360477789434418,0.126209891249438,0.213930227991895,0.198205454092908,0.158170585045245,0.228258064516129,NA
"196",140.5,NA,76.6788,14.8894,12.25,70.9755,33.1238,2.3073,NA,NA,9.6,"TL1",140.5,0.353869657747612,0.122694180147544,0.208970137348197,0.193560905818316,0.154375835235364,0.221096774193548,NA
"197",141,NA,76.6095,14.675,12.25,72.207,33.2118,2.2971,NA,NA,9.6,"TL1",141,0.353353781296226,0.122422218520851,0.208584827083881,0.19320014221233,0.154081431365846,0.227677419354839,NA
"198",141.5,NA,77.1623,14.991,12.25,75.783,34.0061,2.2856,NA,NA,9.6,"TL1",141.5,0.357468882339896,0.124601678214578,0.211666094790699,0.196085254117505,0.156437263202069,0.235096774193548,NA
"199",142,NA,78.8022,14.5836,12.25,88.5285,34.9949,2.2688,NA,NA,9.6,"TL1",142,0.369676469535113,0.131204112533852,0.220910883212523,0.204743416492375,0.163526839692999,0.245935483870968,NA
"200",142.5,NA,79.5865,14.6011,12.25,80.2353,35.1662,2.28,NA,NA,9.6,"TL1",142.5,0.375514880802391,0.134435620079252,0.225387915383255,0.208937378520735,0.166971920922504,0.238709677419355,NA
"201",143,NA,80.0806,15.0695,12.25,73.0772,33.4834,2.2918,NA,NA,9.6,"TL1",143,0.379193012903834,0.13649641692792,0.228227056008474,0.211597352562303,0.169160710661817,0.231096774193548,NA
"202",143.5,NA,80.2513,14.6125,12.25,67.3163,31.8445,2.289,NA,NA,9.6,"TL1",143.5,0.380463721565474,0.137212904179409,0.229211282173909,0.212519530756492,0.169920228979755,0.232903225806451,NA
"203",144,NA,79.7741,15.0438,12.25,61.8869,31.4873,2.2775,NA,NA,9.6,"TL1",144,0.376911394832407,0.13521577551357,0.226464176489468,0.209945689687748,0.167801272801696,0.240322580645161,NA
"204",144.5,NA,79.043,15.369,12.25,58.5324,31.186,2.2617,NA,NA,9.6,"TL1",144.5,0.37146900993185,0.132191124912726,0.222281592894838,0.206027389556401,0.164580775007967,0.250516129032258,NA
"205",145,NA,79.4673,14.51,12.25,65.7151,31.6785,2.2612,NA,NA,9.6,"TL1",145,0.374627543529588,0.133941363417465,0.224705146815927,0.208297736581605,0.166446024769684,0.250838709677419,NA
"206",145.5,NA,79.8916,14.9335,12.25,73.1175,33.001,2.2609,NA,NA,9.6,"TL1",145.5,0.377786077127326,0.135705837336533,0.227139335916033,0.210578242420741,0.168321774230112,0.251032258064516,NA
"207",146,NA,80.3159,15.0274,12.25,78.0011,34.2522,2.2577,NA,NA,9.6,"TL1",146,0.380944610725064,0.137484662452451,0.229584206865062,0.212868953809235,0.170208112295446,0.253096774193548,NA
"208",146.5,NA,80.7402,14.495,12.25,83.1964,35.0538,2.2501,NA,NA,9.6,"TL1",146.5,0.384103144322802,0.139277955489443,0.232039806537719,0.215169917980709,0.172105128878468,0.258,NA
"209",147,NA,81.4237,14.3656,12.25,90.9026,37.1206,2.2493,NA,NA,9.6,"TL1",147,0.389191189842608,0.142197473833688,0.23601818481579,0.218898196622108,0.175183697808205,0.258516129032258,NA
"210",147.5,NA,81.8476,14.3773,12.25,107.9101,40.3645,2.2449,NA,NA,9.6,"TL1",147.5,0.392346745798491,0.144027364394472,0.238499671733484,0.221223956461478,0.177107205847253,0.261354838709677,NA
"211",148,NA,82.0937,14.2478,12.25,123.3842,43.5818,2.2332,NA,NA,9.6,"TL1",148,0.394178739949807,0.145096542661563,0.239945315738982,0.222578975023757,0.178228957151681,0.268903225806452,NA
"212",148.5,NA,82.2448,14.2404,12.25,135.13091,46.0485,2.2273,NA,NA,9.6,"TL1",148.5,0.39530354416055,0.145755487986917,0.240834730274228,0.223412668973034,0.178919531275296,0.272709677419355,NA
"213",149,NA,81.8219,14.3246,12.25,129.5974,43.8931,2.2263,NA,NA,9.6,"TL1",149,0.392155432309305,0.143916000490856,0.238348916055695,0.221082655562768,0.176990276319517,0.273354838709677,NA
"214",149.5,NA,81.014,14.3478,12.25,112.2023,38.8767,2.2309,NA,NA,9.6,"TL1",149.5,0.38614134017258,0.140442899541877,0.233630117848595,0.216660190931251,0.173334981402581,0.270387096774193,NA
"215",150,NA,79.5064,14.5382,12.25,89.332,32.942,2.2499,NA,NA,9.6,"TL1",150,0.374918608020918,0.134103365606298,0.224929016095057,0.20850746360219,0.166618437872044,0.258129032258065,NA
"216",150.5,NA,78.9352,15.2676,12.25,80.9724,31.3645,2.2773,NA,NA,9.6,"TL1",150.5,0.370666535451916,0.131748703696672,0.221667540104812,0.205452185487733,0.164108541492765,0.240451612903226,NA
"217",151,NA,79.0091,15.997,12.25,72.6182,31.0815,2.2977,NA,NA,9.6,"TL1",151,0.371216654784635,0.132051898004848,0.22208841731319,0.205846434093197,0.164432198773188,0.227290322580645,NA
"218",151.5,NA,79.2029,14.2218,12.25,65.1258,29.8494,2.3031,NA,NA,9.6,"TL1",151.5,0.372659322263404,0.132849048617162,0.223193677924043,0.206881793573792,0.165282478323946,0.223806451612903,NA
"219",152,NA,80.4493,14.1285,12.25,58.5173,28.1463,2.3142,47.3245,NA,9.6,"TL1",152,0.381937654283721,0.138046909283967,0.230355089343357,0.213591270126874,0.17080337950163,0.216645161290323,33.4638255088679
"220",152.5,NA,81.7467,14.0895,12.25,56.078,26.4573,2.3041,47.0789,NA,9.6,"TL1",152.5,0.391595635640557,0.143590455588953,0.237908023975303,0.220669418875386,0.176648364185603,0.223161290322581,33.290183434246
"221",153,NA,83.0388,14.0184,12.25,51.8461,24.7344,2.2992,47.0246,NA,9.6,"TL1",153,0.401214163242813,0.149249524932368,0.245531284111504,0.227815444085412,0.182571593945415,0.226322580645161,33.2517986511295
"222",153.5,NA,83.5994,13.8073,12.25,50.0754,22.6571,2.3067,46.3185,NA,9.6,"TL1",153.5,0.405387328302657,0.151748567842689,0.248870517762203,0.230946272450216,0.185173869618214,0.221483870967742,32.7524998843989
"223",154,NA,83.0078,13.918,12.25,50.0173,22.1352,2.3206,45.5141,NA,9.6,"TL1",154,0.400983395999047,0.149112111979209,0.245347194581392,0.227642855237084,0.182428270209601,0.212516129032258,32.1836795745538
"224",154.5,NA,81.458,14.042,12.25,50.7046,21.9823,2.301,44.9427,NA,9.6,"TL1",154.5,0.389446522631679,0.1423449899577,0.236218571701249,0.21908600036135,0.175338932598973,0.225161290322581,31.7796867581845
"225",155,NA,79.2571,14.3412,12.25,51.4015,21.8968,2.2881,45.7077,NA,9.6,"TL1",155,0.373062792734762,0.133072515820489,0.223503181650948,0.207171730289022,0.165520665361685,0.233483870967742,32.320646296199
"226",155.5,NA,78.3096,14.839,12.25,49.9203,21.567,2.2933,47.6951,NA,9.6,"TL1",155.5,0.366009503590627,0.129199080510336,0.218117437175834,0.202126928523493,0.161381204141281,0.230129032258065,33.7259212133745
"227",156,NA,78.9031,14.1663,12.25,48.8871,21.7567,2.2989,48.5258,NA,9.6,"TL1",156,0.370427579693048,0.131617138151816,0.221484823314177,0.205281030884908,0.163968052438987,0.226516129032258,34.3132960759872
"228",156.5,NA,79.4985,14.5923,12.25,47.7553,23.1325,2.3064,49.9446,NA,9.6,"TL1",156.5,0.374859799594281,0.134070623957082,0.224883776912601,0.208465082133127,0.166583595297328,0.221677419354839,35.3165132058521
"229",157,NA,79.8789,14.346,12.25,44.7079,21.8211,2.3153,50.7012,NA,9.6,"TL1",157,0.377691536998428,0.135652815947501,0.227066321770035,0.210509835184547,0.168265476671318,0.215935483870968,35.8514874835982
"230",157.5,NA,79.9888,14.3195,12.25,42.9829,20.3607,2.3307,50.6542,NA,9.6,"TL1",157.5,0.378509644098102,0.136112064831376,0.227698469844911,0.211102103034803,0.168752964350597,0.206,35.8182245068066
"231",158,NA,81.1825,14.2843,12.25,39.1856,19.2077,2.3073,49.5058,NA,9.6,"TL1",158,0.387395671804017,0.14116285370825,0.23461105158026,0.217579461508344,0.174094088071792,0.221096774193548,35.0062359974874
"232",158.5,NA,82.3763,14.4574,12.25,36.3908,18.1064,2.2975,47.5343,NA,9.6,"TL1",158.5,0.396282443920396,0.146330506990339,0.241609903525916,0.224139300898651,0.179521672794618,0.22741935483871,33.6122105495381
"233",159,NA,83.57,14.6274,12.25,36.3481,17.6377,2.2954,45.6804,NA,9.6,"TL1",159,0.405168471626311,0.15161684288757,0.248694915216834,0.230781619593886,0.185036903453158,0.228774193548387,32.3013256832567
"234",159.5,NA,84.0788,14.4451,12.25,37.2388,18.0748,2.2935,44.923,NA,9.6,"TL1",159.5,0.408956032065927,0.153906956161275,0.251741444543205,0.233638339649937,0.187415009882828,0.23,31.7657742625613
"235",160,NA,82.5864,14.4391,12.25,40.0753,19.8093,2.2934,45.1474,NA,9.6,"TL1",160,0.397846450304758,0.147252226611599,0.242850597351073,0.225302345715149,0.180485945181943,0.230064516129032,31.9244471873953
"236",160.5,NA,81.457,14.395,12.25,42.7149,20.2892,2.3018,46.1997,NA,9.6,"TL1",160.5,0.389439078527041,0.14234068782883,0.23621272851412,0.21908052407359,0.175334405793119,0.224645161290322,32.6685073544728
"237",161,NA,81.3256,14.3684,12.25,42.7862,20.4515,2.3142,47.0966,NA,9.6,"TL1",161,0.388460923177659,0.141776101953485,0.235445458018389,0.218361441270092,0.174740110931677,0.216645161290323,33.3026775701738
"238",161.5,NA,81.1505,14.3546,12.25,42.586,20.5047,2.3023,47.5768,NA,9.6,"TL1",161.5,0.387157460455613,0.141025948293621,0.234424630263141,0.217404756457211,0.173949793748054,0.224322580645161,33.642251848384
"239",162,NA,80.765,14.3115,12.25,42.887,20.4038,2.2954,47.4124,NA,9.6,"TL1",162,0.384287758117815,0.139383222077119,0.232183667267067,0.215304725677406,0.172216340240889,0.228774193548387,33.5260198308093
"240",162.5,NA,80.5742,14.3535,12.25,43.1908,20.4163,2.2795,48.1636,NA,9.6,"TL1",162.5,0.382867422952959,0.138574630355619,0.231077815217785,0.21426848175479,0.171361676679865,0.239032258064516,34.0572275837332
"241",163,NA,80.7318,14.3801,12.25,44.1965,20.556,2.2764,50.3435,NA,9.6,"TL1",163,0.384040613843846,0.139242311975666,0.231991087863189,0.215124265287813,0.172067468855945,0.241032258064516,35.598638237996
"242",163.5,NA,81.1102,14.4106,12.25,42.0732,20.5095,2.2783,50.5686,NA,9.6,"TL1",163.5,0.386857463038718,0.140853651988062,0.234189943484357,0.217184821012058,0.173768160946747,0.239806451612903,35.7578020374172
"243",164,NA,81.5995,14.5412,12.25,41.1223,20.1071,2.2826,48.6698,NA,9.6,"TL1",164,0.3904998634379,0.142954570006549,0.237045990914668,0.219861476806336,0.175980088045732,0.237032258064516,34.4151537576935
"244",164.5,NA,82.1367,14.7071,12.25,42.2487,20.3628,2.2845,48.0015,NA,9.6,"TL1",164.5,0.394498836449225,0.145283871693189,0.240198283939994,0.222816092352989,0.178425337510332,0.235806451612903,33.9425957090248
"245",165,NA,82.4017,14.655,12.25,46.5732,20.7588,2.2856,47.913,NA,9.6,"TL1",165,0.396471524178191,0.146441741746243,0.241759754064143,0.224279770191398,0.179638103077918,0.235096774193548,33.8800150493859
"246",165.5,NA,82.1403,14.4287,12.25,51.0042,22.4924,2.2873,49.4212,NA,9.6,"TL1",165.5,0.39452563522592,0.145299562031545,0.240219467765957,0.222835948909771,0.178441783815831,0.234,34.9464573700969
"247",166,NA,82.6469,14.498,12.25,56.4606,25.0192,2.3012,51.4906,NA,9.6,"TL1",166,0.398296818635333,0.147518329570885,0.24320836432879,0.225637731703803,0.180764122938253,0.225032258064516,36.4097001352467
"248",166.5,NA,83.8396,14.5315,12.25,64.3434,28.2372,2.2827,53.012,NA,9.6,"TL1",166.5,0.407175402236611,0.152827543824804,0.250307200042232,0.232293411923828,0.186294947546912,0.236967741935484,37.4855191888196
"249",167,NA,86.0333,14.5184,12.25,70.732,30.481,2.2722,51.7846,NA,9.6,"TL1",167,0.423505534580136,0.162913974250718,0.263594240385828,0.24475592639317,0.196705857848957,0.243741935483871,36.6176474346121
"250",167.5,NA,88.0578,14.4973,12.25,75.26,31.296,2.2603,49.7884,NA,9.6,"TL1",167.5,0.438576124418978,0.172604795221197,0.276126228761396,0.256516571309854,0.206598011646809,0.25141935483871,35.2061641353612
"251",168,NA,87.8383,14.5791,12.25,80.0778,31.6592,2.2538,48.7556,NA,9.6,"TL1",168,0.436942143451023,0.171535903974261,0.274754798451563,0.255229235330049,0.205511929928948,0.255612903225806,34.4758891786441
"252",168.5,NA,84.6416,14.8304,12.25,84.6149,32.0408,2.2467,47.7206,NA,9.6,"TL1",168.5,0.413145574155974,0.156466171464179,0.255129993837536,0.23681616645858,0.190064816562317,0.260193548387097,33.7440614408122
"253",169,NA,81.9144,14.9614,12.25,88.5651,32.7136,2.2522,47.2092,NA,9.6,"TL1",169,0.392844011988284,0.144317079596202,0.238891706251109,0.221591407809955,0.17741132064587,0.256645161290322,33.3824387319052
"254",169.5,NA,80.9118,14.7702,12.25,86.3618,33.2012,2.2596,47.4493,NA,9.6,"TL1",169.5,0.385380552678616,0.140007354082395,0.233035984385385,0.216103421438319,0.172875394200572,0.251870967741936,33.5521944846711
"255",170,NA,81.6677,14.731,12.25,86.2271,33.9728,2.2848,49.0351,NA,9.6,"TL1",170,0.391007551374185,0.143248963307549,0.237445221148422,0.220235652935068,0.176289546361968,0.235612903225806,34.6734519874368
"256",170.5,NA,84.2384,14.7786,12.25,89.4708,34.5254,2.3083,51.4473,NA,9.6,"TL1",170.5,0.41014411116609,0.154629912666488,0.25270037809526,0.234537597738089,0.188164378138528,0.220451612903226,36.3790686810674
"257",171,NA,85.1733,14.826,12.25,83.0994,33.5832,2.2838,51.9383,NA,9.6,"TL1",171,0.417103604591792,0.158909357845466,0.258349423769686,0.239835784369434,0.192587031575888,0.236258064516129,36.7263040936809
"258",171.5,NA,84.8313,14.8655,12.25,78.6851,31.6118,2.256,51.014,NA,9.6,"TL1",171.5,0.414557720805729,0.157335007500298,0.256276596075895,0.237891561137704,0.190962582143685,0.254193548387097,36.072793143587
"259",172,NA,84.8802,15.0213,12.25,76.0326,30.7238,2.2488,49.113,NA,9.6,"TL1",172,0.414921737522508,0.157559482659037,0.256572526030283,0.238169120862543,0.191194382871123,0.258838709677419,34.7286176407702
"260",172.5,NA,84.7953,14.9833,12.25,72.8651,29.989,2.2606,46.9019,NA,9.6,"TL1",172.5,0.414289733038775,0.157169883593649,0.256058828952451,0.237687314270858,0.190792030639225,0.251225806451613,33.1651273027545
"261",173,NA,84.0179,14.9774,12.25,73.1626,30.1001,2.2753,44.4651,NA,9.6,"TL1",173,0.408502686093497,0.153631671309883,0.251375951798865,0.233295600700842,0.187129496742165,0.241741935483871,31.4420383974495
"262",173.5,NA,82.546,15.2402,12.25,76.8448,30.8709,2.2758,45.0755,NA,9.6,"TL1",173.5,0.397545708477398,0.147074702485261,0.242611816150157,0.225078504528853,0.180300313370973,0.24141935483871,31.8736488619901
"263",174,NA,81.4777,15.1482,12.25,81.5293,31.6614,2.2631,46.0591,NA,9.6,"TL1",174,0.389593171493039,0.142429758645313,0.23633369478342,0.219193894989712,0.175428123049676,0.249612903225806,32.5691802123684
"264",174.5,NA,80.5521,15.1227,12.25,86.2997,32.7164,2.2553,46.2883,NA,9.6,"TL1",174.5,0.382702908240467,0.138481162916135,0.230949867137603,0.214148590037472,0.171262823049947,0.254645161290322,32.7312661002303
"265",175,NA,79.9224,15.4498,12.25,91.4045,33.2629,2.2695,46.2374,NA,9.6,"TL1",175,0.378015355550164,0.135834478049405,0.2273164493429,0.210744181412054,0.168458346297388,0.245483870967742,32.695239875943
"266",175.5,NA,78.9464,15.3885,12.25,92.4293,32.2283,2.2787,45.6518,NA,9.6,"TL1",175.5,0.370749909423857,0.131794627162863,0.221731306002473,0.205511916585214,0.164157573471923,0.239548387096774,32.2811417600877
"267",176,NA,77.0126,14.8142,12.25,88.7328,30.0365,2.292,45.925,NA,9.6,"TL1",176,0.356354499875646,0.124009200722137,0.2108299413929,0.195302299266569,0.155797622531151,0.230967741935484,32.4742896080716
"268",176.5,NA,75.5633,14.798,12.25,76.5628,27.8804,2.2787,46.5668,NA,9.6,"TL1",176.5,0.345565759024358,0.118359920213726,0.202801277850899,0.187785648938677,0.149668879680973,0.239548387096774,32.9281357327572
"269",177,NA,74.5268,15.0456,12.25,68.2392,25.7318,2.264,47.4619,NA,9.6,"TL1",177,0.337849944567475,0.114414510608927,0.197132598800095,0.182479821366025,0.14535556014827,0.249032258064516,33.5610933126109
"270",177.5,NA,74.8928,14.8949,12.25,60.8206,24.1931,2.2714,48.3195,NA,9.6,"TL1",177.5,0.34057448686484,0.115798771685367,0.199127352654494,0.184346762189327,0.146872085790102,0.244258064516129,34.1674826571411
"271",178,NA,76.8818,14.5576,12.25,54.2084,22.965,2.2905,49.2051,NA,9.6,"TL1",178,0.355380810989047,0.123492909303166,0.21010041111672,0.19461920305987,0.15523975764207,0.231935483870968,34.7936464033211
"272",178.5,NA,78.5455,14.2129,12.25,48.6962,21.8128,2.3011,50.7141,NA,9.6,"TL1",178.5,0.367765567874639,0.130156912685722,0.219453411834796,0.203378240148383,0.162406988093575,0.225096774193548,35.8606372459257
