"","DEPT","SP","GR","CALI","BITSIZE","LL8","ILM","ILD","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"174",106.5,-43.47297,85.1232,15.5532,12.25,65.8733,7.7482,19.9739,2.1476,46.6456,NA,9.4,"ES2",106.5,0.379396847823676,0.136611191776621,0.228384819419421,0.211745168021178,0.169282429326943,0.324129032258064,32.9842163692694
"175",107,-43.3699,86.9852,15.809,12.25,66.0054,7.8947,19.6655,2.1548,46.5598,NA,9.4,"ES2",107,0.389446523554319,0.142344990490921,0.236218572425472,0.219086001040098,0.17533893316004,0.319483870967742,32.9235253730809
"176",107.5,-44.03933,89.9104,15.6407,12.25,62.8545,8.0688,18.6396,2.1608,47.3134,NA,9.4,"ES2",107.5,0.405234553332663,0.151656608202114,0.248747931132235,0.230831329588209,0.185078253321874,0.315612903225806,33.4563703281205
"177",108,-45.27166,91.9121,14.7931,12.25,60.795,7.4641,19.2621,2.1649,48.0151,NA,9.4,"ES2",108,0.416038224605503,0.158249286002922,0.257481114072164,0.239021327595985,0.191906317201125,0.312967741935484,33.9525240359056
"178",108.5,-46.50308,93.1277,14.4571,12.25,58.9394,6.8604,20.3145,2.1531,48.7167,NA,9.4,"ES2",108.5,0.422599119244692,0.162342978405153,0.262848822944681,0.244056588506599,0.196119720520569,0.32058064516129,34.4486547693814
"179",109,-47.1958,93.1949,14.3158,12.25,56.5717,7.5298,19.3117,2.1481,49.6426,NA,9.4,"ES2",109,0.422961814308655,0.162571298673398,0.263146983542479,0.244336315076654,0.196354140423145,0.323806451612903,35.1033658313423
"180",109.5,-47.80213,92.9675,14.1745,12.25,55.0488,8.392,18.9675,2.1412,50.6503,NA,9.4,"ES2",109.5,0.421734480118994,0.161799535067515,0.262138633773146,0.243390321289821,0.195561516316285,0.328258064516129,35.8159227400811
"181",110,-48.30846,92.7401,14.075,12.25,56.1865,8.1483,19.4661,2.1398,51.8222,NA,9.4,"ES2",110,0.420507145929334,0.161030196904128,0.261131998198247,0.242445974956228,0.194770694564415,0.329161290322581,36.6445682195537
"182",110.5,-48.82938,92.5128,14.0135,12.25,57.5442,7.968,19.9162,2.1389,52.8924,NA,9.4,"ES2",110.5,0.41928035146447,0.160263613286544,0.260127515447186,0.241503687071657,0.193982015609984,0.329741935483871,37.4013014981031
"183",111,-49.35461,92.1204,13.952,12.25,58.9064,8.0477,20.0106,2.1478,52.7172,NA,9.4,"ES2",111,0.417162471358829,0.15894588222293,0.258397438964463,0.239880822471181,0.192624682985599,0.324,37.277393630993
"184",111.5,-50.04204,91.4347,13.9645,12.25,60.1289,8.1091,20.122,2.1529,52.2097,NA,9.4,"ES2",111.5,0.413461578421932,0.156660322761945,0.255386380774035,0.237056626735628,0.190265512112047,0.320709677419355,36.9185294180794
"185",112,-50.58426,89.708,14.0682,12.25,60.2565,7.8624,19.5838,2.1485,51.1918,NA,9.4,"ES2",112,0.404142150342393,0.151000108352174,0.247872143144848,0.230010166076896,0.184395334882469,0.323548387096774,36.1987919052473
"186",112.5,-51.08499,86.106,14.1947,12.25,59.0262,7.6739,18.2951,2.1393,50.1181,NA,9.4,"ES2",112.5,0.384701263134135,0.139619183110507,0.232506025633806,0.2156068008256,0.172465569276621,0.329483870967742,35.4396141854791
"187",113,-51.01381,83.4948,14.3668,12.25,57.3077,7.6244,18.3121,2.1391,49.453,NA,9.4,"ES2",113,0.370607969220142,0.131716450526909,0.221622752015095,0.205410231454021,0.164074103198795,0.329612903225806,34.9693283726323
"188",113.5,-50.36184,82.8705,14.9388,12.25,56.4465,7.6861,18.8894,2.1447,50.0573,NA,9.4,"ES2",113.5,0.36723846730895,0.129868956390976,0.219052063791419,0.203002320009799,0.162098754552743,0.326,35.3966068945174
"189",114,-48.98407,82.9816,15.3415,12.25,56.6288,7.7414,17.2839,2.1385,50.9162,NA,9.4,"ES2",114,0.367838101559044,0.130196568487942,0.219508663822252,0.203429991995437,0.162449426210852,0.33,36.0039464672972
"190",114.5,-47.89339,83.3642,15.7198,12.25,57.1504,7.5645,16.2756,2.1471,51.7751,NA,9.4,"ES2",114.5,0.369903088634524,0.131328643601256,0.221083984994574,0.204905561200127,0.163659897179781,0.324451612903226,36.6112431423676
"191",115,-46.83252,83.6762,15.2546,12.25,53.4165,7.1466,15.8565,2.1584,52.3255,NA,9.4,"ES2",115,0.371587030002924,0.132256268720531,0.222371959387247,0.206112039967685,0.164650283133438,0.317161290322581,37.0003955487916
"192",115.5,-45.02634,83.7648,15.1215,12.25,50.2949,6.8671,15.7988,2.1576,52.592,NA,9.4,"ES2",115.5,0.372065226173565,0.132520421645677,0.222738259568859,0.206455172808857,0.164932066466646,0.317677419354839,37.1888382646108
"193",116,-43.15598,83.73,15.0498,12.25,47.8442,6.9131,16.1625,2.1559,52.6291,NA,9.4,"ES2",116,0.371877401944013,0.132416629943823,0.222594356498595,0.206320370627706,0.164821360100774,0.318774193548387,37.2150761372086
"194",116.5,-41.4031,83.6678,15.4899,12.25,48.2484,7.0862,16.3935,2.139,52.7023,NA,9.4,"ES2",116.5,0.371541693119928,0.132231241685411,0.222337243754039,0.206079520220143,0.16462358017779,0.329677419354839,37.2668828351046
"195",117,-39.44802,83.3668,15.1597,12.25,48.9132,7.1008,15.709,2.1231,52.9147,NA,9.4,"ES2",117,0.36991712147926,0.131336357269131,0.221094705695762,0.204915603330189,0.163668138200393,0.339935483870968,37.4171152831374
"196",117.5,-37.56285,82.1493,14.6168,12.25,48.6835,7.0469,15.1634,2.1161,52.5046,NA,9.4,"ES2",117.5,0.363345972068918,0.127754485758632,0.216097279072913,0.200234903831667,0.159831383666617,0.344451612903226,37.1271576347667
"197",118,-35.17887,81.5383,14.8128,12.25,46.1392,6.9317,14.8434,2.1235,52.2921,NA,9.4,"ES2",118,0.360048253555802,0.125979551093941,0.213606433989289,0.197902233497002,0.157922585179103,0.339677419354839,36.9768786078491
"198",118.5,-31.14103,81.3306,15.6156,12.25,44.3428,6.8585,14.7966,2.1391,51.9556,NA,9.4,"ES2",118.5,0.358927245151261,0.125379600207249,0.212762299781174,0.197111750835625,0.157276231347247,0.329612903225806,36.7388963907871
"199",119,-28.66918,81.5944,15.9615,12.25,45.0926,6.7861,14.8644,2.1359,51.2638,NA,9.4,"ES2",119,0.360351039167235,0.126141894571332,0.213834660677938,0.198115958624979,0.158097384173421,0.331677419354839,36.2497393118248
"200",119.5,-26.91343,82.2217,16.5683,12.25,46.4385,6.7165,14.5667,2.1363,50.7206,NA,9.4,"ES2",119.5,0.363736732822354,0.127965801857947,0.216393185258507,0.200512032977783,0.160058299572526,0.33141935483871,35.8656458407538
"201",120,-25.15759,83.1777,16.365,12.25,46.2521,6.665,14.2925,2.1394,50.6603,NA,9.4,"ES2",120,0.368896501887067,0.130776059792175,0.220315524620958,0.204185750751922,0.16306929582594,0.32941935483871,35.8229989894854
"202",120.5,-23.29284,84.3739,16.1088,12.25,45.966,6.6276,14.0664,2.1437,50.9178,NA,9.4,"ES2",120.5,0.375352689915528,0.13434519393708,0.225263053607349,0.208820402402367,0.166875733641036,0.326645161290323,36.0050625183556
"203",121,-21.5426,85.5701,16.3702,12.25,46.2753,6.6276,13.8584,2.1422,50.7826,NA,9.4,"ES2",121,0.38180887794399,0.137973917161121,0.230255062609251,0.213497544031102,0.17072612651492,0.327612903225806,35.90946806188
"204",121.5,-20.22925,86.7663,16.3723,12.25,46.6897,6.6276,13.9698,2.1248,50.5317,NA,9.4,"ES2",121.5,0.388265065972451,0.141663224343786,0.235291951517556,0.218217577987923,0.174621240229386,0.338838709677419,35.7321110246874
"205",122,-18.88931,86.8656,16.2633,12.25,46.1937,6.6143,14.2071,2.1212,49.7074,NA,9.4,"ES2",122,0.388801012696432,0.14197223915733,0.235712108151859,0.218611342438716,0.174946619434875,0.341161290322581,35.1492674588391
"206",122.5,-17.23556,86.1486,16.2553,12.25,45.7792,6.9952,14.4051,2.1213,48.3229,NA,9.4,"ES2",122.5,0.384931185897898,0.139750493712592,0.232685347736402,0.215774841250095,0.172604229007992,0.341096774193548,34.1703015162243
"207",123,-15.92891,85.2846,16.6502,12.25,46.1658,7.0154,14.51,2.1153,46.376,NA,9.4,"ES2",123,0.380267963646944,0.137102374152938,0.229059545069431,0.212377357419536,0.16980310971787,0.344967741935484,32.7936913044489
"208",123.5,-15.17486,85.3398,16.2431,12.25,47.2501,6.7824,14.7817,2.1188,46.0573,NA,9.4,"ES2",123.5,0.3805658917352,0.137270614164854,0.22929049331196,0.212593749637137,0.169981372251156,0.342709677419355,32.5683307310414
"209",124,-13.32842,86.4181,16.9405,12.25,47.7048,6.8034,14.4351,2.1297,46.4684,NA,9.4,"ES2",124,0.386385744227333,0.140582999584477,0.233821117084683,0.216839181093424,0.173482757707355,0.335677419354839,32.8589780569167
"210",124.5,-11.70747,88.8479,17.8191,12.25,47.9039,6.994,14.2852,2.1249,46.8807,NA,9.4,"ES2",124.5,0.399499977358545,0.148230732655293,0.244165234765971,0.226534764648803,0.181508391249122,0.338774193548387,33.1505263943441
"211",125,-10.14533,90.9993,17.9704,12.25,48.0122,6.9599,15.2583,2.1223,47.1497,NA,9.4,"ES2",125,0.411111616653338,0.155220277732532,0.253482447820383,0.235271023247644,0.188775829984429,0.340451612903226,33.3407417238334
"212",125.5,-9.55378,91.9692,17.9886,12.25,48.1941,6.8816,15.4846,2.1268,46.7977,NA,9.4,"ES2",125.5,0.416346407464912,0.15844003986613,0.257732158520914,0.239256799249032,0.192103090107843,0.337548387096774,33.0918318033592
"213",126,-8.92073,92.0043,15.6655,12.25,48.8828,6.8582,15.4224,2.1291,46.1855,NA,9.4,"ES2",126,0.416535850868857,0.158557373217137,0.257886531551108,0.23940159738395,0.192224104139896,0.336064516129032,32.658944790126
"214",126.5,-7.99108,91.759,14.4705,12.25,50.3681,6.9498,15.4252,2.1421,45.8365,NA,9.4,"ES2",126.5,0.415211905940432,0.157738568567557,0.256808527478737,0.238390474562817,0.191379269469394,0.327677419354839,32.4121281678722
"215",127,-6.98914,91.3304,14.3321,12.25,52.3183,7.0425,15.1476,2.1512,45.7582,NA,9.4,"ES2",127,0.412898645458073,0.156314569295633,0.254929728838505,0.236628343537573,0.189908072385788,0.321806451612903,32.3567336626575
"216",127.5,-8.21569,92.7509,14.1626,12.25,54.1521,7.0515,14.5304,2.1515,46.3515,NA,9.4,"ES2",127.5,0.42056543620747,0.161066680643586,0.261179768017721,0.242490787961475,0.194808212704362,0.321612903225806,32.7762489244081
"217",128,-10.57775,95.206,14.0537,12.25,54.237,6.9871,14.3058,2.1551,47.2656,187.4913,9.4,"ES2",128,0.433816219712466,0.169503477077261,0.272139793586059,0.25277479986115,0.203443453058099,0.319290322580645,33.4225888410076
"218",128.5,-12.5914,96.1416,14.001,12.25,54.3436,6.9233,14.3321,2.1636,48.1796,185.2106,9.4,"ES2",128.5,0.438865884918475,0.172794814096396,0.276369754542714,0.256745172823296,0.206790960106281,0.313806451612903,34.0688444964683
"219",129,-9.12685,95.0853,14.0137,12.25,54.4089,6.8721,14.2742,2.1524,49.2507,184.12421,9.4,"ES2",129,0.433164771881806,0.169081963618665,0.271596247543992,0.252264665152482,0.203013905270953,0.321032258064516,34.8262437839678
"220",129.5,-6.1462,92.4688,14.1364,12.25,53.8346,6.867,14.0669,2.1506,50.4087,183.7135,9.4,"ES2",129.5,0.419042872553542,0.160115498935419,0.259933268195165,0.241321471541068,0.193829552492727,0.322193548387097,35.6450616802147
"221",130,-6.06056,90.2967,14.5569,12.25,54.7235,6.8485,13.7367,2.1652,51.0571,183.9776,9.4,"ES2",130,0.407319510225653,0.152914718437741,0.250423143128108,0.232402131960659,0.186385459444677,0.312774193548387,36.1034990555358
"222",130.5,-7.62952,89.6474,14.9737,12.25,55.781,6.8169,13.3844,2.1619,50.8806,184.7052,9.4,"ES2",130.5,0.40381507711507,0.150803905144281,0.247610183883445,0.229764550987342,0.184191129016951,0.314903225806451,35.978706344181
"223",131,-9.25847,89.314,15.3527,12.25,54.6274,6.5558,13.0412,2.1569,50.5508,185.0031,9.4,"ES2",131,0.402015634639991,0.149727402305374,0.246171098068202,0.228415296012826,0.18306983565662,0.318129032258065,35.7455213049213
"224",131.5,-9.83562,88.6937,15.3995,12.25,51.8161,6.4568,12.736,2.145,50.2708,184.614,9.4,"ES2",131.5,0.398667721720701,0.14773771090304,0.243503172882055,0.225914101129434,0.180993388454741,0.325806451612903,35.5475701172662
"225",132,-9.90757,85.9267,15.6198,12.25,50.7566,6.5099,12.6394,2.1429,50.317,184.2151,9.4,"ES2",132,0.383733536572103,0.139067355265768,0.231751899458366,0.214900130728939,0.171882587690448,0.327161290322581,35.5802439811048
"226",132.5,-9.77673,83.5266,16.0172,12.25,51.2678,6.5374,12.5579,2.1558,50.3296,184.2612,9.4,"ES2",132.5,0.370779601705768,0.131810984428634,0.221754016967965,0.205533190542246,0.164175037160973,0.318838709677419,35.5891155712164
"227",133,-9.31068,81.8377,15.9101,12.25,51.7467,6.5337,12.7894,2.1612,50.2693,184.3063,9.4,"ES2",133,0.361664189599708,0.126847422499624,0.214825566040628,0.199043921854609,0.158856545799315,0.315354838709677,35.5464623497494
"228",133.5,-8.32873,80.3374,16.6521,12.25,50.0538,6.633,13.2961,2.1645,49.5306,184.2872,9.4,"ES2",133.5,0.353566698461855,0.122534421362662,0.208743822404676,0.193349007934423,0.154202908266657,0.313225806451613,35.0241234491731
"229",134,-6.82129,79.9245,16.4187,12.25,47.1596,6.8467,14.4883,2.1878,48.2457,183.94209,9.4,"ES2",134,0.351338174772712,0.121363066408245,0.207082001050798,0.191793103627496,0.152933686423849,0.298193548387097,34.1155132445805
"230",134.5,-4.99464,79.9509,15.9459,12.25,44.2676,7.1878,15.8073,2.201,46.3616,183.11,9.4,"ES2",134.5,0.351480662119269,0.121437760327701,0.207188101017522,0.191892438454994,0.153014690535306,0.289677419354839,32.7832416606967
"231",135,-1.51279,80.0795,14.9851,12.25,39.2175,7.9159,17.5572,2.2238,45.4464,181.7482,9.4,"ES2",135,0.352174748208937,0.121802000831503,0.20770523626411,0.192376605636719,0.153409566333989,0.274967741935484,32.1360458069992
"232",135.5,0.29405,80.5502,14.5971,12.25,38.918,8.5818,18.1277,2.243,47.2811,178.6971,9.4,"ES2",135.5,0.354715232831071,0.12314073247454,0.209602297192151,0.194152804022234,0.154858967393718,0.26258064516129,33.4333020041785
"233",136,0,81.4865,14.2623,12.25,45.5211,8.7009,17.4755,2.251,49.7478,170.50751,9.4,"ES2",136,0.359768676110663,0.125829762956681,0.213395785660286,0.197704971340632,0.157761266759227,0.25741935483871,35.1774776637286
"234",136.5,-1.26166,83.1102,14.1107,12.25,50.7529,8.1272,16.7229,2.2326,51.5405,162.9131,9.4,"ES2",136.5,0.368532187648711,0.13057641429231,0.22003765971369,0.203925481816277,0.16285579829393,0.269290322580645,36.4451345005601
"235",137,-2.53891,85.9854,14.3988,12.25,48.3858,7.579,16.4419,2.1605,50.9958,161.15089,9.4,"ES2",137,0.384050355028273,0.139247864252635,0.231998677125843,0.215131376934958,0.172073335369,0.315806451612903,36.060167438289
"236",137.5,-2.51746,89.1149,15.218,12.25,44.3603,7.173,16.8159,2.1204,50.6347,164.2281,9.4,"ES2",137.5,0.400941042568041,0.149086900983441,0.245313414452313,0.227611185593562,0.182401972094778,0.341677419354839,35.8049548774251
"237",138,-2.55142,90.8628,15.5384,12.25,48.5842,6.9449,16.1353,2.1355,50.6673,172.3177,9.4,"ES2",138,0.410374892304663,0.154770600692066,0.252886831596132,0.234712451926446,0.188310130432221,0.331935483870968,35.8279602437499
"238",138.5,-2.67917,91.9541,14.9239,12.25,51.7366,6.7486,14.5738,2.1536,51.0084,180.7653,9.4,"ES2",138.5,0.41626490902048,0.158389580660117,0.257665759802463,0.239194519147228,0.192051042955638,0.320258064516129,36.0690964385573
"239",139,-3.04362,92.3509,15.3776,12.25,52.6062,6.5939,13.4154,2.1528,51.694,183.85809,9.4,"ES2",139,0.418406537017214,0.159719064219918,0.259413088998048,0.240833519451203,0.193421350690927,0.320774193548387,36.5538816822731
"240",139.5,-3.35517,92.5502,15.8963,12.25,53.0217,6.4947,12.5417,2.1404,52.6936,184.21429,9.4,"ES2",139.5,0.419482208538759,0.160389581431187,0.260292675898944,0.241658618578907,0.194111661952124,0.328774193548387,37.2607271361573
"241",140,-3.36223,93.0707,15.6674,12.25,54.2731,6.4491,12.0303,2.1349,53.5955,183.9118,9.4,"ES2",140,0.42229147611008,0.162149480294341,0.262596036349761,0.243819433363205,0.195921005888423,0.332322580645161,37.8984700123079
"242",140.5,-3.56218,93.9674,15.8527,12.25,54.7266,6.4197,12.082,2.1508,54.3135,183.7316,9.4,"ES2",140.5,0.427131188369837,0.165211272788359,0.266585288189712,0.247562295930046,0.199060306227392,0.322064516129032,38.4061193548798
"243",141,-3.95634,94.7178,15.8492,12.25,52.5222,6.4342,12.6743,2.1555,53.86,183.9776,9.4,"ES2",141,0.431181283250758,0.167802892989949,0.269944311085746,0.250714346851123,0.201709268603648,0.319032258064516,38.0854393540477
"244",141.5,-3.77219,94.0618,15.7067,12.25,49.4531,6.5168,13.1734,2.1576,52.7623,183.6082,9.4,"ES2",141.5,0.427640688578738,0.165535819211773,0.267006815528247,0.247957825178046,0.199392444316057,0.317677419354839,37.3092563597344
"245",142,-4.04244,91.0463,15.8295,12.25,45.2136,6.6599,13.526,2.1576,51.9241,183.04601,9.4,"ES2",142,0.411365287308193,0.155375308329744,0.253687672623503,0.23546348691254,0.188936326626511,0.317677419354839,36.7165703719231
"246",142.5,-4.5055,87.9455,16.0243,12.25,41.5199,6.7371,13.9045,2.1571,52.8422,182.5298,9.4,"ES2",142.5,0.394629500785327,0.145360384168185,0.2403015785745,0.22291291522454,0.178505533242337,0.318,37.3657545410233
"247",143,-5.33255,87.4055,15.9567,12.25,39.6103,6.7838,13.6312,2.1531,54.3952,182.19009,9.4,"ES2",143,0.391714986878481,0.143659824071564,0.238001995509719,0.220757495396742,0.17672123246312,0.32058064516129,38.4638827667596
"248",143.5,-6.225,88.7064,15.2731,12.25,37.9293,6.764,13.1552,2.1493,54.6227,182.3548,9.4,"ES2",143.5,0.398736266769992,0.147778276701778,0.243557671816238,0.225965191698533,0.181035774963958,0.323032258064516,38.6247569903666
"249",144,-6.40566,89.4921,15.6514,12.25,35.6216,6.6864,12.8431,2.1517,53.916,183.0619,9.4,"ES2",144,0.402976884504452,0.150301844633883,0.246939401220088,0.229135630913288,0.183668365238785,0.321483870967742,38.1250469368845
"250",144.5,-6.47041,89.2842,15.8775,12.25,33.3055,6.5547,12.4667,2.1551,52.4746,183.6422,9.4,"ES2",144.5,0.401854796650317,0.149631423845927,0.246042644212077,0.228294864078171,0.182969790982347,0.319290322580645,37.1058323681742
"251",145,-6.39537,90.0428,15.564,12.25,31.4396,6.4002,11.823,2.1671,51.0996,183.80859,9.4,"ES2",145,0.405949148964638,0.152087053882851,0.249321545997989,0.231369181889338,0.185525722401507,0.311548387096774,36.1335452354007
"252",145.5,-6.60292,90.3479,15.4735,12.25,31.6192,6.2595,11.1591,2.1698,50.2201,183.5585,9.4,"ES2",145.5,0.407595849322006,0.153081973187126,0.250645538476578,0.232610673827609,0.186559090364603,0.309806451612903,35.5116489623297
"253",146,-7.02157,90.0238,15.4375,12.25,31.7758,5.9867,10.6299,2.1596,50.1964,183.01939,9.4,"ES2",146,0.405846601253101,0.152025234486005,0.249239194739357,0.231291964174988,0.185461472640813,0.316387096774193,35.4949198742229
"254",146.5,-7.44012,89.0587,15.4444,12.25,31.3772,5.7459,9.8985,2.139,50.7251,182.3607,9.4,"ES2",146.5,0.40063771723181,0.148906425759364,0.245071547051226,0.227384430543141,0.182213690387397,0.329677419354839,35.8688197269636
"255",147,-7.65088,88.022,15.5152,12.25,30.5913,5.6365,9.5488,2.1265,50.9376,182.2365,9.4,"ES2",147,0.395042390255463,0.145602326419782,0.240628104850836,0.223218985921202,0.178759070380445,0.337741935483871,36.0191141158065
"256",147.5,-8.16113,87.9576,15.3061,12.25,29.9206,5.5345,9.2115,2.1363,50.3258,182.5542,9.4,"ES2",147.5,0.394694807485832,0.145398635103819,0.240353212772079,0.222961314500004,0.178545622584132,0.33141935483871,35.5864860897277
"257",148,-8.35749,88.3536,15.612,12.25,30.3961,5.4604,8.8861,2.1466,49.7058,183.12511,9.4,"ES2",148,0.396832117684186,0.14665402627746,0.242045641779553,0.224547762339822,0.179860257013257,0.324774193548387,35.1480584948642
"258",148.5,-8.84414,88.4151,15.1698,12.25,30.2323,5.3893,8.7057,2.1309,49.0969,183.8257,9.4,"ES2",148.5,0.397164048434687,0.146849610403612,0.242308931286212,0.224794573348374,0.180064880851486,0.334903225806452,34.7175585963404
"259",149,-9.16899,87.5015,15.4476,12.25,29.2318,5.3418,8.5963,2.1381,48.8028,183.5549,9.4,"ES2",149,0.392233122684142,0.143961217599574,0.23841013151282,0.221140031743489,0.177037755287706,0.330258064516129,34.5095809756448
"260",149.5,-9.63915,86.7889,15.519,12.25,28.8972,5.3425,8.6228,2.1462,49.6798,183.06281,9.4,"ES2",149.5,0.388387043776701,0.141733516669991,0.235387548853464,0.21830716984288,0.174695266730357,0.325032258064516,35.1296753045682
"261",150,-10.3487,85.7454,14.9947,12.25,29.3312,5.3789,8.7239,2.1645,50.4525,182.9232,9.4,"ES2",150,0.38275501551412,0.138510762891534,0.230990389386787,0.214186560708573,0.171294130127714,0.313225806451613,35.6759923944368
"262",150.5,-10.89915,84.7543,15.0549,12.25,30.0052,5.4349,8.8262,2.1805,51.1561,182.75729,9.4,"ES2",150.5,0.377405803045462,0.135492644539867,0.226845705164633,0.210303139707959,0.168095383028577,0.302903225806452,36.1734593146288
"263",151,-11.4495,85.445,15.1151,12.25,30.042,5.4863,8.9283,2.1853,51.0983,182.4754,9.4,"ES2",151,0.381133682222237,0.137591601652632,0.229730898005931,0.213006401774175,0.170321367336907,0.299806451612903,36.1325763459958
"264",151.5,-11.83496,86.8146,14.9782,12.25,29.6761,5.5109,9.031,2.1733,50.53,182.07809,9.4,"ES2",151.5,0.388525753049675,0.141813477589302,0.235496278743437,0.218409069632363,0.174779467052752,0.307548387096774,35.7307674561463
"265",152,-12.65221,88.2932,15.2499,12.25,29.3285,5.5511,9.135,2.156,50.2059,182.05479,9.4,"ES2",152,0.396506123906457,0.146462102393169,0.241787179411862,0.224305478686175,0.179659412932186,0.318709677419355,35.5016476425284
"266",152.5,-13.08996,89.7471,15.7465,12.25,29.408,5.5952,9.2401,2.1411,50.4387,181.9568,9.4,"ES2",152.5,0.404353182738241,0.151126788891462,0.248041226117378,0.230168700912953,0.184527156181953,0.328322580645161,35.6663023974098
"267",153,-12.45112,90.8102,15.1486,12.25,29.6942,5.6372,9.3465,2.1416,51.2216,181.48801,9.4,"ES2",153,0.410090997061144,0.154597545209343,0.252657474406334,0.23449736327641,0.188130842095701,0.328,36.219883286394
"268",153.5,-11.80707,91.0157,15.4605,12.25,29.178,5.6564,9.4541,2.1463,52.8472,181.59081,9.4,"ES2",153.5,0.411200131520139,0.1552743620592,0.253554049979603,0.235338172918531,0.18883182457316,0.324967741935484,37.3693199822615
"269",154,-11.04863,90.3947,16.1497,12.25,28.9675,5.7018,9.4702,2.1438,54.4309,181.9258,9.4,"ES2",154,0.407848440527266,0.153234958209264,0.250848896267283,0.232801365587704,0.186717876740553,0.32658064516129,38.4891512619322
"270",154.5,-11.20138,89.1749,16.681,12.25,29.7366,5.6855,9.4702,2.1409,54.037,182.2878,9.4,"ES2",154.5,0.401264877446579,0.149279734177553,0.245571748154185,0.227853380365063,0.1826030993321,0.328451612903226,38.2106349689587
"271",155,-12.20053,88.0691,15.6674,12.25,30.9747,5.6287,9.4702,2.1261,53.3052,182.7771,9.4,"ES2",155,0.395296600635116,0.145751414419851,0.240829235576763,0.223407518427254,0.178915263980531,0.338,37.6932261224746
"272",155.5,-12.98029,87.4253,15.5963,12.25,32.0714,5.5723,9.4702,2.1176,52.8142,182.80521,9.4,"ES2",155.5,0.391821852388398,0.143721953707702,0.238086149565338,0.2208363705637,0.176786491067736,0.343483870967742,37.3460687543523
"273",156,-13.51574,88.2941,15.6144,12.25,32.2914,5.5336,9.4702,2.1426,53.4708,182.7141,9.4,"ES2",156,0.396510981429635,0.146464961008643,0.2417910298151,0.224309088052576,0.179662404771068,0.327354838709678,37.8102738275619
"274",156.5,-14.05119,89.6991,15.6192,12.25,31.8481,5.5073,9.4702,2.1484,53.81,182.6411,9.4,"ES2",156.5,0.40409411483541,0.150971282717953,0.247833663138517,0.229974086763838,0.184365336615891,0.323612903225806,38.050103976935
"275",157,-14.28805,90.6847,15.6453,12.25,32.1103,5.5597,9.4702,2.1476,53.5481,182.36079,9.4,"ES2",157,0.409413642440202,0.154185155267377,0.252110608323877,0.233984526013602,0.187703449434426,0.324129032258064,37.8649182835481
"276",157.5,-14.3804,90.1996,15.747,12.25,32.8512,5.6121,9.4702,2.1474,52.9318,182.0545,9.4,"ES2",157.5,0.406795437447218,0.152597847800194,0.250001607752043,0.232006859809617,0.186056412213143,0.324258064516129,37.4291370093701
"277",158,-14.35975,89.5738,15.8856,12.25,33.2273,5.6693,9.5743,2.1481,51.9747,182.32491,9.4,"ES2",158,0.403417839664062,0.150565833359724,0.247292188430529,0.229466399190045,0.183943280428926,0.323806451612903,36.7523760504549
"278",158.5,-14.27101,88.8447,16.0361,12.25,32.9772,5.739,9.6883,2.1521,51.6606,182.8006,9.4,"ES2",158.5,0.399482706165023,0.148220490638764,0.244151487716334,0.226521877039215,0.18149769585762,0.321225806451613,36.5302667549714
"279",159,-14.41396,87.6942,15.7358,12.25,32.3462,5.8411,9.8037,2.1522,52.1651,182.7298,9.4,"ES2",159,0.393273172369048,0.144567412477841,0.239230264872462,0.221908740781505,0.177674003444411,0.321161290322581,36.8869950157532
"280",159.5,-14.53541,87.2518,15.6132,12.25,32.4364,5.8874,9.9205,2.1503,51.724,182.28979,9.4,"ES2",159.5,0.390885429864625,0.143178113620104,0.237349162869328,0.220145622397571,0.176215082007675,0.322387096774193,36.5751015681445
"281",160,-13.86577,87.3213,15.8136,12.25,33.7946,5.8532,10.0386,2.157,51.2439,181.54359,9.4,"ES2",160,0.391260538598932,0.143395806315309,0.237644267466931,0.220422209920421,0.176443859094053,0.318064516129032,36.2356071581974
"282",160.5,-12.98752,88.6754,15.7429,12.25,35.3746,5.8612,10.1054,2.1505,50.7411,181.0695,9.4,"ES2",160.5,0.398568952082747,0.147679270362729,0.243424652028626,0.225840491154429,0.180932321109169,0.322258064516129,35.880099494498
"283",161,-12.16877,90.3258,15.6532,12.25,36.0463,5.8692,10.152,2.1478,51.2193,181.2773,9.4,"ES2",161,0.407476570141744,0.153009764702369,0.250549533158734,0.23252064866756,0.186484133431633,0.324,36.218238972167
"284",161.5,-11.28173,90.942,15.6726,12.25,35.2233,5.8917,10.2229,2.1534,52.2686,181.46021,9.4,"ES2",161.5,0.410802354344334,0.155031408729725,0.253232345827044,0.235036474999092,0.188580261802275,0.320387096774194,36.9601758237957
"285",162,-10.66338,90.4024,15.5241,12.25,34.331,5.9301,10.2602,2.1631,53.3816,181.4473,9.4,"ES2",162,0.407889999336678,0.153260138317476,0.250882361529553,0.232832746627101,0.18674400888598,0.314129032258064,37.747144896064
"286",162.5,-10.15174,90.4078,15.4775,12.25,33.6162,5.9687,10.1601,2.1713,52.8666,181.3432,9.4,"ES2",162.5,0.407919144475747,0.153277798695769,0.250905831824729,0.23285475521197,0.186762336512128,0.308838709677419,37.3829692300424
