DEPT,SP,GR,CALI,SFL_A,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
1375.5,-49.2226,77.8278,,10.7961,8.1122,8.2024,,,,,120.4287,SB20,1375.5
1376.0,-46.36809,77.5976,,11.0016,8.1546,8.2544,,,,,121.0384,SB20,1376.0
1376.5,-42.12179,78.3012,,11.1824,8.1973,8.2864,,,,,122.896,SB20,1376.5
1377.0,-41.95429,78.3212,,11.4173,8.2401,8.2854,,,,,128.131,SB20,1377.0
1377.5,-42.63998,77.5453,,11.5824,8.2832,8.2804,,,,,137.60989,SB20,1377.5
1378.0,-42.55898,75.9401,,11.702,8.3119,8.2755,,,,,128.33389,SB20,1378.0
1378.5,-44.38507,73.9904,,11.8653,8.3082,8.2706,,,,,119.4729,SB20,1378.5
1379.0,-50.70727,73.5402,,12.0961,8.3045,8.2656,,,,,118.9582,SB20,1379.0
1379.5,-57.54217,72.8865,,11.9557,8.3011,8.2607,,,,,119.0363,SB20,1379.5
1380.0,-58.12846,71.4819,,11.3605,8.314,8.2725,,,,,119.2302,SB20,1380.0
1380.5,-57.57496,71.023,,10.7304,8.4036,8.3661,,,,,119.989,SB20,1380.5
1381.0,-53.69846,70.955,,10.5805,8.5583,8.6252,,,,,120.6181,SB20,1381.0
1381.5,-46.12576,71.948,,10.5627,8.7158,8.8885,,,,,121.3992,SB20,1381.5
1382.0,-43.47195,74.3984,,10.8378,8.8654,9.0021,,,,,122.0909,SB20,1382.0
1382.5,-48.88315,77.642,,12.1769,8.9635,9.0801,,,,,122.9604,SB20,1382.5
1383.0,-54.27245,79.4831,,15.9327,9.0627,9.0689,,,,,123.758,SB20,1383.0
1383.5,-55.11084,79.6931,,19.5617,8.9962,9.0577,,,,,123.4036,SB20,1383.5
1384.0,-54.24894,79.8213,,16.1057,8.8925,8.9878,,,,,121.748,SB20,1384.0
1384.5,-51.88893,80.6378,,11.6998,8.7578,8.828,,,,,120.5196,SB20,1384.5
1385.0,-50.50693,81.8228,,10.507,8.6252,8.6389,,,,,119.0024,SB20,1385.0
1385.5,-47.01703,82.5707,,10.4715,8.4946,8.488,,,,,118.6411,SB20,1385.5
1386.0,-43.23973,83.0815,,10.817,8.3961,8.4141,,,,,120.1453,SB20,1386.0
1386.5,-44.03852,83.104,,11.2671,8.3503,8.3409,,,,,120.5668,SB20,1386.5
1387.0,-46.26561,82.5857,,11.6559,8.3047,8.2683,,,,,121.1815,SB20,1387.0
1387.5,-48.70311,82.4351,,11.7538,8.2594,8.2278,,,,,122.9516,SB20,1387.5
1388.0,-48.30501,82.5392,,11.5904,8.2182,8.2676,,,,,122.0162,SB20,1388.0
1388.5,-43.98,82.786,,11.5711,8.2403,8.3076,,,,,120.7926,SB20,1388.5
1389.0,-37.1399,83.0543,,11.7602,8.2625,8.3478,,,,,120.1252,SB20,1389.0
1389.5,-35.3023,82.9475,,11.8176,8.2683,8.3881,,,,,119.8259,SB20,1389.5
1390.0,-39.0966,82.4318,,11.6024,8.2597,8.4196,,,,,119.9869,SB20,1390.0
1390.5,-43.21849,81.8648,,11.5111,8.2419,8.3737,,,,,120.3459,SB20,1390.5
1391.0,-44.80389,81.6394,,11.7175,8.2044,8.328,,,,,120.8071,SB20,1391.0
1391.5,-45.83799,81.4112,,11.9041,8.1821,8.2826,,,,,120.8809,SB20,1391.5
1392.0,-44.29368,81.1975,,11.6769,8.1873,8.2374,,,,,120.3574,SB20,1392.0
1392.5,-41.85907,81.081,,11.4537,8.1924,8.1925,,,,,119.9213,SB20,1392.5
1393.0,-39.05797,81.0768,,11.472,8.1976,8.1847,,,,,119.7166,SB20,1393.0
1393.5,-38.53967,81.3149,,11.5452,8.2028,8.1922,,,,,119.6173,SB20,1393.5
1394.0,-36.60806,81.6307,,11.2928,8.208,8.1997,,,,,119.5713,SB20,1394.0
1394.5,-35.67686,81.8635,,10.9834,8.2132,8.2072,,,,,119.5382,SB20,1394.5
1395.0,-38.26396,82.0026,,10.791,8.2184,8.2147,,,,,119.7171,SB20,1395.0
1395.5,-43.15796,82.0919,,10.9461,8.2207,8.2222,,,,,119.6909,SB20,1395.5
1396.0,-41.89836,81.4985,,11.57,8.2169,8.2297,,,,,118.9765,SB20,1396.0
1396.5,-39.77945,80.8067,,12.2768,8.2131,8.2372,,,,,118.16,SB20,1396.5
1397.0,-37.16325,80.6979,,12.1628,8.2093,8.2447,,,,,117.4833,SB20,1397.0
1397.5,-35.90134,80.6896,,11.5138,8.2055,8.2887,,,,,117.4876,SB20,1397.5
1398.0,-37.39034,80.6798,,11.0982,8.2167,8.333,,,,,117.8132,SB20,1398.0
1398.5,-40.04924,80.6844,,11.1502,8.2324,8.3776,,,,,117.8846,SB20,1398.5
1399.0,-41.59723,80.6717,,11.4088,8.2584,8.4225,,,,,117.4917,SB20,1399.0
1399.5,-42.54583,80.4938,,11.5908,8.2844,8.4675,,,,,116.8523,SB20,1399.5
1400.0,-42.35843,79.7554,,11.9237,8.3105,8.5129,,,,,116.3915,SB20,1400.0
1400.5,-42.12162,78.5024,,12.3388,8.3367,8.5584,,,,,116.0738,SB20,1400.5
1401.0,-40.36492,78.0472,,12.6738,8.363,8.6042,,,,,116.0261,SB20,1401.0
1401.5,-40.51541,75.948,,12.5784,8.3768,8.544,,,,,118.22227,SB20,1401.5
1402.0,-43.30831,71.7183,,12.1684,8.3714,8.5162,,,,,119.11113,SB20,1402.0
1402.5,-43.5781,71.0782,,11.5469,8.366,8.4885,,,,,120.00005,SB20,1402.5
1403.0,-43.824,70.9745,,11.1615,8.3607,8.47,,,,,120.88895,SB20,1403.0
1403.5,-45.5923,71.009,,11.2254,8.3811,8.5007,,,,,121.77782,SB20,1403.5
1404.0,-38.65929,70.9858,,11.4071,8.4305,8.5662,,,,,121.18523,SB20,1404.0
1404.5,-32.03869,70.2401,,11.2603,8.5216,8.6429,,,,,120.59264,SB20,1404.5
1405.0,-30.76989,69.1152,,10.8997,8.596,8.7249,,,,,120.00005,SB20,1405.0
1405.5,-32.12589,67.6667,,10.4601,8.7382,8.8632,,,,,119.0931,SB20,1405.5
1406.0,-32.21778,67.126,,10.1047,8.9986,9.2224,,,,,117.0019,SB20,1406.0
1406.5,-35.29818,67.6025,,10.0714,9.5852,9.8126,,,,,121.77782,SB20,1406.5
1407.0,-34.54657,69.9836,,10.9147,9.9704,10.1305,,,,,121.2992,SB20,1407.0
1407.5,-26.07177,73.9244,,16.1501,10.0962,10.24,,,,,120.82054,SB20,1407.5
1408.0,-25.53057,77.3864,,33.4118,10.0674,10.2122,,,,,120.34193,SB20,1408.0
1408.5,-26.40137,78.7835,,49.5377,9.8969,10.0587,,,,,119.86327,SB20,1408.5
1409.0,-21.51656,79.0064,,20.5347,9.6436,9.8012,,,,,119.38464,SB20,1409.0
1409.5,-16.31986,78.9135,,10.6045,9.3968,9.5503,,,,,118.90603,SB20,1409.5
1410.0,-17.20655,78.7348,,9.9419,9.1563,9.3057,,,,,118.42737,SB20,1410.0
1410.5,-18.97285,79.3996,,10.1582,9.0095,9.1432,,,,,117.94875,SB20,1410.5
1411.0,-20.51744,80.5047,,10.4793,8.8617,8.9897,,,,,117.47014,SB20,1411.0
1411.5,-21.30545,82.0839,,10.892,8.7132,8.8385,,,,,116.99148,SB20,1411.5
1412.0,-22.27674,82.9737,,11.4044,8.608,8.7371,,,,,116.51286,SB20,1412.0
1412.5,-19.74944,83.602,,11.8897,8.6044,8.7283,,,,,116.03419,SB20,1412.5
1413.0,-14.14763,83.2844,,11.9975,8.661,8.7846,,,,,115.55558,SB20,1413.0
1413.5,-12.82073,82.6247,,11.7816,8.6912,8.8152,,,,,116.2802,SB20,1413.5
1414.0,-13.20023,80.8871,,11.7114,8.7032,8.827,,,,,117.4251,SB20,1414.0
1414.5,-13.57972,79.523,,11.8742,8.6827,8.8066,,,,,117.018,SB20,1414.5
1415.0,-15.04752,79.3363,,11.9649,8.6588,8.7844,,,,,116.5478,SB20,1415.0
1415.5,-13.26282,79.8257,,12.0239,8.5814,8.7058,,,,,115.8765,SB20,1415.5
1416.0,-10.39091,81.1918,,12.0342,8.5626,8.6846,,,,,115.3094,SB20,1416.0
1416.5,-8.10691,82.8108,,11.7966,8.5938,8.7163,,,,,114.9926,SB20,1416.5
1417.0,-5.9661,84.5887,,11.0856,8.6251,8.7481,,,,,114.9137,SB20,1417.0
1417.5,-5.0,85.6104,,10.5146,8.6565,8.7799,,,,,114.746,SB20,1417.5
1418.0,-6.02116,86.5987,,10.4492,8.763,8.8994,,,,,114.3435,SB20,1418.0
1418.5,-7.88512,87.1656,,10.8934,8.9447,9.0838,,,,,113.821,SB20,1418.5
1419.0,-10.23209,86.8228,,12.0567,9.1301,9.2721,,,,,113.1521,SB20,1419.0
1419.5,-12.09064,86.2054,,13.7623,9.3193,9.4857,,,,,112.4625,SB20,1419.5
1420.0,-13.213,85.8363,,15.4529,9.5656,9.7076,,,,,111.8054,SB20,1420.0
1420.5,-14.86437,85.8911,,15.7658,9.6818,9.8221,,,,,111.4692,SB20,1420.5
1421.0,-19.05123,86.1287,,14.1333,9.7844,9.9289,,,,,111.9715,SB20,1421.0
1421.5,-27.95989,86.1206,,12.5566,9.9151,10.0602,,,,,113.0749,SB20,1421.5
1422.0,-30.71745,86.2943,,12.0849,9.8498,10.0003,,,,,114.2922,SB20,1422.0
1422.5,-30.06581,86.9269,,12.4843,9.7179,9.8592,,,,,114.9941,SB20,1422.5
1423.0,-29.87438,87.5438,,13.097,9.5868,9.7381,,,,,114.9575,SB20,1423.0
1423.5,-30.17423,87.6554,,13.3505,9.3682,9.5272,,,,,114.6633,SB20,1423.5
1424.0,-31.1933,87.1828,,13.3963,9.0371,9.3209,,,,,114.9664,SB20,1424.0
1424.5,-32.97086,84.7751,,13.2334,8.7176,9.1421,,,,,115.4836,SB20,1424.5
1425.0,-35.27432,83.4672,,12.2755,8.4094,9.0181,,,,,115.9548,SB20,1425.0
1425.5,-36.31239,80.8665,,10.5787,8.3562,8.9488,,,,,116.3102,SB20,1425.5
1426.0,-35.00904,79.3606,,9.5614,8.4955,8.9169,,,,,116.402,SB20,1426.0
1426.5,-32.41191,78.5586,,10.1501,8.6981,8.9493,,,,,116.2603,SB20,1426.5
1427.0,-27.53016,79.158,,11.3128,8.8834,9.0197,,,,,115.8798,SB20,1427.0
1427.5,-29.28753,79.8672,,12.8658,9.1462,9.284,,,,,115.097,SB20,1427.5
1428.0,-34.78539,79.2922,,13.6162,9.2826,9.4208,,,,,114.0651,SB20,1428.0
1428.5,-39.34105,78.5457,,13.6628,9.3478,9.4808,,,,,113.4001,SB20,1428.5
1429.0,-38.04441,78.4726,,12.9871,9.3664,9.4997,,,,,113.3222,SB20,1429.0
1429.5,-34.44967,79.2416,,12.3435,9.3851,9.5186,,,,,113.6245,SB20,1429.5
1430.0,-29.24284,80.328,,12.3614,9.4038,9.5376,,,,,113.9426,SB20,1430.0
1430.5,-27.9817,80.7397,,12.491,9.4226,9.5566,,,,,114.0816,SB20,1430.5
1431.0,-31.06216,80.6393,,12.5849,9.4413,9.5757,,,,,114.1255,SB20,1431.0
1431.5,-32.92512,80.132,,12.9078,9.4602,9.5948,,,,,114.1116,SB20,1431.5
1432.0,-33.32238,79.6901,,13.3327,9.479,9.6139,,,,,114.0496,SB20,1432.0
1432.5,-33.75805,79.4542,,13.3857,9.4804,9.6152,,,,,113.7758,SB20,1432.5
1433.0,-36.92471,79.3142,,12.9717,9.4688,9.6036,,,,,113.1903,SB20,1433.0
1433.5,-36.91297,79.2114,,12.7619,9.4681,9.6045,,,,,112.5978,SB20,1433.5
1434.0,-29.53073,79.0542,,12.6486,9.5405,9.6781,,,,,112.2491,SB20,1434.0
1434.5,-25.6136,79.8806,,12.4852,9.6135,9.7523,,,,,112.0796,SB20,1434.5
1435.0,-25.79825,80.5718,,12.4188,9.6871,9.827,,,,,112.1644,SB20,1435.0
1435.5,-30.14421,81.4668,,12.8332,9.7685,9.9135,,,,,112.1699,SB20,1435.5
1436.0,-32.85158,82.336,,13.6674,9.9502,10.1055,,,,,111.9936,SB20,1436.0
1436.5,-34.40644,82.9521,,14.2744,10.0973,10.2439,,,,,111.6063,SB20,1436.5
1437.0,-31.5215,83.2105,,14.7856,10.1659,10.3213,,,,,111.181,SB20,1437.0
1437.5,-29.09816,83.7441,,15.1453,10.0484,10.1914,,,,,111.184,SB20,1437.5
1438.0,-26.91842,84.0886,,15.0463,9.8731,10.0342,,,,,111.6578,SB20,1438.0
1438.5,-28.04208,83.7887,,13.9384,9.595,9.7588,,,,,112.5073,SB20,1438.5
1439.0,-34.40375,82.9898,,12.4156,9.3694,9.518,,,,,113.7121,SB20,1439.0
1439.5,-41.49881,82.7097,,11.7436,9.1588,9.3041,,,,,114.8396,SB20,1439.5
1440.0,-42.15187,82.5257,,11.2741,8.953,9.0951,,,,,115.8329,SB20,1440.0
1440.5,-42.87473,82.208,,10.847,8.8892,9.0161,,,,,116.027,SB20,1440.5
1441.0,-42.5164,82.0637,,10.6325,8.8599,8.9864,,,,,116.1895,SB20,1441.0
1441.5,-38.96945,82.1671,,10.5553,8.8307,8.9567,,,,,116.2967,SB20,1441.5
1442.0,-40.64802,82.3997,,13.308,8.8102,8.9356,,,,,116.3086,SB20,1442.0
1442.5,-42.65798,83.0432,,14.6699,8.797,8.9239,,,,,115.3569,SB20,1442.5
1443.0,-42.14614,83.2968,,13.2492,8.5964,8.8596,,,,,114.5491,SB20,1443.0
1443.5,-39.5419,82.5232,,11.9178,8.3697,8.7799,,,,,113.6773,SB20,1443.5
1444.0,-37.38026,82.1635,,12.1516,8.149,8.6454,,,,,113.3171,SB20,1444.0
1444.5,-35.62852,81.9785,,12.2095,8.0127,8.5522,,,,,113.5376,SB20,1444.5
1445.0,-28.41588,81.5005,,10.2118,8.0516,8.4923,,,,,113.9327,SB20,1445.0
1445.5,-26.03765,80.8777,,8.6015,8.2186,8.5015,,,,,114.4486,SB20,1445.5
1446.0,-26.82701,80.8285,,9.3622,8.3971,8.5414,,,,,115.2892,SB20,1446.0
1446.5,-27.57147,80.9345,,11.2542,8.5796,8.6638,,,,,116.0474,SB20,1446.5
1447.0,-27.05973,80.9265,,13.1734,8.766,8.8771,,,,,115.9098,SB20,1447.0
1447.5,-24.1857,80.6762,,13.749,8.9564,9.0957,,,,,114.8922,SB20,1447.5
1448.0,-25.02976,80.6394,,13.6871,9.1721,9.3196,,,,,113.4761,SB20,1448.0
1448.5,-20.59991,80.6995,,13.7846,9.361,9.4977,,,,,112.4311,SB20,1448.5
1449.0,-16.44297,80.9673,,13.6482,9.4615,9.5996,,,,,112.0755,SB20,1449.0
1449.5,-14.25364,81.2312,,13.1947,9.563,9.7026,,,,,112.165,SB20,1449.5
1450.0,-15.88471,81.4023,,13.193,9.6243,9.7624,,,,,112.5859,SB20,1450.0
1450.5,-17.76366,81.4731,,13.7442,9.6305,9.768,,,,,112.00003,SB20,1450.5
1451.0,-21.84823,81.582,,13.9175,9.5935,9.7313,,,,,112.2963,SB20,1451.0
1451.5,-22.34599,81.3684,,13.4495,9.5358,9.6727,,,,,112.59262,SB20,1451.5
1452.0,-24.46185,80.2623,,12.945,9.4627,9.5997,,,,,112.88894,SB20,1452.0
1452.5,-23.99001,78.5454,,12.563,9.3824,9.5183,,,,,113.18521,SB20,1452.5
1453.0,-24.85057,77.7622,,12.1145,9.3016,9.4355,,,,,113.48149,SB20,1453.0
1453.5,-27.92003,77.0323,,12.0708,9.2966,9.4302,,,,,113.77781,SB20,1453.5
1454.0,-31.04789,74.6505,,12.4222,9.4188,9.5671,,,,,113.0714,SB20,1454.0
1454.5,-35.02136,72.4574,,12.5604,9.6276,9.7793,,,,,113.3697,SB20,1454.5
1455.0,-35.39952,72.7538,,12.0886,9.8975,10.0666,,,,,113.3855,SB20,1455.0
1455.5,-29.56408,75.4306,,11.7322,10.1166,10.2703,,,,,112.4249,SB20,1455.5
1456.0,-19.79674,80.029,,13.3302,10.2928,10.4488,,,,,110.4781,SB20,1456.0
1456.5,-13.9344,81.5523,,19.1555,10.4685,10.6272,,,,,108.7767,SB20,1456.5
1457.0,-18.33486,81.6678,,22.7436,10.5883,10.7427,,,,,108.2772,SB20,1457.0
1457.5,-25.25943,81.2432,,17.705,10.6208,10.7747,,,,,108.828,SB20,1457.5
1458.0,-34.59538,79.9817,,13.8587,10.4761,10.6491,,,,,109.5171,SB20,1458.0
1458.5,-35.34135,78.1264,,13.9065,10.1982,10.3667,,,,,110.1115,SB20,1458.5
1459.0,-35.41341,74.4535,,14.6843,9.9241,10.0887,,,,,110.9351,SB20,1459.0
1459.5,-31.36877,,,14.0302,9.6487,9.8156,,,,,111.9263,SB20,1459.5
1460.0,-32.94963,,,12.6659,9.3503,9.5107,,,,,112.8663,SB20,1460.0
1460.5,-37.92269,,,12.1508,9.1731,9.309,,,,,113.8165,SB20,1460.5
1461.0,-42.80236,,,12.1704,9.1348,9.2648,,,,,114.9794,SB20,1461.0
1461.5,-47.70362,,,12.0615,9.1484,9.2787,,,,,116.298,SB20,1461.5
1462.0,-48.11068,,,11.7904,9.1369,9.2671,,,,,117.1707,SB20,1462.0
1462.5,-47.56404,,,11.8324,9.1164,9.2463,,,,,117.3504,SB20,1462.5
1463.0,-46.2373,,,12.5506,9.1011,9.2307,,,,,116.1292,SB20,1463.0
1463.5,-43.15726,,,13.4659,9.1011,9.2307,,,,,114.7574,SB20,1463.5
1464.0,-43.17212,,,13.6869,9.1011,9.2307,,,,,114.1636,SB20,1464.0
1464.5,-45.97019,,,13.065,9.1275,9.2595,,,,,114.5943,SB20,1464.5
1465.0,-51.52225,,,11.9063,9.214,9.3477,,,,,115.1978,SB20,1465.0
1465.5,-54.69951,,,11.3618,9.3018,9.4368,,,,,115.3932,SB20,1465.5
1466.0,-52.15757,,,11.7286,9.361,9.4948,,,,,114.8228,SB20,1466.0
1466.5,-45.92413,,,13.1221,9.3847,9.5183,,,,,113.7202,SB20,1466.5
1467.0,-42.2708,,,14.4577,9.368,9.5014,,,,,112.1924,SB20,1467.0
1467.5,-45.70306,,,15.6078,9.3513,9.4845,,,,,110.9961,SB20,1467.5
1468.0,-47.37612,,,15.551,9.3335,9.4666,,,,,110.4546,SB20,1468.0
1468.5,-47.48248,,,14.2355,9.2929,9.4294,,,,,111.5825,SB20,1468.5
1469.0,-49.63994,,,12.6909,9.186,9.3209,,,,,112.8723,SB20,1469.0
1469.5,-52.1432,,,12.0719,9.0877,9.2192,,,,,114.1597,SB20,1469.5
1470.0,-50.32696,,,12.097,8.9744,9.1091,,,,,115.1863,SB20,1470.0
1470.5,-43.10153,,,11.9794,8.8375,8.9702,,,,,116.131,SB20,1470.5
1471.0,-43.08479,,,11.1876,8.7027,8.8334,,,,,116.9943,SB20,1471.0
1471.5,-47.04615,,,10.3559,8.7138,8.8379,,,,,117.3648,SB20,1471.5
1472.0,-52.81461,,,10.8595,8.7546,8.8996,,,,,117.0203,SB20,1472.0
1472.5,-55.69047,,,12.0014,8.9974,9.1464,,,,,116.2452,SB20,1472.5
1473.0,-55.40963,,,12.4493,9.247,9.4001,,,,,115.6795,SB20,1473.0
1473.5,-52.5246,,,12.5122,9.3131,9.4459,,,,,115.0852,SB20,1473.5
1474.0,-47.54646,,,13.5513,9.2894,9.4218,,,,,114.1681,SB20,1474.0
1474.5,-43.53562,,,14.6768,9.2657,9.3977,,,,,112.595,SB20,1474.5
1475.0,-45.65368,,,15.8474,9.2435,9.3751,,,,,111.8446,SB20,1475.0
1475.5,-48.34224,,,15.608,9.2304,9.3619,,,,,111.3757,SB20,1475.5
1476.0,-50.3716,,,13.1061,9.2174,9.3486,,,,,111.1471,SB20,1476.0
1476.5,-51.27146,,,9.2028,9.2044,9.3354,,,,,110.975,SB20,1476.5
1477.0,-46.81443,,,10.1171,9.1995,9.3319,,,,,110.5294,SB20,1477.0
1477.5,-48.00209,,,11.9483,9.2648,9.3982,,,,,110.2941,SB20,1477.5
1478.0,-45.07985,,,13.8327,9.3306,9.4649,,,,,110.2834,SB20,1478.0
1478.5,-41.41171,,,14.7137,9.3968,9.5321,,,,,110.2481,SB20,1478.5
1479.0,-43.42007,,,14.9073,9.4635,9.5997,,,,,110.2494,SB20,1479.0
1479.5,-46.78233,,,14.5926,9.5331,9.6708,,,,,110.6629,SB20,1479.5
1480.0,-50.48809,,,13.3854,9.6099,9.7487,,,,,111.3159,SB20,1480.0
1480.5,-48.67316,,,12.4742,9.692,9.8341,,,,,112.1551,SB20,1480.5
1481.0,-42.31292,,,12.6162,9.8006,9.9437,,,,,112.6528,SB20,1481.0
1481.5,-34.94118,,,13.444,9.8417,9.983,,,,,112.7997,SB20,1481.5
1482.0,-35.60964,,,13.941,9.6501,9.81,,,,,112.5136,SB20,1482.0
1482.5,-38.91261,,,14.2075,9.3896,9.5451,,,,,111.6995,SB20,1482.5
1483.0,-40.75327,,,15.0589,8.846,9.2871,,,,,111.084,SB20,1483.0
1483.5,-42.05762,,,15.4952,8.2011,9.036,,,,,111.1573,SB20,1483.5
1484.0,-41.41859,47.8612,,13.1864,7.6689,8.7924,,,,,112.0537,SB20,1484.0
1484.5,-39.03045,51.463,,9.0196,7.6348,8.7374,,,,,113.1654,SB20,1484.5
1485.0,-32.57742,53.1374,8.7345,6.7625,7.8818,8.781,,,,,113.56,SB20,1485.0
1485.5,-27.50847,53.419,8.7281,7.5736,8.2889,8.8249,,,,,113.2647,SB20,1485.5
1486.0,-25.00523,53.5787,8.749,11.7137,8.717,9.0889,,,,,111.9608,SB20,1486.0
1486.5,-24.1895,53.6488,8.7805,16.2437,9.1672,9.4493,,,,,110.0274,SB20,1486.5
1487.0,-28.54895,53.1403,8.8121,17.3014,9.5256,9.6706,,,,,109.5689,SB20,1487.0
1487.5,-23.11073,51.9317,8.8473,16.6209,9.691,9.8385,,,,,110.1515,SB20,1487.5
1488.0,-14.88048,51.0796,8.8194,15.4684,9.9707,10.1269,,,,,111.1852,SB20,1488.0
1488.5,-7.98824,51.6869,8.7677,13.6309,10.1731,10.4211,,,,,111.8896,SB20,1488.5
1489.0,-5.0,51.4726,8.7024,11.5237,10.4615,10.7845,,,,,112.024,SB20,1489.0
1489.5,,51.1059,8.6439,10.7507,10.758,11.1606,,,,,111.9419,SB20,1489.5
1490.0,,51.0684,8.5957,10.2749,11.0629,11.6095,,,,,111.4167,SB20,1490.0
1490.5,,50.8106,8.7291,10.6691,11.3765,12.2083,,,,48.3711,110.7944,SB20,1490.5
1491.0,,49.94,8.9411,12.4854,11.5941,13.053,,,,47.0392,110.5161,SB20,1491.0
1491.5,,47.2583,8.7066,16.9319,11.7644,15.0455,,,,45.6879,110.2916,SB20,1491.5
1492.0,,45.002,8.8084,63.2521,11.8614,16.8468,,,,47.9447,110.1546,SB20,1492.0
1492.5,,44.0134,8.8125,,,,,,,50.4382,,SB20,1492.5
1493.0,,42.3765,8.8167,,,,,,,50.7685,,SB20,1493.0
1493.5,,42.0316,8.8203,,,,,,,49.896,,SB20,1493.5
1494.0,,44.3209,8.8203,,,,,,,48.7246,,SB20,1494.0
1494.5,,47.5216,8.8203,,,,,,2.2931,47.9031,,SB20,1494.5
1495.0,,49.5213,8.8247,,,,,,2.3535,46.9498,,SB20,1495.0
1495.5,,50.6166,8.8332,,,,,,2.4017,45.4953,,SB20,1495.5
1496.0,,51.3409,8.8417,,,,,,2.422,44.4008,,SB20,1496.0
1496.5,,50.8656,8.8502,,,,,,2.4069,45.817,,SB20,1496.5
1497.0,,50.4338,8.8553,,,,,,2.3808,45.6375,,SB20,1497.0
1497.5,,50.6294,8.8451,,,,,,2.3369,45.0349,,SB20,1497.5
1498.0,,53.0772,8.8348,,,,,,2.3198,45.9264,,SB20,1498.0
1498.5,,55.1233,8.8245,,,,,,2.3322,46.9702,,SB20,1498.5
1499.0,,55.8557,8.8306,,,,,,2.3208,47.5445,,SB20,1499.0
1499.5,,56.5918,8.8481,,,,,,2.2885,48.0596,,SB20,1499.5
1500.0,,60.3551,8.8471,,,,3.0667,1.9338,2.2462,48.5901,125.1803,SB20,1500.0
1500.5,-5.00004,66.1253,8.7928,,,,4.2992,2.6342,2.2074,48.2341,126.4019,SB20,1500.5
1501.0,-5.03106,70.0709,8.6882,,,,6.0271,3.5884,2.1771,48.267,122.2083,SB20,1501.0
1501.5,-5.06222,73.4894,8.5967,,,,8.4495,4.8881,2.2248,48.5669,118.1885,SB20,1501.5
1502.0,-5.09337,75.89,8.6498,,,,10.7928,6.6586,2.331,46.2464,112.0876,SB20,1502.0
1502.5,-5.12453,75.4934,8.7351,,,,11.6412,9.0704,2.4501,43.638,109.6561,SB20,1502.5
1503.0,-5.15559,72.9078,8.7779,,,,11.1821,9.5965,2.479,40.4339,109.0647,SB20,1503.0
1503.5,-5.18675,71.3967,8.7932,,,,10.8562,9.7104,2.4846,38.8794,108.7636,SB20,1503.5
1504.0,-5.21791,71.874,8.7701,,,,10.5397,9.8026,2.4864,38.6129,108.6008,SB20,1504.0
1504.5,-5.24907,73.8579,8.7471,,,,10.259,9.7969,2.4922,37.8617,108.6406,SB20,1504.5
1505.0,-5.29423,75.1119,8.7348,,,,9.9992,9.7562,2.4996,37.8562,109.0089,SB20,1505.0
1505.5,-5.38149,74.7176,8.7418,,,,9.8413,9.7211,2.5061,38.9968,110.528,SB20,1505.5
1506.0,-5.46885,74.5523,8.7597,,,,9.9347,9.6861,2.5014,40.8198,113.506,SB20,1506.0
1506.5,-5.5561,75.9849,8.7821,,,,10.029,9.6512,2.4923,42.4866,115.1443,SB20,1506.5
1507.0,-5.64346,77.193,8.727,,,,10.1242,9.6946,2.4731,42.8935,116.0715,SB20,1507.0
1507.5,-5.73072,77.2861,8.6656,,,,10.2203,9.7587,2.4596,42.0512,116.5797,SB20,1507.5
1508.0,-5.81808,77.7022,8.5166,,,,10.3173,9.8232,2.4591,40.7038,117.3143,SB20,1508.0
1508.5,-5.90544,78.4651,8.2765,,,,10.4152,9.8881,2.4587,40.9473,118.152,SB20,1508.5
1509.0,-5.8471,78.6654,8.9008,,,,10.7485,9.8047,2.4608,41.6212,118.4306,SB20,1509.0
1509.5,-5.78376,78.4801,8.8595,,,,11.258,9.6205,2.4674,42.6458,117.956,SB20,1509.5
1510.0,-5.66982,78.3381,8.9239,,,,10.9444,9.356,2.4755,43.6629,116.595,SB20,1510.0
1510.5,-6.07917,78.5913,8.7926,,,,10.5664,9.0842,2.4813,42.0812,114.1565,SB20,1510.5
1511.0,-6.48403,78.3068,8.7858,,,,10.2014,9.0126,2.4777,40.8348,111.3466,SB20,1511.0
1511.5,-6.42679,76.3004,8.9179,,,,10.5222,8.9826,2.4643,41.0647,109.802,SB20,1511.5
1512.0,-6.78105,73.852,9.0376,,,,14.49,9.1981,2.4587,42.2353,109.3422,SB20,1512.0
1512.5,-7.03801,72.763,9.1022,,,,10.3627,9.4259,2.4627,42.1422,108.8568,SB20,1512.5
1513.0,-7.17367,75.8258,9.1026,,,,13.5644,9.5748,2.4734,41.9922,108.5207,SB20,1513.0
1513.5,-7.13923,73.8825,8.9639,,,,25.4771,9.6749,2.4985,42.1655,108.5604,SB20,1513.5
1514.0,-7.23499,74.901,8.9271,,,,10.4939,9.3469,2.4879,42.4452,108.6667,SB20,1514.0
1514.5,-7.29085,75.3824,8.8961,,,,10.4014,9.0654,2.4777,42.221,109.008,SB20,1514.5
1515.0,-7.1983,74.3811,8.8837,,,,12.1685,8.7924,2.4768,41.8352,109.3987,SB20,1515.0
1515.5,-7.20247,73.9132,8.8902,,,,11.9872,8.5276,2.48,41.4639,109.4545,SB20,1515.5
1516.0,-7.45702,74.0087,8.8981,,,,9.7124,8.2798,2.4846,41.4667,110.0472,SB20,1516.0
