DEPT,SP,GR,CALI,BITSIZE,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
210.0,,77.8282,14.3601,12.25,55.0546,26.1135,2.3234,47.7633,170.07179,9.6,TL1,210.0
210.5,,80.3765,14.5034,12.25,65.4583,26.3622,2.3025,45.276,190.5054,9.6,TL1,210.5
211.0,,81.4988,14.7234,12.25,70.7197,26.5021,2.2978,43.5181,183.1629,9.6,TL1,211.0
211.5,,81.5411,14.6026,12.25,84.8598,26.6411,2.2928,41.4558,160.10181,9.6,TL1,211.5
212.0,,78.1903,14.7037,12.25,105.779,27.4776,2.2963,39.7489,158.78011,9.6,TL1,212.0
212.5,,77.4287,14.8792,12.25,129.1853,30.4672,2.301,38.7374,154.10831,9.6,TL1,212.5
213.0,,77.1703,14.701,12.25,174.61189,33.7995,2.3167,39.6833,163.823,9.6,TL1,213.0
213.5,,76.912,14.6725,12.25,218.4662,36.7741,2.3297,41.0426,169.8947,9.6,TL1,213.5
214.0,,76.6558,14.7618,12.25,202.1994,38.5232,2.3422,42.5023,158.7697,9.6,TL1,214.0
214.5,,76.4792,14.8397,12.25,186.6996,35.5687,2.3591,43.8525,149.7148,9.6,TL1,214.5
215.0,,76.3252,14.9437,12.25,167.745,32.8294,2.3743,45.2633,149.4267,9.6,TL1,215.0
215.5,,76.1712,15.1053,12.25,151.62489,30.1012,2.3866,45.7174,148.1916,9.6,TL1,215.5
216.0,,76.1687,15.2465,12.25,137.60471,27.1915,2.3988,45.3271,146.6243,9.6,TL1,216.0
216.5,,76.2344,15.4205,12.25,117.4294,27.6133,2.3766,44.7286,149.5415,9.6,TL1,216.5
217.0,,76.3001,15.5064,12.25,104.2649,27.9994,2.364,44.5585,161.8447,9.6,TL1,217.0
217.5,,75.9246,15.2845,12.25,99.8556,29.0766,2.3626,44.8606,151.976,9.6,TL1,217.5
218.0,,75.5162,14.9773,12.25,90.7288,28.0192,2.3631,45.8027,152.07919,9.6,TL1,218.0
218.5,,74.6027,15.0987,12.25,81.043,27.259,2.3668,45.809,164.5051,9.6,TL1,218.5
219.0,,74.1222,15.224,12.25,76.6399,26.5121,2.3716,45.9223,176.93111,9.6,TL1,219.0
219.5,,74.648,15.0579,12.25,75.3549,26.2661,2.3792,47.4352,181.87061,9.6,TL1,219.5
220.0,,75.1739,14.3671,12.25,77.789,27.1457,2.3887,48.0438,163.7709,9.6,TL1,220.0
220.5,,75.6998,14.5193,12.25,91.4937,28.2495,2.3806,47.9423,175.62711,9.6,TL1,220.5
221.0,,76.0838,14.4126,12.25,100.9324,28.8791,2.3735,47.4216,186.2907,9.6,TL1,221.0
221.5,,76.3801,14.3032,12.25,108.2833,28.9255,2.3542,46.6745,172.1524,9.6,TL1,221.5
222.0,,76.2973,14.0446,12.25,115.3151,28.9459,2.3375,45.4914,163.317,9.6,TL1,222.0
222.5,,75.8985,13.8198,12.25,118.916,29.8125,2.3473,44.1562,161.43221,9.6,TL1,222.5
223.0,,75.7682,13.7586,12.25,132.5809,31.7119,2.3565,45.0884,155.61659,9.6,TL1,223.0
223.5,,76.0419,13.6424,12.25,142.3506,34.0,2.3653,47.2425,183.22929,9.6,TL1,223.5
224.0,,78.2008,13.8741,12.25,156.8326,36.1635,2.3701,49.4838,166.8994,9.6,TL1,224.0
224.5,,80.9401,14.1677,12.25,175.4893,37.4061,2.3537,50.8467,162.744,9.6,TL1,224.5
225.0,,82.3065,14.0611,12.25,174.38,37.0573,2.3305,51.5274,159.74609,9.6,TL1,225.0
225.5,,83.7206,13.9441,12.25,162.58189,35.4678,2.3049,51.5952,160.30589,9.6,TL1,225.5
226.0,,85.882,14.203,12.25,145.873,34.6488,2.284,50.132,176.0584,9.6,TL1,226.0
226.5,,84.1047,14.4977,12.25,171.30431,36.7057,2.2891,48.1601,174.4243,9.6,TL1,226.5
227.0,,83.3662,14.613,12.25,167.3571,38.4116,2.2955,47.7431,163.909,9.6,TL1,227.0
227.5,,83.1089,14.7145,12.25,170.6506,40.211,2.3012,48.4494,170.5246,9.6,TL1,227.5
228.0,,83.6739,15.1428,12.25,160.49831,40.1526,2.2991,49.2805,177.78419,9.6,TL1,228.0
228.5,,84.1936,14.4705,12.25,141.1535,39.5129,2.2937,48.5889,170.7018,9.6,TL1,228.5
229.0,,84.6282,14.6985,12.25,130.84731,38.2334,2.2857,47.5885,165.2914,9.6,TL1,229.0
229.5,,85.1221,14.7874,12.25,123.1675,38.3824,2.2984,47.3689,170.9697,9.6,TL1,229.5
230.0,,84.2199,14.0942,12.25,115.9386,38.7287,2.3231,47.8344,172.9547,9.6,TL1,230.0
230.5,,83.6325,14.4379,12.25,124.5414,39.1428,2.3255,48.925,167.1944,9.6,TL1,230.5
231.0,,83.3887,14.6719,12.25,155.733,38.3684,2.321,48.782,165.3694,9.6,TL1,231.0
231.5,,83.3886,14.6451,12.25,111.4188,37.4852,2.2906,48.2533,164.72591,9.6,TL1,231.5
232.0,,84.737,14.2325,12.25,104.8637,36.0593,2.2693,48.5339,163.9174,9.6,TL1,232.0
232.5,,85.0829,13.8045,12.25,100.5157,34.5482,2.2753,48.5046,162.936,9.6,TL1,232.5
233.0,,86.0311,13.727,12.25,94.0057,35.7488,2.2813,48.2068,163.0799,9.6,TL1,233.0
233.5,,87.1561,14.1346,12.25,99.4742,37.2785,2.2832,48.2034,163.942,9.6,TL1,233.5
234.0,,88.0526,14.5421,12.25,107.626,39.3329,2.277,48.0031,167.07339,9.6,TL1,234.0
234.5,,88.0601,14.3575,12.25,116.8856,42.1738,2.268,47.5057,165.2686,9.6,TL1,234.5
235.0,,87.8458,14.0636,12.25,126.7189,44.9024,2.2847,46.5742,163.40871,9.6,TL1,235.0
235.5,,87.8412,13.7697,12.25,122.5975,44.1554,2.2952,46.6561,164.08369,9.6,TL1,235.5
236.0,,87.2066,13.4758,12.25,104.6422,41.085,2.3031,48.335,165.16991,9.6,TL1,236.0
236.5,,86.4587,13.1819,12.25,82.4249,36.9039,2.3083,49.8684,166.2684,9.6,TL1,236.5
237.0,,85.7107,12.9429,12.25,71.888,33.595,2.2931,50.8049,166.8748,9.6,TL1,237.0
237.5,,83.7775,12.9173,12.25,65.5713,32.3948,2.2716,51.4596,166.3772,9.6,TL1,237.5
238.0,,79.841,12.7608,12.25,62.9929,32.0891,2.2689,51.4262,165.2352,9.6,TL1,238.0
238.5,,79.4978,12.5995,12.25,61.967,31.821,2.2682,50.7281,164.29849,9.6,TL1,238.5
239.0,,80.7647,12.7351,12.25,60.4125,31.3945,2.2676,50.2335,162.86549,9.6,TL1,239.0
239.5,,82.3001,12.9217,12.25,58.5075,29.813,2.2663,49.2673,159.94521,9.6,TL1,239.5
240.0,,82.6348,12.865,12.25,55.7286,28.0653,2.2736,48.3629,156.0555,9.6,TL1,240.0
240.5,,81.9157,12.8604,12.25,51.5616,26.8193,2.28,48.6564,157.0175,9.6,TL1,240.5
241.0,,80.461,12.9577,12.25,52.1653,26.0662,2.2909,49.1979,159.1842,9.6,TL1,241.0
241.5,,79.7655,12.964,12.25,49.6051,25.2522,2.304,49.8397,161.9861,9.6,TL1,241.5
242.0,,80.1182,12.8715,12.25,45.6738,24.1614,2.3081,48.5004,162.6246,9.6,TL1,242.0
242.5,,79.1228,12.7789,12.25,47.9572,24.0523,2.2947,47.366,155.7493,9.6,TL1,242.5
243.0,,77.0702,12.6975,12.25,51.0276,25.5088,2.2747,47.7825,150.8755,9.6,TL1,243.0
243.5,,75.999,12.7711,12.25,56.501,26.6277,2.2809,50.9083,147.2574,9.6,TL1,243.5
244.0,,75.1213,12.8778,12.25,61.3221,27.4259,2.2899,54.5714,148.3324,9.6,TL1,244.0
244.5,,74.2435,12.9844,12.25,63.9356,25.799,2.2947,55.5119,154.9166,9.6,TL1,244.5
245.0,,74.3731,13.0852,12.25,58.192,23.7561,2.2851,54.4348,161.43829,9.6,TL1,245.0
245.5,,74.9427,13.0632,12.25,54.6056,21.2251,2.262,51.8265,160.37199,9.6,TL1,245.5
246.0,,75.5123,12.9315,12.25,51.3063,23.1237,2.2769,49.5382,154.4944,9.6,TL1,246.0
246.5,,75.9118,12.7905,12.25,58.9767,25.9741,2.2765,50.5262,150.3463,9.6,TL1,246.5
247.0,,76.0202,12.6494,12.25,68.5163,28.135,2.2705,53.9426,149.6479,9.6,TL1,247.0
247.5,,75.8707,12.5408,12.25,60.2252,28.2043,2.2564,54.3693,152.7487,9.6,TL1,247.5
248.0,,75.6614,12.8826,12.25,53.2436,24.7816,2.2254,52.5367,156.36391,9.6,TL1,248.0
248.5,,75.4238,13.4852,12.25,45.4963,21.0942,2.2036,50.6598,159.29401,9.6,TL1,248.5
249.0,,75.2556,13.9012,12.25,43.6225,19.1671,2.19,50.0933,157.9325,9.6,TL1,249.0
249.5,,75.522,13.7335,12.25,47.2817,20.3304,2.1733,50.5428,155.1111,9.6,TL1,249.5
250.0,,76.0928,13.2836,12.25,54.1185,22.9106,2.1672,51.4845,148.7657,9.6,TL1,250.0
250.5,,77.0431,12.8337,12.25,61.9704,25.1696,2.2024,52.7155,149.6608,9.6,TL1,250.5
251.0,,78.0586,12.9166,12.25,65.2767,25.697,2.2375,54.1542,151.38589,9.6,TL1,251.0
251.5,,79.0741,13.3206,12.25,62.4138,24.9994,2.238,54.9793,155.31059,9.6,TL1,251.5
252.0,,80.0895,13.7245,12.25,57.1131,23.3808,2.2224,53.5805,158.4612,9.6,TL1,252.0
252.5,,80.6097,13.7222,12.25,59.2204,22.8102,2.1988,52.2402,158.1609,9.6,TL1,252.5
253.0,0.0,80.4889,13.7105,12.25,59.143,23.6962,2.1808,51.6258,154.8813,9.6,TL1,253.0
253.5,0.00565,79.9647,13.3207,12.25,63.1398,25.506,2.2123,52.4988,152.173,9.6,TL1,253.5
254.0,0.0,78.8562,12.9033,12.25,65.8645,26.1968,2.2429,54.2747,149.4982,9.6,TL1,254.0
254.5,-0.19694,77.8908,12.843,12.25,61.1514,26.3903,2.2428,56.0506,147.1311,9.6,TL1,254.5
255.0,-0.19528,77.4504,12.9465,12.25,57.3892,24.1421,2.2339,55.7021,150.58009,9.6,TL1,255.0
255.5,-0.16772,77.364,13.2438,12.25,52.682,22.2237,2.2201,53.1106,151.98891,9.6,TL1,255.5
256.0,0.22385,78.6756,13.5411,12.25,51.6665,21.0332,2.2138,50.844,156.5816,9.6,TL1,256.0
256.5,0.72801,78.9442,13.0861,12.25,54.172,20.9356,2.2,49.1818,160.8591,9.6,TL1,256.5
257.0,1.18857,78.4751,13.006,12.25,61.3067,23.2991,2.1902,48.7592,160.03169,9.6,TL1,257.0
257.5,1.65554,78.1961,12.8204,12.25,67.8414,26.0967,2.205,48.3462,159.6407,9.6,TL1,257.5
258.0,1.4829,78.4697,12.5888,12.25,75.8682,27.803,2.2197,47.943,159.1194,9.6,TL1,258.0
258.5,1.03116,78.7432,12.4978,12.25,82.3729,28.2308,2.199,48.4748,158.8759,9.6,TL1,258.5
259.0,0.72693,79.6084,12.8184,12.25,76.8172,27.1721,2.1804,49.5235,159.9124,9.6,TL1,259.0
259.5,0.65029,80.7281,13.1581,12.25,68.4519,25.6527,2.1952,49.7434,161.40849,9.6,TL1,259.5
260.0,0.55125,81.0968,13.4978,12.25,62.5812,23.0151,2.2023,49.4383,163.2101,9.6,TL1,260.0
260.5,0.44191,81.4226,13.8375,12.25,60.1519,22.7348,2.1637,50.0102,163.3676,9.6,TL1,260.5
261.0,0.36048,81.6927,14.1747,12.25,58.2056,22.6498,2.1801,51.668,163.60561,9.6,TL1,261.0
261.5,0.56194,81.4075,14.399,12.25,55.7666,22.4367,2.2011,52.2034,164.4005,9.6,TL1,261.5
262.0,0.5848,80.7497,13.6167,12.25,53.9959,22.1243,2.1498,50.9284,165.0192,9.6,TL1,262.0
262.5,0.91476,79.1373,13.0778,12.25,52.2814,22.1306,2.158,51.1793,163.7426,9.6,TL1,262.5
263.0,1.15613,77.828,13.6581,12.25,51.8932,22.3414,2.1677,52.6649,162.2444,9.6,TL1,263.0
263.5,1.54599,76.7638,14.2872,12.25,54.6653,22.5719,2.1765,55.0671,161.5489,9.6,TL1,263.5
264.0,2.01595,76.7701,14.5096,12.25,55.1202,22.4695,2.1492,57.3095,159.90379,9.6,TL1,264.0
264.5,1.11102,77.8894,13.9704,12.25,53.1896,21.8979,2.1219,56.7568,156.3533,9.6,TL1,264.5
265.0,0.99308,78.9314,13.4311,12.25,48.2746,20.9388,2.1016,54.0784,157.95779,9.6,TL1,265.0
265.5,0.67264,79.9724,13.3982,12.25,41.0877,19.9102,2.1459,50.8633,159.9796,9.6,TL1,265.5
266.0,0.1912,80.3206,13.8456,12.25,39.1035,19.1594,2.1902,48.2741,157.7184,9.6,TL1,266.0
266.5,-0.16313,79.7278,13.8896,12.25,37.696,19.4005,2.2345,46.8627,157.0013,9.6,TL1,266.5
267.0,-0.32957,79.302,13.5112,12.25,42.114,19.9709,2.2788,47.9201,157.8983,9.6,TL1,267.0
267.5,-0.42211,79.3637,13.1327,12.25,44.3535,20.5789,2.3078,49.2631,158.9073,9.6,TL1,267.5
268.0,-0.45055,80.4682,12.7543,12.25,49.2395,21.2716,2.3196,49.3948,158.5481,9.6,TL1,268.0
268.5,-0.64108,83.4631,12.4527,12.25,55.8379,23.3891,2.3006,49.5265,159.07539,9.6,TL1,268.5
269.0,-0.92992,84.1335,12.5879,12.25,63.3204,24.8589,2.2658,49.6558,159.28551,9.6,TL1,269.0
269.5,-1.68546,83.3725,12.7232,12.25,71.8056,26.898,2.2425,49.0739,158.8689,9.6,TL1,269.5
270.0,-2.66199,82.893,12.8585,12.25,80.6663,28.4176,2.2278,49.3114,159.47549,9.6,TL1,270.0
270.5,-3.26953,82.7653,13.0471,12.25,91.2252,29.0354,2.2038,49.6359,162.0463,9.6,TL1,270.5
271.0,-3.87657,83.4717,13.3215,12.25,97.286,29.7526,2.205,48.438,162.9982,9.6,TL1,271.0
271.5,-4.2829,84.1348,13.596,12.25,103.5788,31.3749,2.2174,47.1547,163.52969,9.6,TL1,271.5
272.0,-4.50014,84.6155,13.8705,12.25,110.2786,33.5306,2.2668,48.3464,162.32091,9.6,TL1,272.0
272.5,-4.72168,84.6571,13.7221,12.25,117.4118,36.058,2.281,50.4946,161.46899,9.6,TL1,272.5
273.0,-4.75272,84.8477,13.5136,12.25,125.0064,38.3364,2.2827,52.5396,162.4518,9.6,TL1,273.0
273.5,-4.77525,85.0382,13.3052,12.25,120.6493,39.2938,2.271,52.5703,162.1815,9.6,TL1,273.5
274.0,-4.79999,85.2288,13.0968,12.25,106.8031,36.7265,2.2559,50.1356,162.6548,9.6,TL1,274.0
274.5,-4.77223,85.3322,13.3421,12.25,94.1985,34.9857,2.2477,49.7491,160.94209,9.6,TL1,274.5
275.0,-4.87917,85.4211,13.6909,12.25,87.6697,32.8924,2.2399,49.87,157.8725,9.6,TL1,275.0
275.5,-5.03061,85.6314,13.9988,12.25,85.454,33.1309,2.2316,50.5573,159.3174,9.6,TL1,275.5
276.0,-5.38944,85.9349,13.8391,12.25,87.8981,35.3114,2.2288,52.7599,160.94279,9.6,TL1,276.0
276.5,-5.78808,86.0867,13.327,12.25,86.2777,36.3888,2.2284,54.3739,162.9973,9.6,TL1,276.5
277.0,-6.06431,86.1879,13.4394,12.25,86.5891,36.2398,2.2457,52.6828,164.4442,9.6,TL1,277.0
277.5,-6.33675,86.289,14.0561,12.25,87.019,35.9367,2.2355,50.4344,162.4574,9.6,TL1,277.5
278.0,-6.83249,86.3432,13.7654,12.25,84.1338,35.0506,2.2253,49.7344,161.1915,9.6,TL1,278.0
278.5,-6.79743,86.1275,13.4747,12.25,79.3697,34.1776,2.2235,50.3153,162.58189,9.6,TL1,278.5
279.0,-6.70927,85.9916,13.1841,12.25,74.6054,33.8863,2.2405,51.6952,163.15649,9.6,TL1,279.0
279.5,-6.55,85.8558,13.3971,12.25,70.1271,32.6134,2.2606,52.4363,164.3391,9.6,TL1,279.5
280.0,-6.68993,85.7125,13.6996,12.25,65.9176,30.5074,2.2697,53.0312,163.9034,9.6,TL1,280.0
280.5,-7.05037,85.5103,14.0022,12.25,61.9608,29.5365,2.2492,53.6343,161.5278,9.6,TL1,280.5
281.0,-7.53641,85.3081,13.8304,12.25,60.8466,28.9151,2.2445,55.0436,157.95081,9.6,TL1,281.0
281.5,-7.94095,85.1059,13.6327,12.25,63.3622,29.9047,2.2342,56.0428,156.36259,9.6,TL1,281.5
282.0,-7.93489,84.9037,13.9359,12.25,66.1751,30.9616,2.2082,54.6325,155.4252,9.6,TL1,282.0
282.5,-7.81582,84.6033,14.4296,12.25,69.1128,31.8803,2.1945,52.7818,156.8945,9.6,TL1,282.5
283.0,-7.79306,83.7896,14.2785,12.25,72.181,31.3833,2.1916,48.7676,156.586,9.6,TL1,283.0
283.5,-7.76609,82.6692,14.1225,12.25,73.4505,30.5213,2.1893,46.1434,153.612,9.6,TL1,283.5
284.0,-7.41193,80.7592,13.7445,12.25,74.4598,30.6069,2.1889,44.5709,152.36729,9.6,TL1,284.0
284.5,-6.75417,79.2851,12.9035,12.25,81.6818,32.8481,2.1857,44.4861,150.5291,9.6,TL1,284.5
285.0,-6.21081,77.811,13.7734,12.25,90.5889,35.3372,2.1812,46.5825,151.26849,9.6,TL1,285.0
285.5,-5.89654,76.3368,13.1266,12.25,91.1234,33.4906,2.1777,49.7129,155.10159,9.6,TL1,285.5
286.0,-5.50499,75.4843,14.053,12.25,85.0754,31.3997,2.1815,51.0098,156.3232,9.6,TL1,286.0
286.5,-5.04872,74.9369,14.7394,12.25,79.4288,29.5754,2.1795,51.0807,154.3363,9.6,TL1,286.5
287.0,-4.76036,74.486,14.0208,12.25,89.1855,27.7312,2.1717,49.8045,156.7865,9.6,TL1,287.0
287.5,-4.55359,74.4104,13.3021,12.25,76.9304,27.4233,2.1713,49.8458,159.8492,9.6,TL1,287.5
288.0,-4.59293,75.2526,12.6809,12.25,72.4716,27.0499,2.2249,51.6643,158.3233,9.6,TL1,288.0
288.5,-4.64217,76.1638,13.6925,12.25,68.2712,26.3928,2.286,52.2724,154.6917,9.6,TL1,288.5
289.0,-4.42681,77.0987,14.7041,12.25,64.2108,25.0637,2.2639,51.6853,150.09241,9.6,TL1,289.0
289.5,-4.17304,76.9244,15.0654,12.25,60.0502,22.7857,2.2254,51.125,145.0968,9.6,TL1,289.5
290.0,-3.61708,76.631,15.1158,12.25,51.5419,21.113,2.1994,50.0808,143.2114,9.6,TL1,290.0
290.5,-2.37062,75.9883,15.1662,12.25,56.0039,20.8326,2.1814,49.2262,138.07491,9.6,TL1,290.5
291.0,-1.82596,75.0668,15.4749,12.25,50.5282,20.5135,2.1645,48.1683,135.37041,9.6,TL1,291.0
291.5,-1.37029,74.7288,16.1499,12.25,56.2044,21.1649,2.1391,46.7544,130.75481,9.6,TL1,291.5
292.0,-1.17513,74.0849,15.7064,12.25,51.7961,20.9859,2.0992,44.6231,129.66161,9.6,TL1,292.0
292.5,-1.14617,73.8086,12.983,12.25,41.1319,17.2375,2.1041,43.6779,132.257,9.6,TL1,292.5
293.0,-1.0148,75.6946,12.9212,12.25,27.6898,13.3633,2.1756,43.6316,132.645,9.6,TL1,293.0
293.5,-0.95904,79.0651,13.7739,12.25,18.4441,10.2221,2.2661,42.3868,138.5511,9.6,TL1,293.5
294.0,-0.87978,78.3423,14.2288,12.25,14.1478,8.7465,2.3166,40.9166,145.7701,9.6,TL1,294.0
294.5,-0.79072,76.614,13.6519,12.25,14.6936,9.0543,2.3463,40.3783,153.17329,9.6,TL1,294.5
295.0,-0.71035,74.922,12.9542,12.25,15.6412,9.7944,2.3691,40.7856,155.3266,9.6,TL1,295.0
295.5,-0.52349,73.2301,12.5585,12.25,18.5921,10.9162,2.3892,42.3709,155.96561,9.6,TL1,295.5
296.0,-0.20073,72.2594,12.7864,12.25,25.0468,13.2005,2.3655,45.0249,154.229,9.6,TL1,296.0
296.5,0.03753,71.7972,13.0143,12.25,34.5265,15.4825,2.3427,47.9847,156.4882,9.6,TL1,296.5
297.0,0.0,71.5086,12.8779,12.25,44.1082,17.7775,2.3048,49.6429,160.2489,9.6,TL1,297.0
297.5,-0.05427,71.7229,12.6772,12.25,45.67,21.1999,2.2564,49.7045,159.681,9.6,TL1,297.5
298.0,-0.16643,72.7,13.0855,12.25,42.9572,20.0131,2.2133,46.9226,156.6644,9.6,TL1,298.0
298.5,-0.3626,73.9295,13.8932,12.25,41.9524,18.8803,2.1702,47.688,154.6295,9.6,TL1,298.5
299.0,-0.77096,75.3933,13.2867,12.25,39.9212,18.3647,2.1271,51.2821,152.03371,9.6,TL1,299.0
299.5,-1.41873,76.8572,12.5562,12.25,36.5438,18.0079,2.1755,53.6237,151.0217,9.6,TL1,299.5
300.0,-2.0327,78.321,14.6925,12.25,33.3836,17.9163,2.2565,53.7741,147.9369,9.6,TL1,300.0
300.5,-2.32236,79.7849,15.0607,12.25,30.4968,16.113,2.2345,52.1061,150.77,9.6,TL1,300.5
301.0,-2.28332,80.4197,15.4147,12.25,28.1997,15.7948,2.2081,50.9685,156.4001,9.6,TL1,301.0
301.5,-2.04049,80.5737,15.0313,12.25,30.0451,16.5483,2.2206,50.1097,159.7348,9.6,TL1,301.5
302.0,-1.78116,80.8742,15.2246,12.25,32.2955,17.8368,2.2524,47.666,163.7164,9.6,TL1,302.0
302.5,-1.78742,81.1747,14.8194,12.25,35.1712,19.9253,2.2691,46.9557,161.88409,9.6,TL1,302.5
303.0,-2.41789,81.4528,13.8719,12.25,38.303,22.0997,2.2639,48.7032,158.188,9.6,TL1,303.0
303.5,-3.13465,81.7154,13.0078,12.25,41.7136,24.4403,2.2587,50.2821,154.0648,9.6,TL1,303.5
304.0,-3.88652,81.9779,12.54,12.25,44.7975,25.5341,2.2535,52.3776,151.7453,9.6,TL1,304.0
304.5,-4.39778,82.2405,12.6855,12.25,42.9526,24.6667,2.22,52.826,152.20731,9.6,TL1,304.5
305.0,-4.80155,83.5216,12.9488,12.25,37.9902,21.6549,2.175,51.7362,152.7144,9.6,TL1,305.0
305.5,-4.79552,83.2175,13.4438,12.25,34.3361,20.1988,2.1301,49.8169,153.11729,9.6,TL1,305.5
306.0,-4.85188,82.5742,13.9437,12.25,32.9392,19.7501,2.0826,49.4126,153.59891,9.6,TL1,306.0
306.5,-4.92134,82.4398,13.3428,12.25,38.6802,20.7692,2.1078,49.3324,156.1481,9.6,TL1,306.5
307.0,-4.80051,83.2804,12.7211,12.25,44.6696,22.8606,2.1615,48.7733,156.1044,9.6,TL1,307.0
307.5,-5.00838,85.45,12.6672,12.25,48.1462,26.109,2.2184,48.2369,156.75259,9.6,TL1,307.5
308.0,-5.08184,87.1856,12.8633,12.25,53.3257,28.2867,2.2867,47.7222,156.98891,9.6,TL1,308.0
308.5,-5.26631,87.8177,12.8701,12.25,59.7831,30.4959,2.3186,47.5762,153.9135,9.6,TL1,308.5
309.0,-5.52347,87.9118,12.8362,12.25,60.3464,31.2046,2.3046,48.1938,153.54539,9.6,TL1,309.0
309.5,-5.65924,87.5967,12.8972,12.25,59.0556,31.2502,2.2905,49.6881,152.8967,9.6,TL1,309.5
310.0,-6.006,86.6968,13.6275,12.25,57.5797,30.2728,2.2852,51.1267,151.1151,9.6,TL1,310.0
310.5,-6.44807,85.7864,12.8646,12.25,56.1752,28.6187,2.2836,52.4735,153.0663,9.6,TL1,310.5
311.0,-6.63454,84.9398,13.271,12.25,54.8229,28.3729,2.2842,51.4846,153.18201,9.6,TL1,311.0
311.5,-6.82111,84.4525,13.2145,12.25,53.53,28.2036,2.2938,49.4272,154.259,9.6,TL1,311.5
312.0,-6.87556,83.9652,12.961,12.25,52.2677,28.4674,2.3034,47.7649,155.86,9.6,TL1,312.0
312.5,-6.90693,83.4779,12.9274,12.25,51.8491,29.2024,2.317,48.5502,154.4969,9.6,TL1,312.5
313.0,-6.8143,82.9906,12.9419,12.25,52.8312,29.4689,2.3158,50.047,155.1386,9.6,TL1,313.0
313.5,-6.84937,82.4731,12.9332,12.25,52.6898,29.0907,2.3145,49.4175,155.8665,9.6,TL1,313.5
314.0,-7.18993,82.0713,12.9221,12.25,51.7362,29.3708,2.3214,48.9689,156.3112,9.6,TL1,314.0
314.5,-7.6788,82.0183,12.9376,12.25,50.3282,27.2745,2.3299,50.0328,157.0473,9.6,TL1,314.5
315.0,-8.17986,82.0751,13.1629,12.25,46.9848,26.8772,2.3538,50.2521,158.5403,9.6,TL1,315.0
315.5,-8.56923,82.132,13.6075,12.25,44.3963,26.283,2.3315,49.8332,158.04919,9.6,TL1,315.5
316.0,-8.83019,82.1888,13.5723,12.25,44.9319,26.5762,2.3005,48.5004,157.2571,9.6,TL1,316.0
316.5,-8.87735,82.2457,13.3931,12.25,45.704,26.8871,2.2836,47.1245,157.3309,9.6,TL1,316.5
317.0,-9.11092,82.3311,13.2139,12.25,42.1932,26.2213,2.2677,46.221,157.1369,9.6,TL1,317.0
317.5,-9.38359,82.4362,13.0347,12.25,40.7391,25.5124,2.2917,47.1073,154.9884,9.6,TL1,317.5
318.0,-9.23305,82.5413,13.8252,12.25,38.016,25.1454,2.2824,49.08,152.7115,9.6,TL1,318.0
318.5,-9.11922,82.6373,13.8167,12.25,38.9443,24.9653,2.2794,50.9306,151.2243,9.6,TL1,318.5
319.0,-9.16389,82.5051,13.5162,12.25,39.7429,25.0363,2.2795,52.6328,149.95531,9.6,TL1,319.0
319.5,-9.30745,82.3728,13.5125,12.25,40.5578,25.0432,2.2645,52.7953,151.8363,9.6,TL1,319.5
320.0,-9.42492,81.7281,14.0346,12.25,39.686,24.6506,2.2394,51.5791,153.8456,9.6,TL1,320.0
320.5,-9.47588,80.6174,13.4321,12.25,39.654,24.0477,2.2619,49.4285,155.1942,9.6,TL1,320.5
321.0,-9.58125,79.396,13.1443,12.25,42.8557,24.52,2.292,48.3039,154.3687,9.6,TL1,321.0
321.5,-10.26142,78.1147,13.8707,12.25,48.2133,25.9408,2.277,48.2603,152.47971,9.6,TL1,321.5
322.0,-10.84868,77.0054,13.6267,12.25,56.8035,28.1271,2.2483,50.1289,152.6375,9.6,TL1,322.0
322.5,-11.25644,76.4361,12.9612,12.25,62.1507,29.3183,2.293,51.4174,153.39,9.6,TL1,322.5
323.0,-11.48381,76.2802,12.926,12.25,65.1034,29.4887,2.309,52.433,151.8136,9.6,TL1,323.0
323.5,-11.51728,76.3591,13.1589,12.25,60.5203,28.7405,2.3131,51.6989,151.7382,9.6,TL1,323.5
324.0,-11.36904,76.5788,13.3917,12.25,55.839,27.2907,2.3012,50.5994,154.55881,9.6,TL1,324.0
324.5,-11.23731,76.7746,13.385,12.25,58.8748,27.826,2.2931,49.4998,155.5119,9.6,TL1,324.5
325.0,-11.28017,76.4452,13.1797,12.25,58.7615,28.5542,2.3003,47.8543,156.9734,9.6,TL1,325.0
325.5,-11.94834,75.9959,12.9743,12.25,59.8111,28.3865,2.2952,46.5648,159.709,9.6,TL1,325.5
326.0,-12.693,76.9423,12.8356,12.25,59.2191,28.1612,2.2823,45.9184,159.15739,9.6,TL1,326.0
326.5,-13.21487,78.4657,13.2535,12.25,55.1852,27.4416,2.295,45.7374,160.4189,9.6,TL1,326.5
327.0,-13.41614,80.1098,13.6714,12.25,50.7644,26.7975,2.2732,46.9844,162.8434,9.6,TL1,327.0
327.5,-13.5953,81.9078,13.4497,12.25,52.9629,26.4317,2.2533,48.8022,161.89211,9.6,TL1,327.5
328.0,-13.53947,83.6178,13.4937,12.25,49.25,26.662,2.2757,50.6659,158.67709,9.6,TL1,328.0
328.5,-13.48813,84.7997,14.2397,12.25,50.0126,27.3597,2.3048,52.0105,156.7686,9.6,TL1,328.5
