DEPT,SP,GR,CALI,BITSIZE,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
3190.0,-10.44795,42.7525,18.4806,17.5,18.0614,30.9874,44.3004,,,2.5424,39.8464,72.24003,9.4,LI1,3190.0
3190.5,-9.32971,43.5568,18.4339,17.5,17.6382,33.0784,43.0426,,,2.4975,42.0094,71.28004,9.4,LI1,3190.5
3191.0,-9.44157,44.6317,18.5496,17.5,17.5103,35.1742,40.1269,,,2.4058,44.7397,70.31999,9.4,LI1,3191.0
3191.5,-9.81693,45.8103,18.5723,17.5,17.4005,34.7368,37.7448,,,2.4862,44.9959,69.36001,9.4,LI1,3191.5
3192.0,-10.97239,46.585,18.3747,17.5,17.2127,30.4416,35.7475,,,2.6089,44.6247,68.40002,9.4,LI1,3192.0
3192.5,-12.62104,47.2796,18.5389,17.5,17.062,27.3574,33.8559,,,2.529,45.1849,72.00005,9.4,LI1,3192.5
3193.0,-13.2699,48.4578,18.6288,17.5,17.0758,24.6895,33.2267,,,2.4018,46.8473,74.40004,9.4,LI1,3193.0
3193.5,-12.74806,49.5317,18.8075,17.5,16.7942,23.1586,33.1245,,,2.3642,48.1302,76.80004,9.4,LI1,3193.5
3194.0,-11.26082,50.6888,19.0758,17.5,16.6491,22.8543,33.0226,,,2.3379,48.6337,79.20004,9.4,LI1,3194.0
3194.5,-9.89528,51.8901,19.4223,17.5,16.6505,22.4615,32.3775,,,2.3088,48.2047,81.60004,9.4,LI1,3194.5
3195.0,-9.85893,51.0815,19.9882,17.5,16.708,21.5814,31.1269,,,2.3015,46.9249,81.84002,9.4,LI1,3195.0
3195.5,-9.91809,49.865,20.0505,17.5,16.5465,20.8742,29.9246,,,2.3108,47.4971,82.08,9.4,LI1,3195.5
3196.0,-9.87185,47.4382,20.2354,17.5,16.0429,20.4321,29.4468,,,2.2431,48.0527,82.32004,9.4,LI1,3196.0
3196.5,-9.73431,46.4462,20.3126,17.5,15.5269,20.0354,29.1717,,,2.239,47.9375,82.56003,9.4,LI1,3196.5
3197.0,-9.94767,46.6461,20.1642,17.5,15.0053,20.1001,28.8993,,,2.2551,47.7038,82.8,9.4,LI1,3197.0
3197.5,-10.40392,47.6864,19.3921,17.5,14.5699,21.1218,28.5459,,,2.3287,47.7804,82.184,9.4,LI1,3197.5
3198.0,-11.16998,49.6531,19.1272,17.5,14.5107,21.9816,28.1826,,,2.4081,47.2115,80.8924,9.4,LI1,3198.0
3198.5,-11.38124,50.8799,18.9567,17.5,14.7504,22.2625,27.8239,,,2.4774,46.2076,79.2821,9.4,LI1,3198.5
3199.0,-11.1349,51.4635,19.0141,17.5,15.5102,20.3746,27.4625,,,2.4752,44.0541,78.8268,9.4,LI1,3199.0
3199.5,-10.88856,52.8284,19.0353,17.5,15.3526,17.6493,27.7149,,,2.4028,42.5711,75.3463,9.4,LI1,3199.5
3200.0,-10.64222,54.0771,19.1028,17.5,14.7547,16.5927,28.0565,,,2.4119,43.1834,82.6367,9.4,LI1,3200.0
3200.5,-10.71437,55.1051,19.3993,17.5,14.3487,17.4664,28.3553,,,2.4283,44.4315,89.3163,9.4,LI1,3200.5
3201.0,-10.84503,55.3062,19.7176,17.5,14.7093,18.3862,28.1268,,,2.4449,45.1032,87.1707,9.4,LI1,3201.0
3201.5,-10.97568,55.5209,19.7343,17.5,15.5529,17.6459,26.5769,,,2.4591,44.4257,84.2223,9.4,LI1,3201.5
3202.0,-11.61644,54.2802,19.5987,17.5,15.9949,16.7797,25.6783,,,2.4603,45.3585,86.2768,9.4,LI1,3202.0
3202.5,-12.453,52.5901,19.7297,17.5,15.6599,16.0493,25.1866,,,2.4352,46.813,87.1828,9.4,LI1,3202.5
3203.0,-13.28966,50.9001,19.9319,17.5,15.1856,15.4,25.1495,,,2.4162,49.5927,91.1191,9.4,LI1,3203.0
3203.5,-13.90112,51.0266,20.2502,17.5,14.7256,15.4428,25.4512,,,2.3505,50.0635,90.3671,9.4,LI1,3203.5
3204.0,-14.03228,51.2621,20.3974,17.5,14.5615,16.27,25.8885,,,2.333,49.2235,86.3446,9.4,LI1,3204.0
3204.5,-13.56414,50.805,20.4884,17.5,14.6553,17.2827,26.3334,,,2.3292,48.5066,86.2031,9.4,LI1,3204.5
3205.0,-13.28079,49.624,20.0972,17.5,15.0602,18.6227,25.6127,,,2.2742,48.5064,88.3813,9.4,LI1,3205.0
3205.5,-13.27765,46.6008,19.331,17.5,15.6709,19.3373,24.8839,,,2.2561,46.9275,92.9579,9.4,LI1,3205.5
3206.0,-13.36161,45.7444,18.9054,17.5,16.4152,18.971,24.8362,,,2.327,45.041,94.5634,9.4,LI1,3206.0
3206.5,-14.53287,47.3395,18.9116,17.5,16.2367,17.3884,24.9757,,,2.4569,43.6246,92.7343,9.4,LI1,3206.5
3207.0,-15.95053,49.2234,18.9351,17.5,15.8253,18.3365,26.0906,,,2.4928,43.7791,90.0223,9.4,LI1,3207.0
3207.5,-17.08959,48.6773,18.773,17.5,15.1216,19.3493,27.3453,,,2.4005,45.0149,88.6424,9.4,LI1,3207.5
3208.0,-17.62664,47.6875,18.7762,17.5,14.5524,21.2883,28.2915,,,2.4128,45.1146,86.1881,9.4,LI1,3208.0
3208.5,-18.1637,47.7947,18.8971,17.5,14.8461,22.3657,28.9436,,,2.4963,44.6458,80.7379,9.3,LI1,3208.5
3209.0,-18.24536,48.0995,18.9037,17.5,16.0239,22.7847,28.1515,,,2.4979,43.4597,78.7011,9.3,LI1,3209.0
3209.5,-18.31682,47.7408,18.9927,17.5,17.2164,21.8079,27.3659,,,2.5497,41.7334,79.765,9.3,LI1,3209.5
3210.0,-18.38827,45.9785,19.1973,17.5,18.0414,20.4948,26.9109,,,2.6096,41.3799,82.8292,9.3,LI1,3210.0
3210.5,-18.28703,45.4213,19.445,17.5,17.2338,19.2609,27.6903,,,2.6034,42.3242,85.5901,9.3,LI1,3210.5
3211.0,-18.15299,46.1342,19.7723,17.5,15.6577,19.7458,28.8957,,,2.5349,43.8727,85.7428,9.3,LI1,3211.0
3211.5,-18.01885,47.4303,20.2281,17.5,15.2369,20.2247,30.7937,,,2.5023,45.093,84.0922,9.3,LI1,3211.5
3212.0,-17.86271,48.959,20.4624,17.5,15.5282,20.64,30.4759,,,2.4683,45.3473,79.1774,9.3,LI1,3212.0
3212.5,-17.47287,50.3029,20.5504,17.5,15.8096,21.1876,29.933,,,2.4414,44.8155,80.131,9.3,LI1,3212.5
3213.0,-17.08302,54.0167,20.5728,17.5,15.8017,22.0756,29.8688,,,2.4468,45.2927,80.0393,9.3,LI1,3213.0
3213.5,-16.82919,56.6846,20.5841,17.5,16.0371,23.2065,30.2143,,,2.4525,46.1927,81.4661,9.3,LI1,3213.5
3214.0,-16.71364,58.4127,20.2875,17.5,16.396,23.6935,30.5049,,,2.4529,47.8487,85.9331,9.3,LI1,3214.0
3214.5,-16.59919,59.2631,20.0149,17.5,16.7542,23.6071,30.7983,,,2.4715,48.6358,85.8869,9.3,LI1,3214.5
3215.0,-16.81326,59.3367,20.0673,17.5,16.8805,23.0737,31.0945,,,2.5176,46.5275,85.2912,9.3,LI1,3215.0
3215.5,-17.22402,58.9629,20.1335,17.5,16.5892,22.4707,31.3936,,,2.5602,44.4193,84.5159,9.3,LI1,3215.5
3216.0,-18.04518,60.045,20.2875,17.5,16.3259,22.0075,31.6956,,,2.5049,43.2243,83.9989,9.3,LI1,3216.0
3216.5,-17.26503,59.9142,20.3473,17.5,16.2653,21.404,30.5481,,,2.5006,43.653,85.3871,9.3,LI1,3216.5
3217.0,-15.32028,58.4935,20.3862,17.5,16.3614,20.697,29.6079,,,2.5214,44.0852,85.7645,9.3,LI1,3217.0
3217.5,-15.03735,56.4071,20.3893,17.5,16.1157,20.2477,29.0262,,,2.5178,44.9876,85.6247,9.3,LI1,3217.5
3218.0,-14.63091,54.6974,20.2741,17.5,15.6043,19.9174,28.3318,,,2.5001,47.208,86.8947,9.3,LI1,3218.0
3218.5,-14.01427,54.4455,20.0536,17.5,15.5637,19.4993,28.1321,,,2.4769,49.2396,90.3188,9.3,LI1,3218.5
3219.0,-13.39763,54.3575,20.0463,17.5,16.313,19.3092,27.9338,,,2.5189,49.031,91.3282,9.3,LI1,3219.0
3219.5,-13.30608,52.7478,20.1026,17.5,16.6094,18.8895,27.6465,,,2.5295,47.0446,95.2558,9.3,LI1,3219.5
3220.0,-14.26704,50.7731,20.2903,17.5,16.0947,18.8586,27.7477,,,2.4958,45.5822,98.7798,9.3,LI1,3220.0
3220.5,-13.9367,48.6724,20.4667,17.5,15.629,19.3056,27.6833,,,2.4766,44.2519,97.5023,9.3,LI1,3220.5
3221.0,-11.92516,49.2235,20.3846,17.5,15.3646,19.2613,27.6191,,,2.4636,43.7799,97.0196,9.3,LI1,3221.0
3221.5,-10.90741,50.3858,20.0623,17.5,15.4875,19.56,27.9043,,,2.4592,43.6709,96.0726,9.3,LI1,3221.5
3222.0,-9.37207,52.9849,19.7871,17.5,15.8335,19.2744,28.2694,,,2.4137,43.3411,93.5684,9.3,LI1,3222.0
3222.5,-7.43842,55.3195,20.0297,17.5,16.13,19.6085,28.6392,,,2.3943,42.85,93.214,9.3,LI1,3222.5
3223.0,-5.21668,57.1528,20.0376,17.5,16.1092,20.7655,29.1912,,,2.3532,42.6845,93.8264,9.3,LI1,3223.0
3223.5,-3.46385,58.1352,19.7888,17.5,15.8884,22.1339,30.1448,,,2.3271,42.9935,94.7953,9.3,LI1,3223.5
3224.0,-1.87701,57.5471,19.1319,17.5,15.8266,24.0948,30.8245,,,2.3586,43.0499,95.729,9.3,LI1,3224.0
3224.5,-1.13697,55.4267,18.966,17.5,16.7838,26.3318,30.8617,,,2.4625,41.7302,95.5367,9.3,LI1,3224.5
3225.0,-1.21832,53.3365,18.8272,17.5,19.4769,25.8888,30.6462,,,2.4882,38.4004,96.1293,9.3,LI1,3225.0
3225.5,-1.48128,52.4582,18.8368,17.5,21.3997,24.1828,30.4323,,,2.5087,35.413,94.8541,9.3,LI1,3225.5
3226.0,-1.93283,52.0013,18.9311,17.5,19.8005,22.2016,30.2198,,,2.5051,35.2676,93.6157,9.3,LI1,3226.0
3226.5,-1.80899,51.8294,19.1595,17.5,17.484,20.4234,30.2217,,,2.4283,38.8677,89.7193,9.3,LI1,3226.5
3227.0,-1.43875,51.2757,19.4677,17.5,16.6069,21.1468,30.492,,,2.3719,42.0384,81.5102,9.3,LI1,3227.0
3227.5,-1.28141,50.4421,19.7687,17.5,16.9669,21.8834,30.7647,,,2.404,43.1237,72.4205,9.3,LI1,3227.5
3228.0,-1.03237,49.228,20.0079,17.5,17.7121,22.4314,30.6964,,,2.4201,42.5387,68.3251,9.3,LI1,3228.0
3228.5,-0.74833,48.0598,20.1292,17.5,18.4966,23.0888,30.3912,,,2.4119,41.7904,69.9949,9.3,LI1,3228.5
3229.0,-0.56288,47.3676,20.1028,17.5,18.9032,24.0685,30.089,,,2.3776,43.2216,74.9493,9.3,LI1,3229.0
3229.5,-0.57794,47.657,20.0568,17.5,19.4579,25.4251,31.3083,,,2.3504,43.5919,80.6684,9.3,LI1,3229.5
3230.0,0.0,48.465,19.8354,17.5,20.0518,26.1505,31.644,,,2.4196,43.3472,83.6543,9.3,LI1,3230.0
3230.5,0.48229,48.305,19.5481,17.5,20.0486,26.7249,32.1484,,,2.4755,43.1507,81.2563,9.3,LI1,3230.5
3231.0,0.84697,48.5044,19.2532,17.5,19.7585,27.3495,33.5903,,,2.4859,43.8044,79.5406,9.3,LI1,3231.0
3231.5,1.21866,49.9418,19.0719,17.5,19.8548,28.1473,35.1119,,,2.5355,44.3249,78.8181,9.3,LI1,3231.5
3232.0,1.08944,52.6759,18.9786,17.5,20.0205,28.0091,36.4495,,,2.5976,44.009,80.4413,9.3,LI1,3232.0
3232.5,0.96483,54.4879,19.4579,17.5,19.8584,27.6441,37.2472,,,2.5643,43.7363,82.5969,9.3,LI1,3232.5
3233.0,0.79102,54.9038,19.7058,17.5,19.5304,26.9753,37.038,,,2.5654,44.0142,80.5843,9.3,LI1,3233.0
3233.5,0.84611,54.0472,19.3539,17.5,19.294,26.6358,36.83,,,2.554,44.3875,79.5713,9.3,LI1,3233.5
3234.0,1.02549,53.5076,19.3294,17.5,19.0388,26.4196,36.566,,,2.5604,44.0947,78.9045,9.3,LI1,3234.0
3234.5,0.94368,53.6146,19.3255,17.5,18.7795,26.0792,36.027,,,2.5758,44.1796,79.3971,9.3,LI1,3234.5
3235.0,0.58706,54.3684,19.3348,17.5,18.4825,25.5645,35.1268,,,2.5802,44.7973,80.8292,9.3,LI1,3235.0
3235.5,0.16024,55.1609,19.3486,17.5,18.1917,25.0773,34.6075,,,2.603,44.046,79.0779,9.3,LI1,3235.5
3236.0,-0.23197,55.6035,19.3163,17.5,18.0347,24.8651,33.5222,,,2.5878,42.5599,79.0104,9.3,LI1,3236.0
3236.5,-0.59058,54.8288,19.2615,17.5,17.9137,24.769,33.5889,,,2.5715,41.2029,79.4687,9.3,LI1,3236.5
3237.0,-0.61309,53.2426,19.2446,17.5,17.7607,24.7713,33.6721,,,2.5233,41.4595,80.1389,9.3,LI1,3237.0
3237.5,-0.93821,52.2551,19.2702,17.5,17.6357,24.8468,33.7555,,,2.4983,41.5373,81.0887,9.3,LI1,3237.5
3238.0,-1.37083,51.3645,19.279,17.5,17.515,24.9417,33.6285,,,2.5156,41.3761,80.8109,9.3,LI1,3238.0
3238.5,-1.87633,49.7783,19.2922,17.5,17.4247,24.9523,33.0982,,,2.4952,41.07,80.9538,9.3,LI1,3238.5
3239.0,-2.38174,48.0592,19.3039,17.5,17.4523,24.7606,32.5761,,,2.5219,41.1503,81.1466,9.3,LI1,3239.0
3239.5,-2.88977,47.3224,19.3121,17.5,17.6353,24.3093,32.1168,,,2.5453,41.8429,82.1164,9.3,LI1,3239.5
3240.0,-3.08778,49.0594,19.3539,17.5,17.982,24.0763,31.6056,,,2.5205,42.9334,80.7667,9.3,LI1,3240.0
3240.5,-3.76449,50.5349,19.4678,17.5,18.0836,24.0818,31.1025,,,2.5251,44.6387,78.9446,9.3,LI1,3240.5
3241.0,-5.03371,51.2335,19.6735,17.5,18.0809,24.2395,31.8265,,,2.4459,46.4757,79.9845,9.3,LI1,3241.0
3241.5,-4.62752,50.4398,19.4534,17.5,18.3129,24.9396,32.6681,,,2.4204,45.2207,81.1076,9.3,LI1,3241.5
3242.0,-3.91524,49.1414,19.2403,17.5,18.3991,26.2894,34.2564,,,2.4723,43.1626,82.2894,9.3,LI1,3242.0
3242.5,-3.10635,48.0532,19.3761,17.5,18.3564,27.9635,35.9555,,,2.5845,41.49,84.3136,9.3,LI1,3242.5
3243.0,-2.47536,47.9295,19.4009,17.5,18.6891,30.5397,37.6391,,,2.6732,42.8935,81.8322,9.3,LI1,3243.0
3243.5,-1.97048,48.0459,19.3989,17.5,19.8168,31.163,37.6235,,,2.6004,44.6411,77.8609,9.3,LI1,3243.5
3244.0,-1.41589,48.1589,19.399,17.5,21.8306,29.4953,37.6079,,,2.5328,45.8751,72.7387,9.3,LI1,3244.0
3244.5,-1.2651,48.2719,19.4536,17.5,22.4541,27.1418,37.5924,,,2.521,46.1752,70.2621,9.3,LI1,3244.5
3245.0,-1.24951,48.7413,19.7735,17.5,21.0289,26.1744,37.573,,,2.5078,46.4953,71.4781,9.3,LI1,3245.0
3245.5,-1.93193,50.0665,19.9881,17.5,19.8777,25.8492,37.5513,,,2.4997,46.3896,73.2411,9.3,LI1,3245.5
3246.0,-2.63624,53.0135,19.5353,17.5,19.5549,26.2244,37.5296,,,2.5145,46.1797,79.0079,9.3,LI1,3246.0
3246.5,-1.64986,55.1453,19.3753,17.5,19.7577,26.5496,37.157,,,2.5638,45.5773,83.4736,9.3,LI1,3246.5
3247.0,-0.46947,55.8269,19.3809,17.5,19.9662,26.8158,36.6397,,,2.5946,44.1469,84.0578,9.3,LI1,3247.0
3247.5,-0.38169,55.0398,19.3114,17.5,19.764,27.216,37.0504,,,2.5911,42.7144,83.6856,9.3,LI1,3247.5
3248.0,-0.7131,53.1484,19.3011,17.5,19.6069,28.4449,37.0277,,,2.622,42.5893,80.7654,9.3,LI1,3248.0
3248.5,-0.99711,51.7574,19.3134,17.5,19.557,28.7964,36.9483,,,2.6447,43.3329,78.639,9.3,LI1,3248.5
3249.0,-1.05733,51.7354,19.3097,17.5,19.822,28.4591,36.8605,,,2.63,43.3647,77.8071,9.3,LI1,3249.0
3249.5,-1.19064,51.7777,19.3143,17.5,19.8119,27.4853,36.4946,,,2.5609,42.0931,77.017,9.3,LI1,3249.5
3250.0,-3.21826,51.2963,19.3188,17.5,19.3627,26.5031,37.3805,,,2.5655,40.8544,76.1254,9.3,LI1,3250.0
3250.5,-4.75197,50.6982,19.3245,17.5,18.7013,25.6964,38.4179,,,2.6144,40.0604,75.0566,9.3,LI1,3250.5
3251.0,-5.95628,50.7117,19.3265,17.5,18.2821,26.1584,39.4841,,,2.5755,41.3208,77.8254,9.3,LI1,3251.0
3251.5,-5.1479,51.2753,19.3411,17.5,18.499,27.0436,40.0303,,,2.601,43.4621,79.1693,9.3,LI1,3251.5
3252.0,-4.87051,52.3709,19.3627,17.5,18.4593,27.5859,39.329,,,2.5815,45.244,80.5008,9.3,LI1,3252.0
3252.5,-5.27253,52.6594,19.3536,17.5,18.3029,27.9055,38.6399,,,2.538,44.6218,80.2537,9.3,LI1,3252.5
3253.0,-6.25684,50.5508,19.4272,17.5,18.1485,27.8136,38.0043,,,2.5291,43.0386,78.5681,9.3,LI1,3253.0
3253.5,-7.00045,47.8212,19.59,17.5,18.2447,27.3034,37.7191,,,2.5951,42.4336,78.8396,9.3,LI1,3253.5
3254.0,-7.19387,48.4435,20.0778,17.5,18.1592,26.8659,37.1353,,,2.5566,43.3427,78.3421,9.3,LI1,3254.0
3254.5,-6.84428,50.1913,20.2855,17.5,18.1196,26.4688,36.1099,,,2.5374,45.5273,79.3999,9.3,LI1,3254.5
3255.0,-4.33169,52.466,19.6189,17.5,18.3412,26.0857,35.1079,,,2.5989,46.9786,80.0752,9.3,LI1,3255.0
3255.5,-4.20991,55.2098,19.4993,17.5,18.7018,25.6514,34.1159,,,2.5733,46.8618,80.7538,9.3,LI1,3255.5
3256.0,-5.11402,57.1201,20.0037,17.5,18.7363,25.1724,33.1519,,,2.5644,46.1116,82.055,9.3,LI1,3256.0
3256.5,-6.85573,55.3554,19.7673,17.5,18.7708,24.594,32.2151,,,2.5744,45.0549,81.6329,9.3,LI1,3256.5
3257.0,-7.89315,52.6831,19.1947,17.5,18.7766,24.3045,32.4164,,,2.5974,44.0774,81.5484,9.3,LI1,3257.0
3257.5,-6.47127,51.1963,19.1557,17.5,18.4578,24.3818,32.8717,,,2.5501,42.6788,81.3412,9.3,LI1,3257.5
3258.0,-7.42127,51.4188,19.2433,17.5,18.2372,25.1878,33.5479,,,2.5484,39.6885,82.4387,9.3,LI1,3258.0
3258.5,-6.7671,51.1089,19.338,17.5,18.1535,26.2016,35.8919,,,2.5702,38.2402,79.612,9.3,LI1,3258.5
3259.0,-5.29961,50.2529,19.3727,17.5,18.2417,28.0475,37.8829,,,2.6178,39.7797,79.6637,9.3,LI1,3259.0
3259.5,-4.44762,49.0396,19.3962,17.5,18.6945,30.4106,36.5295,,,2.6233,42.9949,80.4143,9.3,LI1,3259.5
3260.0,-4.49693,47.207,19.5885,17.5,21.2257,29.6534,34.0885,,,2.5267,46.5833,78.1326,9.3,LI1,3260.0
3260.5,-4.65785,46.4709,19.7148,17.5,24.0964,27.2918,31.8106,,,2.4667,50.3522,75.6766,9.3,LI1,3260.5
3261.0,-4.99406,47.3039,19.6834,17.5,22.8368,25.1183,31.2023,,,2.4384,52.0119,71.6562,9.3,LI1,3261.0
3261.5,-6.73917,48.3063,19.5055,17.5,20.4265,23.1179,32.0296,,,2.4458,50.1954,68.9611,9.3,LI1,3261.5
3262.0,-9.42399,49.2923,19.3803,17.5,17.8151,21.3484,32.6617,,,2.4637,47.2071,75.2654,9.3,LI1,3262.0
3262.5,-10.40671,49.7709,19.328,17.5,16.9843,21.0106,33.061,,,2.498,44.7472,82.1167,9.3,LI1,3262.5
3263.0,-8.18641,50.2815,19.3546,17.5,17.2553,22.3631,32.0285,,,2.5757,43.3914,87.756,9.3,LI1,3263.0
3263.5,-5.94673,50.846,19.4001,17.5,17.6745,23.6451,30.6599,,,2.6279,44.0321,86.572,9.3,LI1,3263.5
3264.0,-4.90284,51.085,19.4133,17.5,18.1161,24.6007,29.3498,,,2.622,46.126,83.3129,9.3,LI1,3264.0
3264.5,-3.86926,50.9621,19.3953,17.5,18.4379,23.3783,28.1051,,,2.5167,48.1337,83.0284,9.3,LI1,3264.5
3265.0,-4.13737,51.1774,19.3733,17.5,18.7653,22.0053,29.6661,,,2.5192,49.1106,80.5167,9.3,LI1,3265.0
3265.5,-6.65478,51.3583,19.2454,17.5,18.4968,21.2351,31.3138,,,2.5471,47.9969,76.2887,9.3,LI1,3265.5
3266.0,-6.3204,51.2824,19.1106,17.5,17.604,21.2163,33.0531,,,2.4902,46.0536,77.911,9.3,LI1,3266.0
3266.5,-5.14181,51.014,19.7511,17.5,16.9692,22.2375,33.7696,,,2.5322,44.4335,82.2592,9.3,LI1,3266.5
3267.0,-4.33963,50.794,20.2052,17.5,16.8614,22.9357,33.5653,,,2.5488,44.2953,82.3725,9.3,LI1,3267.0
3267.5,-4.53014,50.5978,20.3704,17.5,16.8777,22.7565,32.7242,,,2.4335,44.4202,81.3325,9.3,LI1,3267.5
3268.0,-4.02206,51.012,20.2621,17.5,16.7526,21.3955,30.5151,,,2.4056,45.2881,79.781,9.3,LI1,3268.0
3268.5,-2.95587,52.5935,20.1678,17.5,16.5384,20.0209,28.7689,,,2.4051,46.3321,78.9185,9.3,LI1,3268.5
3269.0,-2.04519,55.2315,20.3104,17.5,16.1484,17.6874,27.3483,,,2.3275,48.1758,79.5639,9.3,LI1,3269.0
3269.5,-1.9168,56.8329,20.6793,17.5,15.6911,16.2715,26.2805,,,2.2596,48.9458,80.8056,9.3,LI1,3269.5
3270.0,-1.17021,56.6333,20.7521,17.5,15.2468,15.5648,25.5818,,,2.2249,48.4341,82.8072,9.3,LI1,3270.0
3270.5,-0.27702,54.933,20.7025,17.5,14.815,15.0046,24.8622,,,2.2268,49.3491,83.6491,9.3,LI1,3270.5
3271.0,-0.15714,53.97,20.7058,17.5,14.3955,14.9142,24.4903,,,2.3078,50.2977,83.9358,9.3,LI1,3271.0
3271.5,-0.61955,54.0617,20.7077,17.5,14.2794,14.9322,24.0243,,,2.447,51.7036,87.5813,9.3,LI1,3271.5
3272.0,-1.60736,54.1222,20.7109,17.5,14.3804,15.2205,23.4001,,,2.444,53.6767,88.5132,9.3,LI1,3272.0
3272.5,-2.71798,53.8708,20.6118,17.5,14.4821,15.5902,23.0122,,,2.4254,52.4374,88.9394,9.3,LI1,3272.5
3273.0,-2.7666,52.7228,20.4849,17.5,14.5846,15.9689,23.0534,,,2.4089,49.7808,88.2757,9.3,LI1,3273.0
3273.5,-1.46481,51.7521,20.6475,17.5,14.6878,16.3568,23.6159,,,2.4041,48.596,85.6019,9.3,LI1,3273.5
3274.0,-1.25742,52.05,20.6596,17.5,14.9053,16.8016,24.6309,,,2.4053,49.2752,81.6551,9.3,LI1,3274.0
3274.5,-1.31554,52.9248,20.699,17.5,15.1611,17.2985,25.7223,,,2.39,49.9874,82.1244,9.3,LI1,3274.5
3275.0,-1.41195,54.3024,20.7049,17.5,15.4213,17.9211,26.7506,,,2.3979,50.0755,82.6959,9.3,LI1,3275.0
3275.5,-2.63336,55.8164,20.6438,17.5,15.6478,18.9839,27.2552,,,2.4375,49.042,81.746,9.3,LI1,3275.5
3276.0,-4.78327,56.2367,20.0676,17.5,15.8978,19.5444,27.512,,,2.4592,47.533,79.7086,9.3,LI1,3276.0
3276.5,-6.77999,55.4666,20.1743,17.5,16.3171,20.0701,27.604,,,2.4725,45.6774,78.6938,9.3,LI1,3276.5
3277.0,-3.84191,54.4876,20.5348,17.5,16.8986,19.5715,27.1825,,,2.4681,44.4478,78.7033,9.3,LI1,3277.0
3277.5,-2.08672,54.3817,20.5293,17.5,16.8964,19.0439,26.5898,,,2.4183,44.0145,78.864,9.3,LI1,3277.5
3278.0,-1.01854,55.675,20.6519,17.5,16.5703,18.5553,25.3253,,,2.3604,43.128,80.4515,9.3,LI1,3278.0
3278.5,-0.52555,56.8058,20.6949,17.5,16.1213,18.0793,25.9112,,,2.3376,42.4052,79.2216,9.3,LI1,3278.5
3279.0,-1.14697,56.9808,20.7015,17.5,15.5644,18.0221,26.5863,,,2.3881,41.6114,81.9304,9.3,LI1,3279.0
3279.5,-1.88907,57.8103,20.7169,17.5,15.1474,19.0464,26.9575,,,2.476,41.7594,85.2621,9.3,LI1,3279.5
3280.0,-3.62859,58.9431,20.7207,17.5,15.6343,21.041,26.9881,,,2.5336,42.2492,87.6258,9.3,LI1,3280.0
3280.5,-4.2521,59.0143,20.6955,17.5,16.5454,21.2554,27.0929,,,2.5664,41.6201,85.8776,9.3,LI1,3280.5
3281.0,-4.42202,57.1655,20.5406,17.5,17.2436,21.6192,27.5332,,,2.5372,41.1097,80.9311,9.3,LI1,3281.0
3281.5,-5.03833,54.8444,20.4856,17.5,17.3002,22.6336,29.1186,,,2.5267,41.7952,79.3733,9.3,LI1,3281.5
3282.0,-4.93944,53.1917,20.557,17.5,17.4041,22.8388,29.7112,,,2.4865,43.0188,79.133,9.3,LI1,3282.0
3282.5,-4.28766,52.9261,20.5703,17.5,17.493,22.5352,30.2006,,,2.4313,44.8606,79.7613,9.3,LI1,3282.5
3283.0,-4.38287,52.8245,20.381,17.5,17.4466,22.2966,30.3179,,,2.3994,45.9494,79.5693,9.3,LI1,3283.0
3283.5,-4.82489,52.3235,19.8796,17.5,17.3691,22.5064,30.3867,,,2.3925,45.1141,79.217,9.3,LI1,3283.5
3284.0,-6.6195,51.6244,19.6487,17.5,17.3571,23.3117,30.2385,,,2.4344,43.0547,79.4333,9.3,LI1,3284.0
3284.5,-7.61251,51.5147,19.5142,17.5,17.4235,24.4849,30.0361,,,2.5264,41.1481,80.0141,9.3,LI1,3284.5
3285.0,-7.59953,51.9099,19.4553,17.5,17.8188,25.6417,29.8351,,,2.6054,40.2146,79.9792,9.3,LI1,3285.0
3285.5,-6.57534,52.4769,19.444,17.5,18.107,25.6189,29.6354,,,2.6044,39.581,79.5211,9.3,LI1,3285.5
3286.0,-5.35775,52.9514,19.4637,17.5,18.1313,24.2909,29.6554,,,2.5546,40.1322,79.0522,9.3,LI1,3286.0
3286.5,-5.01977,52.8005,19.4842,17.5,18.0333,22.9096,30.0862,,,2.4884,40.8316,79.5202,9.3,LI1,3286.5
3287.0,-7.03628,52.0895,19.4928,17.5,17.8336,22.9348,30.5233,,,2.5243,41.9903,79.9025,9.3,LI1,3287.0
3287.5,-7.8562,52.0661,19.5018,17.5,17.8026,24.6559,30.9668,,,2.5535,44.004,81.4333,9.3,LI1,3287.5
3288.0,-6.22741,53.4493,19.6137,17.5,17.9812,25.5299,31.1748,,,2.5102,45.8023,82.4374,9.3,LI1,3288.0
3288.5,-5.10602,55.9042,19.647,17.5,18.1146,24.9344,30.61,,,2.4102,46.5897,83.1719,9.3,LI1,3288.5
3289.0,-5.25524,57.819,19.5941,17.5,18.1358,23.091,30.0554,,,2.4053,45.73,82.6637,9.3,LI1,3289.0
3289.5,-4.83415,57.6502,19.5705,17.5,18.0333,21.9369,29.5109,,,2.3536,45.5436,80.5186,9.3,LI1,3289.5
3290.0,-4.47057,54.0907,19.5164,17.5,17.7187,21.8944,29.3622,,,2.2609,46.7919,80.1553,9.3,LI1,3290.0
