DEPT,SP,GR,CALI,BITSIZE,MSFL,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
211.0,-23.75678,72.3355,15.3227,12.25,1.7751,43.6586,19.924,2.2367,60.0746,148.0851,8.9,WA2,211.0
211.5,-24.13152,72.9715,15.7211,12.25,1.8674,44.5784,20.3717,2.2363,57.5031,146.021,8.9,WA2,211.5
212.0,-24.28577,74.0397,15.9586,12.25,2.4488,48.7786,20.8734,2.247,55.4361,144.9402,8.9,WA2,212.0
212.5,-24.45611,75.2012,15.9285,12.25,2.8843,49.7378,21.2592,2.2577,54.0639,144.0137,8.9,WA2,212.5
213.0,-27.75875,75.4408,15.8127,12.25,3.1461,49.5734,21.5918,2.2606,52.5526,144.12109,8.9,WA2,213.0
213.5,-27.92879,75.1618,15.6482,12.25,3.4161,50.463,21.839,2.2642,51.5526,144.50571,8.9,WA2,213.5
214.0,-28.25584,75.1569,15.4837,12.25,3.6436,51.9387,22.1918,2.2653,51.0314,145.4772,8.9,WA2,214.0
214.5,-28.88038,75.3289,15.3983,12.25,3.9059,52.4334,22.3817,2.2406,50.5101,146.0083,8.9,WA2,214.5
215.0,-29.50493,75.7294,15.4719,12.25,3.9679,52.0382,22.2034,2.2391,50.2025,145.1926,8.9,WA2,215.0
215.5,-30.38187,75.8016,15.5456,12.25,3.7877,51.9434,22.386,2.2378,50.3173,143.9084,8.9,WA2,215.5
216.0,-30.95332,74.5309,15.3127,12.25,3.5568,52.3625,22.7495,2.2371,51.6022,142.17261,8.9,WA2,216.0
216.5,-31.54637,74.569,14.9417,12.25,3.3129,52.9533,23.1609,2.2446,53.2781,141.5387,8.9,WA2,216.5
217.0,-31.079,74.8254,14.7375,12.25,3.1317,53.1466,23.2875,2.2586,54.7046,140.8849,8.9,WA2,217.0
217.5,-30.13455,73.8751,14.6493,12.25,3.047,52.7613,23.1726,2.2646,55.8738,140.7339,8.9,WA2,217.5
218.0,-29.19,73.645,14.6222,12.25,3.0605,54.2248,23.5225,2.2674,57.092,141.26871,8.9,WA2,218.0
218.5,-28.45944,73.4118,14.8094,12.25,3.1075,56.3897,23.8627,2.2799,56.9564,141.5186,8.9,WA2,218.5
219.0,-28.75048,72.6873,14.779,12.25,3.1797,53.907,25.1188,2.2696,56.1224,141.74361,8.9,WA2,219.0
219.5,-29.39933,71.9786,14.5237,12.25,3.3741,51.4306,25.767,2.2458,53.6444,142.1096,8.9,WA2,219.5
220.0,-30.15047,71.5389,14.2263,12.25,3.5835,49.6622,26.2245,2.2323,52.6278,141.89439,8.9,WA2,220.0
220.5,-30.98752,71.7728,14.0249,12.25,3.218,49.1851,26.3507,2.2272,53.2451,141.5817,8.9,WA2,220.5
221.0,-31.87387,72.3689,14.0994,12.25,2.8988,48.8847,26.1175,2.2403,55.5621,142.2177,8.9,WA2,221.0
221.5,-32.90441,72.3141,14.2407,12.25,2.7298,48.2142,25.8987,2.274,57.7419,142.686,8.9,WA2,221.5
222.0,-33.18386,71.9274,14.7188,12.25,2.7411,48.1386,25.8532,2.2988,57.4051,143.5955,8.9,WA2,222.0
222.5,-33.6752,71.5077,14.9735,12.25,2.5793,48.0631,25.7361,2.3554,56.8592,144.85159,8.9,WA2,222.5
223.0,-36.27094,71.0863,15.1971,12.25,2.3632,47.9877,26.1875,2.3395,56.1647,144.7821,8.9,WA2,223.0
223.5,-40.62488,70.7819,15.3279,12.25,2.2546,48.5389,26.3433,2.2729,56.2149,144.85831,8.9,WA2,223.5
224.0,-39.78582,71.6704,15.4682,12.25,2.1953,49.1764,25.7623,2.2479,57.7161,145.1292,8.9,WA2,224.0
224.5,-39.56657,72.4321,15.5429,12.25,2.2975,48.2978,25.4353,2.2206,60.1767,145.09621,8.9,WA2,224.5
225.0,-41.73722,72.7611,15.326,12.25,2.4798,47.258,25.5046,2.2344,61.3569,145.1993,8.9,WA2,225.0
225.5,-44.05125,73.0722,15.0933,12.25,2.7692,46.2406,25.8769,2.2452,61.3457,145.0988,8.9,WA2,225.5
226.0,-42.7817,73.4871,14.95,12.25,3.2105,41.9682,26.2217,2.2489,60.3497,144.8013,8.9,WA2,226.0
226.5,-43.35324,74.6112,14.8067,12.25,2.8774,39.4186,26.3137,2.2464,55.8254,144.4084,8.9,WA2,226.5
227.0,-42.4229,78.0957,14.768,12.25,2.4937,37.0886,26.8144,2.2376,53.6637,143.04649,8.9,WA2,227.0
227.5,-40.13963,81.3986,14.5075,12.25,2.3604,34.9079,26.7194,2.2302,53.0258,143.6964,8.9,WA2,227.5
228.0,-40.48168,82.0431,14.422,12.25,2.3361,32.337,26.5371,2.2312,53.8951,146.7106,8.9,WA2,228.0
228.5,-41.29662,80.5264,14.4754,12.25,2.3184,27.8978,26.1709,2.2477,54.7108,149.9919,8.9,WA2,228.5
229.0,-42.26657,78.2717,14.3208,12.25,2.3715,25.4532,25.4288,2.2478,55.4355,152.0405,8.9,WA2,229.0
229.5,-43.68721,76.1916,14.1315,12.25,2.6463,24.1294,24.7077,2.2445,56.2872,153.0752,8.9,WA2,229.5
230.0,-47.22646,75.3041,14.3351,12.25,2.9572,23.0494,24.1257,2.2402,56.85,151.8311,8.9,WA2,230.0
230.5,-46.5968,74.9207,14.847,12.25,3.0514,22.3253,25.0562,2.235,57.3168,150.1646,9.8,WA2,230.5
231.0,-42.85474,77.2778,15.3911,12.25,2.9639,22.7203,25.8737,2.2195,57.226,149.203,9.8,WA2,231.0
231.5,-40.86249,79.014,14.8024,12.25,2.8982,23.9287,26.7294,2.1881,56.8023,147.9995,9.8,WA2,231.5
232.0,-44.99892,78.7113,14.5955,12.25,2.8226,25.2663,27.6135,2.173,57.7681,147.3598,9.8,WA2,232.0
232.5,-45.85688,78.0006,14.3346,12.25,2.663,26.6786,28.5268,2.1651,59.0248,148.7231,9.8,WA2,232.5
233.0,-47.38072,78.0772,14.1917,12.25,2.5568,26.8935,26.8328,2.1761,58.5736,150.57001,9.8,WA2,233.0
233.5,-48.99406,78.3331,14.3455,12.25,2.3863,24.5645,22.8622,2.1839,57.0614,150.2379,9.8,WA2,233.5
234.0,-51.24701,77.84,14.4667,12.25,2.1592,22.4897,19.2621,2.1926,55.2995,149.5437,9.8,WA2,234.0
234.5,-56.40245,77.1475,14.4135,12.25,2.2528,22.0048,16.1401,2.204,54.9974,149.4294,9.8,WA2,234.5
235.0,-52.1241,75.5101,14.1659,12.25,2.4708,22.7845,14.821,2.2088,54.6338,146.2446,9.8,WA2,235.0
235.5,-52.97114,75.0152,14.2379,12.25,2.8679,25.8027,15.1552,2.2108,53.349,144.76109,9.8,WA2,235.5
236.0,-51.57388,75.0802,14.3117,12.25,2.5391,28.0378,15.7351,2.1917,52.1068,137.9438,9.8,WA2,236.0
236.5,-56.35923,75.9892,14.1397,12.25,2.0474,27.9438,16.3358,2.1969,51.0325,138.3309,9.8,WA2,236.5
237.0,-55.49387,77.936,13.5422,12.25,1.9451,26.1992,16.9962,2.2078,52.5693,139.1566,9.8,WA2,237.0
237.5,-60.22692,76.2403,13.1743,12.25,2.224,22.1699,17.5623,2.2183,54.8103,149.16701,9.8,WA2,237.5
238.0,-60.07055,74.9961,13.598,12.25,2.5439,19.1185,17.3186,2.2468,57.7149,153.12421,9.8,WA2,238.0
238.5,-56.19341,74.0771,14.352,12.25,2.7486,17.205,16.9884,2.2869,59.8389,149.44299,9.8,WA2,238.5
239.0,-56.12305,71.0143,14.8553,12.25,2.8327,16.8564,16.6644,2.2163,59.3672,144.9626,9.8,WA2,239.0
239.5,-62.2993,67.6068,14.8819,12.25,3.5286,17.3642,17.1574,2.1834,55.3228,137.75169,9.8,WA2,239.5
240.0,-70.24534,63.7735,14.8011,12.25,5.5452,21.5648,20.9259,2.1539,52.5325,130.5408,9.8,WA2,240.0
240.5,-76.86078,62.3022,14.783,12.25,6.607,32.6863,25.1343,2.1411,48.9675,121.7319,9.8,WA2,240.5
241.0,-75.58783,64.1703,14.0908,12.25,4.0987,36.224,28.031,2.1282,47.1334,120.2543,9.8,WA2,241.0
241.5,-70.79577,67.126,13.3896,12.25,2.9327,29.1839,23.7438,2.1384,47.819,126.4865,9.8,WA2,241.5
242.0,-72.79472,71.9384,13.14,12.25,2.4828,17.7194,18.3472,2.1673,50.8353,135.5376,9.8,WA2,242.0
242.5,-74.93706,72.252,13.138,12.25,2.2404,12.6886,16.1401,2.1818,53.0708,143.1302,9.8,WA2,242.5
243.0,-73.9394,72.2659,13.2901,12.25,2.1859,10.2891,15.171,2.1917,53.1656,143.9485,9.8,WA2,243.0
243.5,-73.98795,72.7692,13.301,12.25,2.1348,9.1068,14.839,2.1747,52.4384,144.2215,9.8,WA2,243.5
244.0,-73.1597,75.126,13.5764,12.25,2.0781,8.4544,15.8665,2.1529,52.1069,145.00191,9.8,WA2,244.0
244.5,-72.33103,78.2337,13.6623,12.25,2.2592,9.274,17.4827,2.165,50.8685,145.9662,9.8,WA2,244.5
245.0,-69.89488,80.2333,13.3682,12.25,2.5333,10.1291,19.7636,2.1765,49.5719,149.86549,9.8,WA2,245.0
245.5,-72.15102,81.5952,13.3625,12.25,2.6241,10.3486,21.5481,2.1877,48.5935,146.0954,9.8,WA2,245.5
246.0,-75.59267,82.7721,13.3112,12.25,2.6804,11.7091,23.7179,2.2002,49.5946,147.57829,9.8,WA2,246.0
246.5,-73.13091,81.9487,13.5613,12.25,2.6922,13.2158,24.6833,2.2205,51.6642,146.2599,9.8,WA2,246.5
247.0,-72.40115,78.8947,13.4798,12.25,2.575,13.6359,25.146,2.2152,52.2398,146.4558,9.8,WA2,247.0
247.5,-72.0312,75.0385,13.1248,12.25,2.4917,14.0154,25.0498,2.1983,52.0658,148.476,9.8,WA2,247.5
248.0,-74.47515,74.7721,12.8349,12.25,2.3737,13.6432,23.7488,2.2125,51.6787,151.48599,9.8,WA2,248.0
248.5,-78.95549,74.7826,13.18,12.25,2.2461,12.9159,22.8117,2.2251,51.0228,152.6225,9.8,WA2,248.5
249.0,-79.65563,74.2479,13.3104,12.25,2.2532,13.1975,22.6521,2.1726,50.82,154.6947,9.8,WA2,249.0
249.5,-79.82359,73.3945,13.35,12.25,2.3339,13.543,22.8054,2.1615,50.4841,155.056,9.8,WA2,249.5
250.0,-79.84003,72.4707,13.0301,12.25,2.4518,14.5892,23.2604,2.1803,50.1482,154.797,9.8,WA2,250.0
250.5,-79.86227,71.6114,13.1966,12.25,2.7109,14.7767,24.4436,2.1843,49.8971,152.45731,9.8,WA2,250.5
251.0,-80.61451,71.3047,13.3894,12.25,3.2209,15.3281,25.0953,2.1809,50.3203,149.778,9.8,WA2,251.0
251.5,-86.66686,72.9696,13.3247,12.25,3.6427,15.477,24.859,2.1727,51.1128,148.8378,9.8,WA2,251.5
252.0,-83.6348,74.1805,13.2351,12.25,3.2793,15.6273,25.08,2.1646,49.9977,146.7896,9.8,WA2,252.0
252.5,-79.58915,75.0834,13.0747,12.25,2.885,15.8017,25.4179,2.1636,49.8276,148.133,9.8,WA2,252.5
253.0,-81.60979,74.4078,12.6092,12.25,2.6918,16.3847,24.9754,2.1662,51.8533,148.1082,9.8,WA2,253.0
253.5,-81.78273,72.4173,13.0669,12.25,2.7315,16.6026,23.9686,2.2205,53.8579,145.6535,9.8,WA2,253.5
254.0,-79.96467,73.8847,13.6438,12.25,2.9179,16.5803,23.7323,2.2559,54.5619,144.9557,9.8,WA2,254.0
254.5,-77.34722,74.94,14.5885,12.25,2.9435,16.558,23.6145,2.2534,53.4019,142.0808,9.8,WA2,254.5
255.0,-83.22156,74.9772,14.4917,12.25,2.9191,16.5711,24.021,2.2415,52.2449,135.3298,9.8,WA2,255.0
255.5,-85.159,74.7908,14.2452,12.25,2.8378,16.6262,24.3447,2.2369,50.2708,137.2784,9.8,WA2,255.5
256.0,-83.76035,73.0425,14.0397,12.25,2.4877,16.6816,24.6813,2.2333,48.8246,143.2308,9.8,WA2,256.0
256.5,-83.08459,74.1701,13.4288,12.25,2.3313,18.3729,25.2205,2.2268,48.7591,145.5938,9.8,WA2,256.5
257.0,-82.57394,75.9698,13.1643,12.25,2.2511,19.7111,25.1031,2.225,51.0008,150.12849,9.8,WA2,257.0
257.5,-84.15428,76.4963,13.4027,12.25,2.0567,20.228,24.4677,2.227,52.7679,153.597,9.8,WA2,257.5
258.0,-81.00262,77.353,13.766,12.25,1.9087,21.5192,23.8692,2.2106,53.057,155.85429,9.8,WA2,258.0
258.5,-77.49397,78.1993,13.7627,12.25,2.1565,20.8403,23.3701,2.1834,53.904,157.90179,9.8,WA2,258.5
259.0,-80.56303,78.8512,13.5982,12.25,2.3702,20.347,22.6774,2.1625,55.1983,158.15469,9.8,WA2,259.0
259.5,-85.81746,79.1565,13.5184,12.25,2.2124,19.3082,21.0341,2.1794,55.1021,157.7021,9.8,WA2,259.5
260.0,-84.50801,79.8077,13.4865,12.25,2.1249,17.731,18.3414,2.2292,54.0423,160.6808,9.8,WA2,260.0
260.5,-83.28585,79.9994,13.5412,12.25,2.1689,15.945,14.6317,2.2317,53.7298,161.5542,9.8,WA2,260.5
261.0,-82.24139,78.8955,13.8061,12.25,2.2598,12.0296,11.6723,2.234,54.5773,161.839,9.8,WA2,261.0
261.5,-77.17994,75.2623,14.0069,12.25,2.3772,9.627,9.6822,2.2365,54.877,161.40221,9.8,WA2,261.5
262.0,-78.08688,72.1323,14.1055,12.25,3.4352,10.4466,8.43,2.237,51.8462,152.94231,9.8,WA2,262.0
262.5,-81.01953,70.4176,13.9846,12.25,7.0588,11.6389,7.5297,2.2366,47.2195,135.53999,9.8,WA2,262.5
263.0,-80.69327,68.7029,13.9223,12.25,10.1636,12.9674,9.2091,2.2694,41.1403,126.5193,9.8,WA2,263.0
263.5,-80.61321,67.9952,13.6573,12.25,10.7566,16.3037,11.263,2.2932,38.1881,118.1601,9.8,WA2,263.5
264.0,-80.36866,67.2698,13.0537,12.25,10.2856,18.5982,12.7396,2.3178,37.5111,112.4153,9.8,WA2,264.0
264.5,-80.32231,66.4416,12.5838,12.25,9.3373,17.6019,12.8974,2.358,37.6908,117.7786,9.8,WA2,264.5
265.0,-82.48585,66.8048,12.5458,12.25,8.0777,15.6987,11.8664,2.3858,37.9871,122.0954,9.8,WA2,265.0
265.5,-78.71289,67.4122,12.5301,12.25,6.7666,13.923,10.6528,2.402,38.464,124.1157,9.8,WA2,265.5
266.0,-77.42474,68.1577,12.5329,12.25,6.8935,12.4598,9.6492,2.399,39.3205,127.6461,9.8,WA2,266.0
266.5,-80.22578,67.7104,12.5549,12.25,7.4872,11.9021,8.9877,2.3934,40.1473,124.4597,9.8,WA2,266.5
267.0,-84.16912,66.582,12.6123,12.25,8.132,11.8581,8.5675,2.4059,41.1216,123.3849,9.8,WA2,267.0
267.5,-81.21806,64.281,12.6854,12.25,8.9756,12.134,9.168,2.4229,41.9109,122.4122,9.8,WA2,267.5
268.0,-80.15501,62.344,12.7125,12.25,10.1182,13.9491,10.1493,2.4266,42.2001,121.763,9.8,WA2,268.0
268.5,-78.67725,60.1189,12.7013,12.25,11.5293,16.5058,11.2355,2.4128,42.6152,123.5877,9.8,WA2,268.5
269.0,-80.1817,57.8493,12.6886,12.25,9.1206,17.622,12.1183,2.3928,43.0527,125.0845,9.8,WA2,269.0
269.5,-81.74705,56.6453,12.6972,12.25,7.4006,16.5608,11.7046,2.3636,42.5079,126.6854,9.8,WA2,269.5
270.0,-85.12338,58.3571,12.7327,12.25,7.1623,14.429,9.8699,2.3129,42.3363,128.4987,9.8,WA2,270.0
270.5,-81.20193,60.0749,12.7675,12.25,7.4865,13.2304,9.2273,2.2827,42.3108,126.6185,9.8,WA2,270.5
271.0,-79.88288,61.0857,12.7613,12.25,8.3259,13.138,8.9222,2.273,41.7997,124.9262,9.8,WA2,271.0
271.5,-79.60093,60.8856,12.6807,12.25,9.1591,13.6625,8.7349,2.3027,41.035,123.2962,9.8,WA2,271.5
272.0,-79.34186,57.5626,12.6299,12.25,10.0758,14.5433,10.3846,2.3527,40.6326,121.2175,9.8,WA2,272.0
272.5,-74.80742,56.7239,12.5973,12.25,12.1668,15.5729,12.3459,2.3619,40.6632,120.1406,9.8,WA2,272.5
273.0,-72.30616,55.598,12.5714,12.25,13.8669,17.7225,14.3413,2.3365,41.4526,120.8675,9.8,WA2,273.0
273.5,-68.8318,54.5979,12.5454,12.25,15.5115,19.5017,16.3627,2.3286,42.6215,121.7998,9.8,WA2,273.5
274.0,-65.66074,55.0397,12.5327,12.25,15.9794,21.2441,18.6674,2.3105,43.5128,120.9496,9.8,WA2,274.0
274.5,-63.41399,55.4646,12.5241,12.25,15.6971,23.0924,21.294,2.2559,43.407,120.1315,9.8,WA2,274.5
275.0,-62.59433,58.3521,12.5164,12.25,14.5341,26.7954,24.2903,2.2375,42.8434,119.4707,9.8,WA2,275.0
275.5,-59.46498,59.3082,12.5259,12.25,11.4137,26.6092,25.0744,2.2372,42.0286,118.1148,9.8,WA2,275.5
276.0,-56.09322,60.0169,12.5354,12.25,6.8181,22.7366,20.9597,2.2407,41.3501,116.5552,9.8,WA2,276.0
276.5,-54.54767,60.7256,12.5358,12.25,3.6066,14.5067,13.8199,2.2441,40.8685,120.6124,9.8,WA2,276.5
277.0,-53.63191,61.8693,12.5308,12.25,2.4814,8.7531,10.7095,2.2482,43.0153,127.3388,9.8,WA2,277.0
277.5,-51.32496,64.4277,12.5929,12.25,3.0605,7.6568,9.8838,2.2504,45.4963,129.69431,9.8,WA2,277.5
278.0,-51.6709,65.0183,12.6426,12.25,4.9918,6.8395,9.5626,2.2866,45.5704,131.3584,9.8,WA2,278.0
278.5,-53.36284,65.5101,13.0335,12.25,6.538,6.7813,10.9599,2.3161,44.6114,127.2551,9.8,WA2,278.5
279.0,-51.37058,63.5758,13.0195,12.25,6.6573,6.9881,12.6518,2.3228,42.5965,121.8652,9.8,WA2,279.0
279.5,-47.99463,61.1325,12.7087,12.25,5.9529,7.2011,12.6941,2.3159,43.0457,120.3151,9.8,WA2,279.5
280.0,-43.91346,58.2657,12.6004,12.25,4.7366,7.5719,12.0327,2.3292,44.372,122.6437,9.8,WA2,280.0
280.5,-41.48202,56.8345,12.6025,12.25,6.4356,8.0002,12.6857,2.3547,45.8809,124.4007,9.8,WA2,280.5
281.0,-39.48937,57.4871,12.6083,12.25,8.3516,9.1482,13.8263,2.3432,46.5912,124.3549,9.8,WA2,281.0
281.5,-38.97331,57.1673,12.6368,12.25,9.739,10.6959,15.0694,2.3353,46.5233,124.2079,9.8,WA2,281.5
282.0,-38.07275,56.826,12.7111,12.25,9.7449,12.5054,16.6001,2.3117,46.9551,122.5986,9.8,WA2,282.0
282.5,-36.87319,58.7143,12.7277,12.25,9.5581,13.096,17.1197,2.2641,47.3792,121.4792,9.8,WA2,282.5
283.0,-36.16214,60.6142,12.7365,12.25,9.5012,12.9103,15.2033,2.2702,47.7825,120.1432,9.8,WA2,283.0
283.5,-35.07238,62.0289,12.7421,12.25,9.8127,12.136,13.8356,2.2764,45.8697,118.1805,9.8,WA2,283.5
284.0,-34.30083,60.5124,12.7327,12.25,10.2928,11.3367,13.7263,2.2931,43.5287,115.7923,9.8,WA2,284.0
284.5,-34.96848,58.9958,12.72,12.25,10.7964,11.0085,13.8439,2.3286,43.0064,114.5151,9.8,WA2,284.5
285.0,-43.47912,57.2588,12.7187,12.25,11.2007,11.3432,14.5801,2.3805,43.2377,115.5315,9.8,WA2,285.0
285.5,-51.23246,56.927,12.7205,12.25,11.3818,11.7191,15.2731,2.4054,43.5577,116.7324,9.8,WA2,285.5
286.0,-52.6463,56.8958,12.6785,12.25,10.6611,12.1552,15.3409,2.3857,44.6271,118.4375,9.8,WA2,286.0
286.5,-51.35345,57.5465,12.6384,12.25,9.5184,12.6078,14.9969,2.3647,45.5587,120.3784,9.8,WA2,286.5
287.0,-61.5377,59.1501,12.6331,12.25,9.191,13.246,14.8622,2.3232,45.9608,121.8635,9.8,WA2,287.0
287.5,-61.18554,59.8686,12.6598,12.25,10.1733,14.4379,14.9913,2.3097,46.6112,122.383,9.8,WA2,287.5
288.0,-59.48518,60.5401,12.6828,12.25,12.359,15.9573,15.1215,2.3068,46.8559,122.3419,9.8,WA2,288.0
288.5,-58.50393,60.2474,12.7058,12.25,12.1063,17.7906,16.5924,2.3008,47.0097,122.2819,9.8,WA2,288.5
289.0,-51.30617,60.8247,12.7029,12.25,9.6436,17.5524,18.2825,2.2945,47.1078,122.5687,9.8,WA2,289.0
289.5,-40.5279,62.4763,12.7248,12.25,7.0398,14.3452,14.9381,2.2997,47.5255,123.7833,9.8,WA2,289.5
290.0,-31.72236,64.1715,12.7231,12.25,5.1535,11.2219,12.1264,2.3,47.3864,125.7853,9.8,WA2,290.0
290.5,-32.3062,63.3841,12.7274,12.25,4.4249,9.7166,11.2402,2.301,47.2954,127.7873,9.8,WA2,290.5
291.0,-33.53275,59.7748,12.7344,12.25,5.5887,9.3729,11.64,2.3132,46.7323,129.30009,9.8,WA2,291.0
291.5,-33.79958,55.7021,12.7427,12.25,8.5118,10.378,13.1568,2.3461,46.2274,128.45821,9.8,WA2,291.5
292.0,-33.77663,54.038,12.8396,12.25,9.0224,11.8459,15.7055,2.3329,45.6924,127.4405,9.8,WA2,292.0
292.5,-33.74517,52.4719,12.7074,12.25,8.4377,13.9796,19.2001,2.3048,45.0066,126.321,9.8,WA2,292.5
293.0,-33.68423,53.5399,12.5871,12.25,8.0292,14.5522,19.2579,2.2631,43.8456,125.5619,9.8,WA2,293.0
293.5,-33.44637,56.261,12.5771,12.25,8.0392,13.8588,18.3542,2.2568,43.9366,124.3946,9.8,WA2,293.5
294.0,-33.42131,58.5902,12.5952,12.25,7.4923,12.9481,17.3649,2.2388,45.0376,124.1084,9.8,WA2,294.0
294.5,-33.54255,59.416,12.6153,12.25,6.994,12.157,16.4476,2.2362,46.1386,124.0214,9.8,WA2,294.5
295.0,-33.89409,59.7695,12.686,12.25,6.8937,11.7382,16.4406,2.2528,46.7365,125.3212,9.8,WA2,295.0
295.5,-35.01984,59.9488,12.7658,12.25,6.3889,11.3991,16.0428,2.3027,46.5923,128.68919,9.8,WA2,295.5
296.0,-36.59909,60.25,12.769,12.25,4.979,11.2523,14.7439,2.3411,46.4191,132.8107,9.8,WA2,296.0
296.5,-36.99843,60.7339,12.7458,12.25,4.6675,11.1074,14.0249,2.3432,46.0529,136.12061,9.8,WA2,296.5
297.0,-36.80717,61.4886,12.7013,12.25,6.7625,11.4863,14.8022,2.3224,45.2156,136.30859,9.8,WA2,297.0
297.5,-36.72012,61.9007,12.7356,12.25,8.8555,12.6635,16.4328,2.3088,44.3454,132.90221,9.8,WA2,297.5
298.0,-38.36057,62.4883,12.742,12.25,8.6956,13.9613,18.7347,2.2966,43.3204,128.04111,9.8,WA2,298.0
298.5,-40.00101,63.272,12.6592,12.25,8.7967,15.3921,20.763,2.2853,43.7123,127.3762,9.8,WA2,298.5
299.0,-41.69275,62.2091,12.6038,12.25,9.1022,16.9176,21.676,2.2977,44.1999,125.5629,9.8,WA2,299.0
299.5,-43.3877,61.1038,12.602,12.25,9.8989,18.1836,22.1868,2.3105,43.6821,127.5442,9.8,WA2,299.5
300.0,-45.08253,60.2188,12.6498,12.25,9.0603,19.5444,22.6829,2.3255,42.7551,131.17999,9.8,WA2,300.0
300.5,-46.37759,59.3338,12.6851,12.25,8.1602,20.6429,23.065,2.3153,42.7636,133.51131,9.8,WA2,300.5
301.0,-47.19333,59.0466,12.7247,12.25,7.1189,21.5216,22.8084,2.3069,43.3595,133.48689,9.8,WA2,301.0
301.5,-47.64638,59.9106,12.8202,12.25,6.988,21.4661,21.7888,2.3054,44.0353,133.0495,9.8,WA2,301.5
302.0,-47.88812,61.1738,12.9143,12.25,6.5253,20.9119,20.9725,2.3074,44.5757,132.4478,9.8,WA2,302.0
302.5,-48.58646,60.9383,12.9466,12.25,5.7628,20.372,20.0022,2.3226,45.2334,134.0182,9.8,WA2,302.5
303.0,-49.5248,60.8235,12.9721,12.25,5.3229,19.846,19.1386,2.3335,46.2134,134.9776,9.8,WA2,303.0
303.5,-50.15065,60.4739,13.0002,12.25,5.0184,19.5112,18.4779,2.3692,46.599,136.82581,9.8,WA2,303.5
304.0,-50.2234,60.4531,13.2659,12.25,4.271,19.5022,18.996,2.3926,46.6878,135.56641,9.8,WA2,304.0
304.5,-50.05544,61.3579,13.3609,12.25,3.2403,20.4905,19.934,2.4137,45.4529,134.0892,9.8,WA2,304.5
305.0,-50.02368,63.7298,13.3693,12.25,2.9006,22.4655,21.589,2.4323,44.2725,131.6246,9.8,WA2,305.0
305.5,-50.10653,64.7391,13.4716,12.25,4.2503,24.978,23.8172,2.4128,43.947,128.69231,9.8,WA2,305.5
306.0,-49.55626,66.4053,13.3814,12.25,5.6242,27.7715,24.1159,2.3834,42.9376,127.453,9.8,WA2,306.0
306.5,-48.25291,68.2051,13.264,12.25,6.0763,30.8774,24.9474,2.3641,41.6138,129.0023,9.8,WA2,306.5
307.0,-45.27306,71.5349,12.9392,12.25,5.7344,33.8862,25.1288,2.3463,41.1413,131.3934,9.8,WA2,307.0
307.5,-43.5053,73.6145,13.0663,12.25,5.3195,36.0253,23.6402,2.3612,41.736,135.0836,9.8,WA2,307.5
308.0,-41.77484,74.041,13.243,12.25,5.2553,38.2995,23.1871,2.3938,42.9625,133.7278,9.8,WA2,308.0
308.5,-40.29429,74.2467,13.4096,12.25,6.0831,40.7172,23.7631,2.4101,43.8566,131.5538,9.8,WA2,308.5
309.0,-38.95073,73.0337,13.6424,12.25,6.9278,43.2876,24.2673,2.4105,44.1501,128.99429,9.8,WA2,309.0
309.5,-37.76659,71.2622,13.8662,12.25,6.6619,45.3847,25.1133,2.4038,43.4793,127.3455,9.8,WA2,309.5
310.0,-37.34182,69.973,13.5397,12.25,6.1875,44.2169,25.8326,2.3849,43.2209,130.3432,9.8,WA2,310.0
310.5,-36.91708,66.4223,13.5548,12.25,6.0268,43.079,24.0283,2.3803,43.0983,134.2043,9.8,WA2,310.5
311.0,-36.49231,62.5289,13.8118,12.25,5.8614,41.0822,23.1273,2.3909,42.4399,135.07491,9.8,WA2,311.0
311.5,-35.92545,64.0034,13.87,12.25,5.5808,40.4273,22.7469,2.3865,41.7036,134.99831,9.8,WA2,311.5
312.0,-35.05311,65.3367,14.7272,12.25,5.3119,40.0004,23.0758,2.3768,41.4447,133.0914,9.8,WA2,312.0
312.5,-33.99084,67.3136,13.8875,12.25,5.3579,39.7694,24.2468,2.3759,41.1134,127.2821,9.8,WA2,312.5
313.0,-32.85829,68.1669,13.8335,12.25,5.8283,39.3871,25.2293,2.3746,40.5553,124.8891,9.8,WA2,313.0
313.5,-32.22933,69.2871,13.9007,12.25,6.5885,38.3647,25.5688,2.3666,39.9922,127.4155,9.8,WA2,313.5
314.0,-31.16098,71.0218,13.7078,12.25,6.4329,36.2435,23.2838,2.3853,39.9799,128.9122,9.8,WA2,314.0
314.5,-30.38292,72.2587,13.515,12.25,6.0939,31.13,22.8239,2.4044,41.8235,132.68761,9.8,WA2,314.5
315.0,-30.78817,71.5493,13.4001,12.25,5.9431,28.7666,20.8686,2.3867,43.5973,134.728,9.8,WA2,315.0
315.5,-31.19352,71.1001,13.6761,12.25,5.9819,26.4417,20.1846,2.3731,43.4677,136.16,9.8,WA2,315.5
316.0,-31.18396,70.6645,13.7371,12.25,6.4325,25.5304,20.8718,2.3917,42.415,133.1601,9.8,WA2,316.0
316.5,-31.2461,69.3782,13.8617,12.25,7.5753,25.2612,21.5689,2.4123,41.3548,129.0834,9.8,WA2,316.5
317.0,-30.25655,69.1826,13.988,12.25,8.5436,25.6678,23.8273,2.3887,40.8932,124.6765,9.8,WA2,317.0
